# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: radius, unit: arcsec, datatype: float64}
# - {name: Vrot, unit: km / s, datatype: float64, description: Rotation curve}
# - {name: e_Vrot, unit: km / s, datatype: float64, description: Error in rotation curve}
# - {name: Vrad, datatype: float64, description: Expansion velocity}
# - {name: e_Vrad, unit: km / s, datatype: float64, description: Error in expansion velocity}
# - {name: dVsys, unit: km / s, datatype: float64, description: Systemic velocity offset}
# - {name: e_dVsys, unit: km / s, datatype: float64, description: Error in systemic velocity offset}
# delimiter: ','
# meta: !!omap
# - {comments: HA_smo6 Rotation Curves from 2018ApJ...860...92L}
# - {date: '2020-06-22'}
# schema: astropy-2.0
Name,radius,Vrot,e_Vrot,Vrad,e_Vrad,dVsys,e_dVsys
NGC5394,20.846573,35.686883,1.275839,-6.569563,1.83553,0.734313,3.480804
NGC5394,24.112024,41.887695,2.756151,-7.166929,1.400513,0.563301,3.278429
NGC5394,27.543009,36.973455,3.530687,-6.919263,1.970501,-2.257867,2.774894
NGC5394,31.101108,30.918769,3.277413,-7.21038,2.188986,-0.02716,2.801462
NGC5394,34.455188,27.61745,3.4115,-4.489015,3.355665,-1.789566,2.307721
NGC5394,37.591966,31.669794,3.422237,-2.06283,4.009285,-4.132542,1.875117
NGC5394,40.720905,41.905247,4.518362,1.875988,4.277802,-11.305153,2.7249
NGC5394,43.977946,45.520871,4.859343,0.915831,4.309157,-10.903002,2.656332
NGC5394,47.36388,46.771918,6.006491,-0.522417,4.311492,-12.881939,2.852705
NGC5394,50.64499,44.636869,8.573169,2.671359,4.126873,-15.62073,3.391238
NGC5394,54.163573,47.628857,15.268713,-0.153232,4.521498,-13.468185,4.428747
NGC5394,57.480433,58.515581,25.975868,-0.195046,6.18215,-20.034876,6.18125
NGC5394,60.684462,77.095159,35.498603,4.253699,7.862793,-26.021025,7.564893
NGC5394,64.320675,173.349383,50.58858,6.354913,14.348205,-29.758614,14.196335
NGC5394,67.794896,87.15343,3622.142518,18.561926,20924.700864,-24.372245,21207.648908
NGC5394,71.391209,158.149009,368.988126,8.5704,2654.216719,-40.576228,2672.346251
NGC5406,2.397297,81.33515,5.295734,-11.535435,3.744488,-43.54706,20.742813
NGC5406,5.67729,148.213637,7.389741,-22.242979,4.870413,-40.868741,13.688527
NGC5406,8.935502,219.760544,14.592976,-30.150289,7.253648,-23.379666,12.826801
NGC5406,12.131027,257.736509,11.678131,-15.330056,8.206473,-0.254398,4.534243
NGC5406,15.330603,269.362432,9.044883,1.821743,8.458826,12.152666,3.159727
NGC5406,18.523839,267.945353,7.879776,11.228667,8.116116,16.12235,3.321101
NGC5406,21.708548,261.302095,7.80691,12.604392,7.956636,12.603957,4.057312
NGC5406,24.764278,257.865026,7.63807,13.135336,7.71677,7.147213,4.235408
NGC5406,27.846962,256.64082,6.936511,10.112949,7.738721,4.420967,4.024926
NGC5406,30.957783,258.994815,7.161691,8.380317,7.751713,4.728729,3.62412
NGC5480,2.331843,40.5171,3.984508,0.095171,4.465882,11.787122,8.638112
NGC5480,5.5182,67.485756,2.926044,2.35493,5.681889,6.577729,2.761026
NGC5480,9.022752,79.754246,2.948154,1.916368,3.901733,3.204511,1.230706
NGC5480,12.319696,91.133005,3.608703,-0.027168,3.386769,-1.659985,1.332966
NGC5480,15.519199,101.231095,3.247999,-1.4612,3.258987,-4.953384,2.380748
NGC5480,18.695981,109.968963,3.972326,-3.165155,3.372318,-7.427822,2.236635
NGC5480,21.834749,117.605625,3.72948,-5.056237,3.77873,-7.827112,3.090806
NGC5480,24.972191,123.31818,4.277247,-6.488503,3.912547,-6.698204,3.329447
NGC5480,28.09799,126.689591,4.478018,-10.433611,4.26529,-4.092932,3.771679
NGC5480,31.185257,130.049977,4.407591,-9.430429,4.101312,-0.737905,3.670576
NGC5480,34.192513,131.850577,3.860243,-13.508735,4.48092,1.723171,4.101908
NGC5480,37.265467,136.769243,5.944089,-16.674238,5.357368,1.338719,3.491156
NGC5485,2.457817,109.643788,19.849606,-11.772981,9.968317,-90.298762,23.927657
NGC5485,5.789393,193.647986,12.463863,-20.96707,8.413422,-59.101984,10.466768
NGC5485,9.126391,246.680181,8.281422,-38.668935,16.117741,-52.921928,8.890615
NGC5485,12.181665,250.137278,9.544317,-56.778049,16.004329,-50.278239,11.41271
NGC5485,15.416261,264.135532,15.984262,53.773441,34.97561,-13.543619,19.610922
NGC5485,18.660708,287.789331,11.738585,52.026731,30.021999,1.283231,20.991767
NGC5485,22.110676,305.5266,20.820536,108.699663,36.784922,-7.957356,16.657377
NGC5520,2.82933,78.960354,6.521091,-1.07489,3.577208,-9.819268,20.794679
NGC5520,5.982829,123.85875,4.751271,-0.727475,3.742268,-8.220557,11.212315
NGC5520,9.065672,141.324607,3.49985,-0.898017,4.160705,-5.236745,5.860009
NGC5520,12.501616,147.668098,2.589811,0.245,4.26549,-4.137136,2.76144
NGC5520,16.082353,145.775214,1.589388,1.366273,4.578838,-4.440854,1.269637
NGC5520,19.485584,147.668463,1.544018,0.824914,4.719768,-1.768349,1.071806
NGC5520,22.78506,145.043321,1.453954,3.592088,4.562974,-0.90722,1.467818
NGC5520,26.026383,143.729997,1.693069,5.470369,4.528398,-0.117855,1.86158
NGC5520,29.220797,142.394996,1.468567,5.488458,4.574594,0.508097,1.795177
NGC5520,32.390481,143.754505,1.432051,5.060297,4.644709,1.443295,1.827429
NGC5520,35.495647,147.024934,2.157496,7.042328,4.810274,1.83878,1.891339
NGC5520,38.557078,146.168572,1.786611,7.000106,4.945305,0.670976,2.137071
NGC5520,41.611729,144.189861,5.713088,9.407851,5.202695,-1.595764,2.48057
NGC5614,2.261057,107.864465,18.110661,10.829814,18.98217,2.483043,34.375459
NGC5614,5.305029,151.785689,15.007594,19.788473,10.470025,2.102279,13.726516
NGC5614,8.671329,132.972875,10.300804,-13.364797,8.67271,2.230778,8.069841
NGC5614,12.081025,102.50038,6.206296,-29.560531,6.067928,9.965257,6.611446
NGC5614,15.321633,85.136353,4.439288,-12.473428,4.687404,8.487204,10.192668
NGC5614,18.452929,73.29792,4.115709,28.041948,6.397337,11.35583,10.320731
NGC5614,21.687133,66.637028,10.806985,50.920578,7.473097,6.197172,7.895965
NGC5614,24.857042,68.559749,6.523206,51.343257,4.410964,-2.117068,5.680949
NGC5614,28.003548,88.92103,5.304273,49.777289,5.482743,-5.26937,6.660784
NGC5614,31.101852,98.125346,9.335082,60.281671,5.645995,-6.063069,8.708733
NGC5614,34.203671,67.896853,11.538294,47.812524,9.613278,9.235619,9.529714
NGC5614,37.336719,84.270847,20.131721,52.172779,13.182609,-26.581908,11.785243
NGC5614,40.311195,96.38736,21.832758,43.218923,56.167017,-50.770005,52.733262
NGC5614,43.689716,145.944282,25.473065,-565.500592,276.699887,479.213732,257.887861
NGC5633,2.359061,48.586926,3.229265,4.397071,3.534385,-15.472205,11.033376
NGC5633,5.533299,106.97101,6.88474,4.877484,3.722121,-5.360923,7.777162
NGC5633,9.045195,150.416896,5.893692,4.004666,4.535144,-2.631269,3.363882
NGC5633,12.362599,170.662697,6.286175,2.196376,5.113756,-1.702707,1.474403
NGC5633,15.565715,178.803057,6.38119,-1.944423,5.454572,-1.167183,3.322838
NGC5633,18.754821,184.073446,6.337237,-3.771398,5.730779,0.878167,4.559595
NGC5633,21.903259,184.445011,6.137257,-3.051227,5.926644,1.425228,5.643143
NGC5633,25.05132,182.897437,5.792482,-2.595295,6.002298,3.408664,6.882566
NGC5633,28.193325,175.73933,5.213129,-1.511736,6.221209,2.132018,7.72211
NGC5633,31.331302,168.956788,5.778853,-5.935038,5.766815,-1.493554,6.989258
NGC5633,34.430494,171.975557,6.26772,-9.912523,5.310434,-6.609064,6.315129
NGC5633,37.499236,179.450086,6.796342,-6.209335,5.958357,-7.319656,7.007465
NGC5657,3.321882,62.549295,9.326514,10.999378,5.815394,23.816355,15.81315
NGC5657,7.073585,109.198814,5.883725,14.264725,5.308941,19.849683,10.931977
NGC5657,10.663796,142.290137,5.605456,21.889837,6.486644,10.798616,8.266501
NGC5657,14.331663,153.171383,4.239958,27.325032,5.869884,5.374141,3.419387
NGC5657,17.892986,143.059066,3.887253,19.772208,4.709987,0.019199,1.466576
NGC5657,21.223893,143.36109,3.077822,11.934919,4.714144,-2.296862,2.017572
NGC5657,24.350047,146.88146,3.184662,6.60084,5.250631,-5.543701,2.089624
NGC5657,27.558088,151.708887,2.854593,2.876072,4.995098,-5.881874,1.918293
NGC5657,30.89522,157.314847,2.361792,0.498442,4.819834,-1.896415,1.99807
NGC5657,34.280585,157.818297,1.952188,-1.348596,5.293603,-1.725465,2.061169
NGC5657,37.577633,159.251073,4.544695,0.305661,5.060365,-2.192141,2.157134
NGC5657,40.730748,159.567482,6.606122,2.830328,4.685523,-4.731149,2.331003
NGC5657,44.016849,156.720354,7.390952,0.507799,4.230356,-7.089216,2.079946
NGC5657,47.219925,160.791527,6.851225,2.470448,3.661124,-6.673535,1.854667
NGC5657,50.473539,164.000944,6.20121,-0.415164,3.561054,-6.548301,2.018347
NGC5657,53.916676,171.053115,5.900647,1.778716,4.166277,-7.323582,2.971967
NGC5657,57.333,175.78315,11.383832,4.760729,9.390554,-4.685938,8.458103
NGC5657,60.559781,194.308983,51.727695,10.25329,324.765614,-4.37066,323.78911
NGC5657,63.951738,183.449131,255.450946,3.127313,2146.902838,-11.940517,2144.781562
NGC5682,4.155521,37.351767,5.618071,-1.779756,1.307052,15.492972,5.29205
NGC5682,8.812306,60.402837,2.460394,-4.460002,1.470119,5.716989,3.249146
NGC5682,12.609194,67.506832,1.306338,-4.790237,1.695659,3.645967,2.321368
NGC5682,16.11127,68.441046,1.234489,-7.639381,1.763485,4.170735,1.950032
NGC5682,19.518302,70.299335,1.144824,-6.182464,1.587065,2.791146,1.658206
NGC5682,22.846772,76.677807,1.075688,-6.884933,1.729425,1.534263,1.511338
NGC5682,26.228476,79.691573,2.146145,-4.463352,2.008468,4.51141,1.543925
NGC5682,29.552628,86.099619,0.990338,-3.730606,2.092625,5.78073,1.5114
NGC5682,32.786576,99.754198,1.224904,-1.969735,2.354977,6.803979,1.690568
NGC5682,36.276063,107.0299,2.704894,0.04956,2.921477,6.038619,2.046803
NGC5682,39.839054,105.32041,3.248938,1.620741,3.355297,6.705966,2.424837
NGC5682,43.361749,110.374452,4.420319,3.821806,3.636975,10.228305,2.579524
NGC5682,46.703819,109.131312,6.585843,3.537407,4.055146,9.151759,2.668104
NGC5682,49.809322,123.979348,5.763012,4.465212,3.686802,10.218558,2.471626
NGC5682,53.104636,123.76303,5.554758,8.694711,3.585476,10.108001,2.209932
NGC5682,56.686582,139.005792,6.270542,8.983094,3.793424,10.586339,2.336097
NGC5682,60.490872,145.427895,7.226938,9.268667,4.066024,9.598436,3.073194
NGC5682,63.826616,160.701615,12.943958,10.667228,4.280899,7.215218,4.251964
NGC5682,67.318429,169.371368,20.438683,13.806724,4.810796,6.474642,5.318837
NGC5682,70.890001,179.576804,39.388583,13.604558,7.009481,4.826508,7.335404
NGC5682,74.260107,205.007728,40.247295,12.978325,75.260751,3.104405,75.149955
NGC5682,77.83818,173.58513,61.731036,11.063352,9.536705,0.318374,10.330526
NGC5682,81.947084,149.102154,82.492713,17.361791,233.511936,-5.992307,233.66747
NGC5682,85.958886,74.969512,184.305461,23.099958,1460.448579,-20.026893,1457.331206
NGC5682,89.811131,114.470562,353.203093,19.711738,2391.109294,-1.050392,2401.501938
NGC5732,2.788028,51.820774,3.134665,2.241917,2.351639,7.038123,12.708294
NGC5732,5.930894,93.525179,2.78579,2.072352,2.505871,8.707066,9.32328
NGC5732,9.446129,121.67788,2.55867,5.113952,3.154411,6.353333,5.081985
NGC5732,13.099311,131.15415,1.940751,7.159269,3.494933,7.18259,2.626567
NGC5732,16.481814,142.994781,2.501573,5.4425,3.899416,4.832008,2.482627
NGC5732,19.76214,148.725879,2.386074,2.445176,4.713934,1.978783,1.289054
NGC5732,22.951904,142.597056,1.242203,5.528828,5.250814,-3.121218,1.96909
NGC5732,26.119719,139.508797,1.421104,6.388436,4.475004,-3.374832,1.626168
NGC5732,29.240963,142.138401,1.720381,2.655298,4.072769,-2.369303,1.672732
NGC5732,32.349291,142.688407,1.560788,5.233704,4.118012,-1.53694,1.807505
NGC5732,35.45654,142.973934,2.163327,7.295222,4.27361,-1.811806,1.775286
NGC5732,38.637033,149.932045,3.890968,12.339325,4.68777,-1.010678,2.44547
NGC5732,42.037069,170.012434,6.771767,8.478366,5.628381,-9.830806,4.646453
NGC5732,45.442986,150.028951,15.340591,5.420626,7.128844,-9.104539,5.516017
NGC5784,2.398089,162.893366,24.113385,-0.177415,11.968112,77.033185,42.676643
NGC5784,5.681916,277.160151,21.041756,3.754981,10.943749,37.49542,20.638538
NGC5784,8.929905,334.523091,13.106604,7.79085,11.101754,19.373281,8.49028
NGC5784,12.132078,345.422713,10.266719,9.103662,12.176298,8.381069,7.036556
NGC5784,15.347641,330.413983,10.774697,9.957649,12.239924,-5.130917,12.244411
NGC5784,18.432894,302.283098,10.538438,21.040452,13.395901,-19.319344,14.389273
NGC5784,21.550268,286.311836,17.254236,35.621373,11.254044,-24.786741,12.16315
NGC5784,24.778135,284.868749,19.918314,47.72936,16.426696,-10.010854,9.095159
NGC5876,3.171126,116.450717,21.635813,8.630809,10.972585,-104.407187,30.809154
NGC5876,6.705563,235.034676,20.530676,8.941845,12.920453,-80.934336,20.672336
NGC5876,10.178236,255.165104,16.263714,-16.346356,25.322131,-59.63259,16.896946
NGC5876,13.691057,265.317997,15.156724,16.078109,21.034329,-17.415902,11.995828
NGC5876,17.152083,237.41608,9.585072,-11.79624,13.40376,-38.49681,7.152083
NGC5876,20.574263,237.313419,7.363564,-1.37059,9.683261,-36.449241,4.609339
NGC5876,23.978677,250.171987,4.584785,-8.610893,8.714639,-21.366888,3.517583
NGC5876,27.397501,255.182414,2.569508,-4.388935,8.20433,-15.187302,3.608659
NGC5876,30.622544,257.296392,1.747896,-0.846088,9.06042,-13.035034,4.344517
NGC5876,33.788547,258.83423,3.112451,0.525392,8.614227,-16.293178,3.457511
NGC5876,37.17237,274.664393,5.156148,3.286333,8.356734,-19.838513,3.477676
NGC5876,40.625736,271.235997,9.749645,-0.968133,8.586416,-20.003,3.360933
NGC5876,44.109324,270.730097,12.058435,-5.680301,7.314336,-21.209632,3.098501
NGC5876,47.598475,260.199941,13.708288,-8.517457,6.322077,-17.035783,3.516503
NGC5876,50.879592,275.508255,13.893934,-9.076913,10.251471,-21.595483,7.572302
NGC5876,54.002589,278.867797,15.00018,-7.975706,31.028539,-18.126771,26.249512
NGC5876,57.11421,294.009765,141.455536,-16.800552,1689.01206,-16.340619,1690.090718
NGC5876,60.042855,265.82482,289.397988,-18.145972,4785.198664,-22.075935,4782.540827
NGC5908,4.279347,84.845696,4.499073,1.293893,2.834755,9.229065,12.164055
NGC5908,9.026332,167.192661,6.059453,0.541836,3.348839,11.553585,11.027593
NGC5908,12.955598,222.91856,5.977622,0.134528,5.173088,10.388405,8.937162
NGC5908,16.528878,249.750142,6.367785,1.755308,7.027829,7.094642,6.985718
NGC5908,20.018811,261.96867,7.828039,3.210994,8.694375,5.892248,6.328067
NGC5908,23.442728,267.693627,8.048405,6.213701,9.387746,2.611323,6.190317
NGC5908,26.818886,272.767241,7.418958,6.49323,9.730763,2.609146,6.395475
NGC5908,30.166443,276.219517,6.557472,5.605017,9.720822,0.847673,6.055924
NGC5908,33.545863,281.820562,5.724331,4.444973,9.120007,-1.476868,5.986078
NGC5908,36.871301,289.593618,6.459246,0.457818,8.05129,0.612562,6.165695
NGC5908,40.213651,301.623302,6.725832,-3.703391,7.434276,-0.574635,5.886326
NGC5908,43.489215,314.419445,6.967672,-5.88755,7.489995,-2.397936,4.884391
NGC5908,46.790473,337.768272,7.591762,-9.01831,7.27236,-7.192566,4.217035
NGC5908,50.134907,364.415864,9.311522,-7.719643,6.711615,-13.952557,4.3316
NGC5908,53.340719,393.933135,10.549151,-7.44697,6.463189,-17.594161,4.421009
NGC5908,56.649091,438.586374,11.71326,-4.572757,6.47243,-23.14624,4.397941
NGC5908,60.143141,467.182951,12.244738,-7.757861,6.569717,-26.390023,4.24751
NGC5908,63.744947,492.658936,12.653963,-11.11025,6.734257,-30.409664,4.455422
NGC5908,67.451666,515.880276,13.614643,-8.022837,6.708736,-31.709853,5.321672
NGC5908,70.735664,542.602142,16.089986,-13.390328,7.071723,-31.933664,6.381535
NGC5908,74.182437,589.145908,23.464214,-13.523533,7.610934,-26.517182,6.763711
NGC5908,77.73653,622.228705,36.764587,-19.79791,8.481838,-25.204979,7.476321
NGC5908,80.990307,607.793175,52.04139,-19.961539,9.023848,-25.374457,7.670033
NGC5908,84.238595,664.23901,67.023406,-15.293493,9.710151,-18.460783,7.956555
NGC5908,87.77293,696.555366,87.245729,-12.940977,10.325726,-16.599177,8.812729
NGC5908,91.561457,619.870632,109.631111,-5.698542,10.406264,-21.626097,10.053546
NGC5908,95.950764,589.971712,130.617754,2.242003,10.988324,-25.796863,11.826727
NGC5908,100.583489,603.258345,157.048654,-2.403274,598.018612,-25.754851,595.064483
NGC5908,105.023529,448.14147,184.55598,0.349566,899.997348,-34.284907,898.364583
NGC5908,109.669683,574.297868,191.725462,-11.265575,645.422135,-32.678993,644.072945
NGC5908,114.155824,405.509331,251.993191,-9.840926,2014.139913,-51.368879,2006.81063
NGC5908,118.398837,335.912194,313.428223,-5.605322,3099.830551,-62.475558,3104.337888
NGC5930,2.398963,100.482299,9.482672,-2.994684,5.701462,-46.867699,25.880973
NGC5930,5.674084,161.184734,9.31879,12.724046,8.389308,-40.095954,18.687239
NGC5930,8.939941,197.283908,9.608174,8.442754,8.250677,-14.42306,16.916673
NGC5930,12.127018,208.99199,7.098731,4.193875,6.718932,-2.370924,19.256761
NGC5930,15.335906,182.429772,7.290105,6.215594,9.017065,-5.084125,21.364624
NGC5930,18.523682,151.622367,8.425133,-8.824586,12.762778,-26.718532,20.565867
NGC5930,21.732753,137.127085,10.770849,-19.577194,13.216925,-52.282028,19.918935
NGC5930,24.952918,131.527249,9.277832,-39.851047,14.559513,-77.63038,18.798804
NGC5930,28.153897,130.974752,7.488127,-69.297659,18.232726,-98.462687,20.480266
NGC5930,31.218144,146.072623,9.109923,-75.510111,17.398393,-120.578822,20.482649
NGC5930,34.301592,126.776194,19.74027,-75.22679,10.579249,-153.975423,23.965391
NGC5930,37.525861,186.312238,22.766072,-40.526001,19.686902,-182.714749,21.913525
NGC5930,40.851398,137.569671,27.566805,-33.462753,19.712212,-149.916614,24.539879
NGC5930,44.380844,85.268742,23.7815,-6.249892,62.717363,-158.682714,55.546692
NGC5930,48.040474,78.787091,33.252147,-507.434152,267.951698,346.941651,258.246805
NGC5930,51.130475,13.397145,82.233949,-420.508079,354.117086,251.777064,356.958375
NGC5934,2.681899,151.761623,12.117827,-4.890555,7.842949,26.867843,38.005658
NGC5934,6.302324,261.089124,11.637042,-13.678398,8.930196,25.767793,21.213886
NGC5934,9.919707,301.121419,11.137647,-12.033612,17.516762,7.552163,16.9997
NGC5934,13.189246,291.249588,10.832199,5.863518,23.149167,-23.002695,22.261954
NGC5934,16.508173,251.365266,20.169712,31.041441,21.247637,-56.355284,24.781331
NGC5934,19.679786,188.566692,23.7281,46.686445,28.380234,-102.798791,30.761169
NGC5934,22.766893,120.689631,50.520266,212.441674,62.767689,-31.446075,33.049731
NGC5947,2.199362,53.00239,8.612375,16.606474,4.739497,-10.728054,14.930756
NGC5947,5.192339,121.936691,7.577559,9.324724,7.088455,3.771464,8.57676
NGC5947,8.487492,166.13021,9.903582,7.563406,5.450548,7.461516,4.021245
NGC5947,11.81958,173.305262,9.21147,7.368912,6.013413,3.301611,6.158013
NGC5947,14.985268,176.610697,9.493104,-4.632138,5.887238,1.096612,6.76982
NGC5947,18.058014,186.590764,9.823731,-8.580087,5.899456,-0.174207,7.440519
NGC5947,21.218319,192.261645,9.998383,-12.347914,6.16971,-3.458011,8.673298
NGC5947,24.317056,195.244886,10.249383,-15.420061,6.492711,-4.981377,8.720735
NGC5947,27.372778,203.089548,10.912931,-13.935509,6.727952,-9.480119,9.126923
NGC5947,30.494811,208.225015,10.929227,-10.822381,6.834287,-13.757061,10.71158
NGC5947,33.596897,208.457734,11.29368,-6.911362,6.931393,-15.745018,10.110704
NGC5947,36.587304,210.417018,10.989396,-3.704199,7.819891,-10.850786,11.36816
NGC5947,39.246187,219.620458,21.907807,-2.452177,73.109664,-9.090824,65.237931
NGC5953,2.131733,114.492745,17.961633,16.749406,11.063436,-76.584288,28.647708
NGC5953,5.033815,166.892507,21.01776,11.912453,7.976356,-39.121581,17.598184
NGC5953,8.235419,180.613776,14.26635,6.170765,6.423193,-13.467791,20.563929
NGC5953,11.471831,163.087561,11.400418,-15.046489,7.046452,-9.242282,23.723619
NGC5953,14.718496,149.558073,13.752819,-47.326603,8.202568,-23.447449,24.149591
NGC5953,17.966678,137.544019,11.775505,-74.686787,9.945506,-45.892365,22.515488
NGC5953,21.097737,140.058434,11.075704,-87.398454,8.954356,-57.863723,19.930215
NGC5953,24.149325,171.784767,14.854233,-86.939455,8.254605,-46.444519,17.897302
NGC5953,27.253063,196.373216,16.017233,-84.600194,10.488059,-52.817505,22.42674
NGC5953,30.36361,167.91867,12.56674,-107.661068,16.097235,-84.39076,24.853857
NGC5953,33.215819,135.608235,16.042567,-156.641877,21.500405,-115.530839,31.558957
NGC5953,36.446472,75.93484,26.896273,-164.965864,61.030915,-156.825739,70.938102
NGC5953,39.75147,91.067785,22.414694,-40.229442,39.615948,-64.426846,41.991719
NGC5980,3.197203,68.97856,3.490748,-11.138051,3.582944,-30.047691,16.083053
NGC5980,6.737283,129.862887,4.05503,-14.878282,4.391094,-27.402694,11.211984
NGC5980,10.229666,170.05345,4.807876,-13.461498,5.264897,-14.666702,6.931704
NGC5980,13.698291,193.240631,3.002332,-5.492091,5.278449,-9.434383,4.131319
NGC5980,17.144457,205.459604,2.684253,-0.963669,6.00773,-2.950795,1.949889
NGC5980,20.594244,211.080948,1.866012,2.731188,6.356718,0.91313,1.072173
NGC5980,23.803026,214.199567,1.435108,4.288776,6.555676,3.283497,1.416747
NGC5980,26.836972,216.037652,1.2723,4.244779,6.580659,2.579997,1.727016
NGC5980,29.955552,219.666873,1.347795,4.627842,6.260669,2.293036,2.00081
NGC5980,33.14985,221.352848,1.227845,3.947012,5.880127,1.353112,2.472091
NGC5980,36.252575,222.507715,2.970286,4.295295,5.638798,1.175757,2.089972
NGC6004,2.284095,31.123626,9.069913,6.108194,3.505857,10.592983,7.002632
NGC6004,5.351791,88.66543,4.657763,6.850357,3.748031,27.184631,8.486474
NGC6004,8.750283,132.52397,7.347702,-4.038526,4.270408,25.641981,4.744893
NGC6004,12.192331,138.022817,5.920042,-4.90455,4.498301,19.149309,3.982885
NGC6004,15.459464,149.211308,6.193699,-3.660933,4.614651,16.937092,4.260549
NGC6004,18.620494,159.641016,6.791969,-2.197302,4.755764,16.74795,4.663055
NGC6004,21.752409,161.547588,6.490948,0.058502,4.960519,13.018635,6.20408
NGC6004,24.837764,162.227649,6.465364,1.589632,5.093489,11.56274,5.831259
NGC6004,27.91469,170.12223,6.899344,5.889372,5.225218,6.988149,5.909261
NGC6004,30.957002,173.686746,6.563776,6.43503,5.430455,3.132454,6.94091
NGC6004,34.046904,175.111866,7.962505,7.742094,4.973553,0.732191,5.7179
NGC6004,37.208327,194.036934,8.997714,2.577246,5.612409,6.134354,5.387408
NGC6004,40.374024,188.931847,8.230661,2.501873,6.810817,5.341915,6.464879
NGC6004,43.622844,176.517982,12.194733,7.628675,6.609547,0.166477,5.749402
NGC6004,46.713758,231.692289,76.155907,16.123589,98.589785,25.254452,114.177055
NGC6021,2.37202,119.692373,25.448142,37.32205,10.288854,-89.455522,29.807626
NGC6021,5.610867,223.087928,17.477759,64.680853,15.120671,-37.239987,18.013942
NGC6021,8.921229,258.916662,12.705567,57.701754,10.207536,-3.850363,9.994368
NGC6021,11.933088,299.176998,28.251734,-16.267222,29.213032,33.882109,18.202937
NGC6021,14.5021,287.92784,21.580515,-113.873319,44.575699,88.78171,43.949751
NGC6027,2.189639,69.45887,17.079609,-36.745818,6.500096,-39.785799,83.813648
NGC6027,5.152889,84.8011,7.429687,-51.739863,11.380995,-28.96898,80.549786
NGC6027,8.429381,120.074765,25.118158,-29.90108,30.512835,-68.130968,81.770163
NGC6027,11.533656,89.441021,34.715571,119.435729,30.108131,-160.455558,79.263571
NGC6027,14.650989,45.798726,31.414789,104.90635,9.264193,-219.956911,68.345131
NGC6027,17.90044,33.921155,43.722965,55.09346,40.064994,-237.740165,72.408932
NGC6027,21.075232,-145.168565,48.910282,-50.404599,27.712652,-398.469868,68.16628
NGC6027,24.128142,-74.222155,90.573051,-4.719639,47.174151,-394.229169,93.989093
NGC6027,27.238614,-118.867945,45.67244,11.062577,48.309697,-540.511834,57.396089
NGC6027,30.610107,-88.774357,27.102189,79.922835,40.771033,-517.346603,66.996536
NGC6027,33.643009,-118.816734,94.291002,243.891054,128.396686,-401.646536,145.232891
NGC6060,3.08987,104.218259,12.713751,4.573023,8.378648,-51.159966,21.268835
NGC6060,6.489133,156.004127,7.558721,4.572388,5.104077,-23.872468,9.640891
NGC6060,9.872009,179.811394,3.673964,2.326751,5.009507,-17.092937,3.827447
NGC6060,13.218919,179.15967,3.434568,-4.560078,5.299253,-16.625529,2.671537
NGC6060,16.527574,177.049325,1.625354,-10.107332,5.164259,-20.56278,1.950502
NGC6060,19.880917,183.970325,1.618337,-10.660797,5.043976,-20.67193,1.474876
NGC6060,23.18116,196.404132,1.949271,-5.943716,4.72088,-22.718983,1.899024
NGC6060,26.519184,210.311558,2.905455,-2.661827,5.685574,-23.229757,2.636338
NGC6060,29.671668,220.424827,3.250152,-3.420052,6.527664,-13.888577,3.366076
NGC6060,32.788196,228.491955,1.81212,-3.197123,6.50764,-9.152662,3.838824
NGC6060,35.855125,234.738144,5.301559,-0.533741,6.802137,-10.020782,4.187935
NGC6060,38.906782,222.716032,5.304656,3.770938,6.700496,-12.284966,3.57975
NGC6060,41.982129,234.248823,6.480922,1.196415,5.932914,-20.709275,3.881522
NGC6060,45.067825,247.496139,10.290731,-6.737629,7.727803,-24.223937,5.860196
NGC6060,48.170064,238.185129,12.7145,-11.34444,7.936181,-36.17563,6.048994
NGC6060,51.350422,238.618572,11.639977,-12.35071,7.379773,-32.283549,5.343392
NGC6060,54.721654,245.55018,12.465322,-17.924113,7.557522,-35.281269,6.517186
NGC6060,58.374105,259.930023,20.227702,-13.283593,9.471977,-34.469538,8.946235
NGC6060,62.15917,244.965434,48.973132,-8.400623,10.814479,-25.360225,15.422764
NGC6063,2.723021,44.056107,4.060804,-2.99191,1.746964,2.98752,10.241625
NGC6063,5.745423,82.940971,2.540948,-6.551835,2.571001,-0.896969,7.271913
NGC6063,9.164636,110.720424,2.473451,-5.559038,3.185298,0.361865,4.14592
NGC6063,12.711506,126.924396,2.599828,-3.187005,4.166612,-3.109353,1.916466
NGC6063,16.000499,139.227783,2.340233,-1.945631,4.192488,-8.108208,1.242009
NGC6063,19.175546,144.043093,1.773933,-0.681525,4.502848,-7.729965,1.318402
NGC6063,22.468252,146.270337,1.923302,-1.186469,4.472536,-6.430039,1.836455
NGC6063,25.680976,148.957482,2.088963,-1.430506,4.398198,-5.366864,1.829253
NGC6063,28.829736,154.178861,2.435237,-1.821537,4.295682,-5.799795,1.695517
NGC6063,32.072861,161.275157,2.832756,-1.896061,4.264341,-6.398548,1.858254
NGC6063,35.214035,165.466844,2.673299,-0.242868,4.55414,-5.22023,2.449104
