# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: radius, unit: arcsec, datatype: float64}
# - {name: Vrot, unit: km / s, datatype: float64, description: Rotation curve}
# - {name: e_Vrot, unit: km / s, datatype: float64, description: Error in rotation curve}
# - {name: Vrad, datatype: float64, description: Expansion velocity}
# - {name: e_Vrad, unit: km / s, datatype: float64, description: Error in expansion velocity}
# - {name: dVsys, unit: km / s, datatype: float64, description: Systemic velocity offset}
# - {name: e_dVsys, unit: km / s, datatype: float64, description: Error in systemic velocity offset}
# delimiter: ','
# meta: !!omap
# - {comments: HA_natv Rotation Curves from 2018ApJ...860...92L}
# - {date: '2020-06-22'}
# schema: astropy-2.0
Name,radius,Vrot,e_Vrot,Vrad,e_Vrad,dVsys,e_dVsys
NGC5876,19.180096,242.499569,18.405903,-10.76462,22.091616,-36.466819,9.079674
NGC5876,21.078606,249.880793,15.812384,-10.443666,17.406505,-19.813449,6.372229
NGC5876,22.695844,247.229987,11.773377,-9.451953,15.035081,-9.003322,4.644244
NGC5876,24.42637,252.259273,8.760045,-11.040636,11.98612,-6.639335,4.102772
NGC5876,26.275093,256.459916,6.728968,-11.730831,10.766902,0.969289,4.322105
NGC5876,28.005553,259.098128,5.196853,-4.379476,9.979263,2.10481,5.547674
NGC5876,29.637275,263.886822,5.595282,-5.739987,10.922048,-1.799247,6.909965
NGC5876,31.36741,256.221865,4.889441,-3.419071,11.61937,-4.68134,8.21064
NGC5876,33.196806,246.946289,7.636028,3.554308,11.805271,-6.933696,7.701145
NGC5876,34.996376,245.406186,11.672444,10.232122,12.082611,-6.145248,6.903332
NGC5876,36.811116,252.198118,12.551266,7.825695,11.899102,-0.240364,8.266482
NGC5876,38.511081,303.059149,15.125792,5.139858,12.885319,10.81456,8.307113
NGC5876,40.148882,264.477177,19.555321,-13.589181,13.314171,-9.614193,8.153332
NGC5876,41.783601,272.848504,23.668574,-13.275484,16.145691,-8.220538,10.643025
NGC5876,43.419279,273.357296,26.10014,-15.671063,18.821936,-3.50876,13.110953
NGC5876,45.081003,263.753598,29.674192,-15.76151,21.698577,-2.233869,14.993142
NGC5876,46.749659,258.37703,35.436422,-12.845486,25.67306,-5.79772,19.58034
NGC5876,48.563344,255.587229,46.903485,-5.640215,33.333744,-11.496815,24.249337
NGC5876,50.347383,232.833516,52.940427,0.267831,36.608179,-4.034062,26.425992
NGC5876,52.084295,214.613481,61.991017,10.907611,65.285388,15.239891,53.820927
NGC5876,54.571011,176.535774,79.250259,-56.545749,83.453232,62.442756,76.959088
NGC5908,4.279347,86.100043,18.384214,9.382086,6.888267,3.249813,21.368452
NGC5908,7.843141,140.806352,29.028223,3.345353,9.947782,14.15006,19.238158
NGC5908,10.209523,184.758897,34.463222,4.134407,11.312611,11.841501,17.387487
NGC5908,12.132028,203.773711,37.1993,6.214618,12.585603,14.54571,14.906322
NGC5908,13.779169,222.886782,37.599712,-6.160522,13.216776,16.14673,13.04973
NGC5908,15.214426,242.511407,36.406995,3.794094,14.167954,11.656211,11.240506
NGC5908,17.186103,244.571834,33.601095,-0.010746,14.532039,14.678136,8.631158
NGC5908,19.49765,243.493576,28.566855,-0.474645,14.905248,6.675618,7.354883
NGC5908,21.565391,237.968818,23.665982,-2.211981,14.876142,4.211904,6.753648
NGC5908,23.456563,250.617831,18.954154,7.647102,14.222888,3.318525,6.281085
NGC5908,25.194902,248.740932,15.213542,-2.124325,13.921551,1.264104,5.810609
NGC5908,26.84091,257.169353,11.928695,1.713016,12.891227,0.035967,5.487792
NGC5908,28.376571,266.190847,9.957222,-2.53039,12.086701,-7.923432,5.523145
NGC5908,30.185624,263.12283,8.017975,-5.289079,10.644545,-3.762196,5.279308
NGC5908,32.225708,268.708347,9.349368,0.818395,9.656726,-10.488719,5.236304
NGC5908,34.21391,278.977153,11.236836,-5.99065,8.881704,-10.364948,5.799492
NGC5908,36.24123,296.284876,13.211515,-8.42593,8.535482,-10.843775,7.174
NGC5908,38.283751,293.195765,14.611395,-18.130184,8.384939,-11.081722,8.206711
NGC5908,40.293497,299.37635,14.740847,-17.194114,8.665555,-10.048167,8.2639
NGC5908,42.233256,309.25742,16.783081,-16.73339,9.30163,-10.819815,7.969393
NGC5908,44.180246,313.493617,18.812346,-13.934496,10.148931,-9.618563,7.913643
NGC5908,46.120854,323.987836,21.646695,-10.669975,10.148767,-7.816195,7.064815
NGC5908,47.894783,347.69638,27.290261,-23.90469,11.54426,-18.27404,7.839753
NGC5908,49.391441,359.845627,28.55524,-6.303562,10.934285,-7.41362,7.930618
NGC5908,50.998224,364.185473,30.29903,-10.974816,10.905051,-14.407437,7.702825
NGC5908,52.594156,279.962204,31.824949,-30.9955,10.444265,-10.53914,8.313941
NGC5908,54.227232,403.837277,33.071202,-5.380316,10.310482,-14.256084,8.952548
NGC5908,55.937088,420.903553,37.104252,-3.780572,10.517263,-11.541704,8.942035
NGC5908,57.683963,447.142247,35.268422,-6.772369,10.754142,-15.674577,9.424016
NGC5908,59.506856,447.356497,41.993988,-0.84534,12.523807,-24.623621,10.685685
NGC5908,61.364039,487.485414,38.630941,-0.083398,13.232476,-19.559615,10.995537
NGC5908,63.233399,497.565661,42.062301,-2.727034,13.420636,-24.047095,11.367243
NGC5908,65.161815,524.274487,43.275926,4.292414,15.171032,-29.25492,12.30598
NGC5908,67.12718,533.934519,48.78039,0.43395,16.748256,-25.880774,13.244324
NGC5908,69.101569,523.786799,51.687131,8.950618,17.354318,-32.203941,13.931206
NGC5908,71.234988,617.494127,60.900077,-21.013436,17.758446,-23.898135,13.918577
NGC5908,73.506383,612.477745,68.115741,-17.442202,20.140759,-28.255373,15.474065
NGC5908,75.791646,651.721628,79.056713,3.413576,20.387368,-18.274987,16.341755
NGC5908,78.043252,608.590233,94.907947,-1.155602,23.132802,-27.447477,18.373556
NGC5908,80.40466,630.897212,112.863704,-6.796973,23.839698,-13.908817,18.780573
NGC5908,83.142366,412.829622,135.785338,-67.603214,25.078276,22.164449,19.817943
NGC5908,85.769934,670.584152,155.533988,-14.71175,27.288943,-1.913861,21.174728
NGC5908,87.92605,755.617268,173.61102,45.815432,27.438675,27.699858,24.557656
NGC5908,90.112239,788.810937,186.436582,-18.434382,26.77751,11.95108,22.322475
NGC5908,92.489314,572.520628,215.822813,-17.864289,99.232724,1.040219,95.638228
NGC5908,94.162285,683.970376,225.798623,-14.404611,33.445896,17.162224,30.467899
NGC5908,96.081845,614.922715,234.799303,0.454561,94.909161,5.114962,93.72144
NGC5908,98.203966,553.177201,256.61136,-16.429746,489.406328,-17.873781,483.395643
NGC5908,100.816937,261.254463,256.143477,6.122926,31.997649,-12.28209,29.665467
NGC5908,103.996507,538.958979,289.768899,22.665063,416.637703,-33.419886,414.723536
NGC5908,107.495233,382.302588,302.354954,42.403309,595.813612,-1.744581,593.985298
NGC5908,112.047597,135.893726,342.84274,-19.260988,1509.462294,-22.860603,1517.326029
NGC5908,116.289516,390.524614,409.175605,-42.098059,3655.47063,-21.33792,3656.855699
NGC5908,121.701835,240.92632,6796.30326,-32.36529,108969.404729,-54.227166,109066.299595
NGC5930,2.398963,156.540356,31.382409,20.345756,19.491397,-22.718745,77.55244
NGC5930,5.099797,212.917644,29.598699,22.595617,22.10644,-28.804711,47.192488
NGC5930,7.296259,225.753836,23.714701,22.672813,21.896822,-14.745533,28.464551
NGC5930,9.329969,229.669349,19.458557,10.629879,15.033594,-2.127863,17.509706
NGC5930,11.286093,223.481296,14.628482,-6.480278,13.457929,7.518626,13.957517
NGC5930,12.967942,211.943524,12.350886,-10.911163,19.77837,-0.386914,15.20411
NGC5930,14.678462,168.903542,13.096483,-9.774555,21.874912,-22.597849,16.834562
NGC5930,16.422227,153.79362,14.952711,-15.378643,18.24586,-39.151701,16.918027
NGC5930,18.018195,157.810786,14.136403,-27.980674,16.59144,-41.506647,15.78692
NGC5930,19.656593,152.210051,9.803437,-28.01994,14.295343,-31.380194,16.805262
NGC5930,21.328289,142.394185,10.633819,-8.518588,15.583106,-49.989332,15.656647
NGC5930,22.850217,147.497081,10.954452,-25.304815,15.518978,-56.122524,14.327218
NGC5930,24.466816,150.423872,13.240213,-27.422133,16.99503,-58.882464,11.538073
NGC5930,26.128513,148.0535,11.742368,-32.79325,19.661506,-57.700709,11.521333
NGC5930,27.661431,149.392082,12.564753,-54.228932,25.129267,-72.091723,12.250191
NGC5930,29.241499,137.958556,14.702914,-68.689642,29.875236,-70.046527,12.020319
NGC5930,30.937062,147.669808,16.305863,-75.620095,30.460603,-84.204481,14.45903
NGC5930,32.569989,156.496454,22.634583,-77.622913,28.378261,-92.310492,21.467526
NGC5930,34.173686,131.569092,41.403001,-66.649032,24.648031,-130.880058,27.790021
NGC5930,35.842826,171.286211,55.932814,-69.535688,26.043279,-109.247903,33.299852
NGC5930,37.587716,148.789172,57.405305,-45.250386,31.411014,-150.894358,37.001677
NGC5930,39.227496,158.246857,49.802264,11.011675,43.280994,-156.367956,41.286098
NGC5930,41.237108,208.675389,49.006714,-15.118364,43.875644,-115.621857,37.908621
NGC5930,43.471099,127.573983,51.796798,-54.581963,82.488385,-101.112107,75.443149
NGC5930,45.594735,42.80712,64.580134,-36.196846,202.262259,-130.682455,191.934983
NGC5930,47.876021,30.303953,118.425569,-21.57532,250.764117,-141.84143,239.472493
NGC5934,2.681899,152.405921,29.753632,-24.917655,26.777247,-14.87557,74.914773
NGC5934,4.912047,244.642622,31.670453,-31.772003,29.903967,6.02068,54.664099
NGC5934,6.997462,272.357699,23.879494,-15.449307,30.321109,14.900441,38.065876
NGC5934,9.08036,299.961988,25.41102,-3.98622,35.359873,-1.968162,21.648425
NGC5934,10.798691,296.87199,28.614535,8.466252,43.627159,-22.23209,22.62609
NGC5934,12.440534,265.803239,28.534914,9.207516,54.898506,-35.956938,33.368338
NGC5934,14.158564,264.038503,61.224713,9.57575,75.358196,-31.358216,48.182065
NGC5934,16.031387,211.199967,107.385612,36.87088,116.303509,-60.102143,78.729286
NGC5934,18.343471,-149.889078,215.274199,506.62722,234.420339,-124.821084,111.234037
NGC5934,20.782632,232.966217,212.983317,-51.161594,336.520945,-105.732738,159.193507
NGC5934,23.263585,-89.167595,199.223264,-246.80855,216.942196,-275.688235,116.148067
NGC5934,27.114352,253.3856,143.768497,-123.249093,116.878564,-220.583776,63.619037
NGC5947,2.199362,70.903648,14.755184,15.627898,10.896742,-15.271667,37.51431
NGC5947,4.661176,146.170173,21.858781,6.030665,14.327926,0.486428,24.699653
NGC5947,6.672172,172.19556,22.126808,-6.852225,12.959265,6.649485,11.09987
NGC5947,8.522802,173.349005,16.792291,3.259304,9.401861,6.107718,6.222419
NGC5947,10.327707,179.637548,13.162258,9.921255,8.638076,-2.964151,8.391442
NGC5947,12.083272,175.520549,11.512483,9.018977,8.426678,1.821011,10.71821
NGC5947,13.830628,171.685644,10.682263,4.936524,7.847236,1.470511,10.938294
NGC5947,15.551972,174.988896,9.961684,-8.147088,6.877275,1.172809,9.797606
NGC5947,17.283024,193.197681,10.746664,-8.569496,7.005759,0.213632,10.126408
NGC5947,18.833004,191.774815,10.912785,-9.093581,6.648026,-1.408585,11.924003
NGC5947,20.421588,195.418847,10.885764,-9.87883,6.725539,-4.501758,13.361126
NGC5947,22.01505,201.120031,11.370827,-13.726827,7.188426,-2.526216,14.95745
NGC5947,23.620222,197.075849,10.965411,-10.567896,7.433682,-2.068567,16.384467
NGC5947,25.243056,197.633413,11.144476,-8.125358,7.660618,-2.270962,16.076979
NGC5947,26.858822,198.922121,10.976142,-10.54592,8.443326,-3.427406,14.961307
NGC5947,28.498732,206.995948,11.431785,-13.0265,10.894045,-6.752429,15.006483
NGC5947,30.045587,209.049573,11.397839,-15.897184,12.451136,-10.490103,15.231916
NGC5947,31.640229,212.220747,12.730705,-12.212079,16.825141,-9.787774,15.003272
NGC5947,33.268201,212.720634,28.939498,31.183899,36.99056,2.793353,22.549005
NGC5947,34.82448,236.596893,57.087964,-25.064098,70.981182,-2.971191,40.366455
NGC5947,36.539369,203.274213,179.221547,6.037407,118.493534,26.465442,89.402078
NGC5947,38.509344,197.833604,377.80354,-6.805821,180.382525,8.596646,152.434641
NGC5953,2.131733,162.258904,42.737542,29.345458,22.389425,-15.061813,69.478397
NGC5953,3.936289,188.776459,42.714148,15.874971,20.071501,-2.75192,41.207713
NGC5953,5.582577,199.878857,34.203468,10.108462,16.858484,-10.482927,22.780538
NGC5953,7.595372,184.62879,22.371951,-2.773146,12.140603,-7.772628,22.592849
NGC5953,9.479792,161.065784,14.211045,-15.331307,8.565914,-7.806744,30.085205
NGC5953,11.263993,127.958654,11.772263,-21.427532,8.295907,-12.332063,33.154054
NGC5953,13.006245,111.464727,14.616586,-34.372017,8.125179,-16.591167,31.20081
NGC5953,14.742851,100.872751,16.569017,-40.216695,9.321283,-20.612252,26.866021
NGC5953,16.442726,111.316724,16.785416,-47.270684,13.533732,-24.191613,24.481684
NGC5953,18.127922,122.49339,14.328545,-71.802179,16.964938,-46.400114,25.049492
NGC5953,19.820305,115.184354,13.409942,-83.038657,15.635231,-54.771541,25.126089
NGC5953,21.477424,120.112665,15.825884,-96.317725,14.750613,-49.417833,24.846921
NGC5953,23.154381,144.273074,16.350118,-78.033277,11.063576,-43.442768,27.500051
NGC5953,24.721419,141.530144,19.068075,-62.226398,11.9596,-41.619167,29.808133
NGC5953,26.353965,156.385737,33.571909,-52.689722,19.865998,-42.085619,35.976828
NGC5953,27.942212,161.065699,57.629575,-78.473021,29.64738,-61.653132,48.632156
NGC5953,29.486542,133.132947,58.664679,-92.561643,35.306162,-98.975584,55.646526
NGC5953,31.132409,14.3565,60.461164,-118.799953,35.322863,-182.835461,45.79508
NGC5953,32.81135,155.114581,70.414074,-86.12879,44.750602,-67.484305,55.056206
NGC5953,34.633866,198.48889,83.181116,-126.579169,62.28338,-44.784605,76.208956
NGC5953,36.436088,48.410647,76.092282,-196.93307,77.674089,-174.814425,101.812968
NGC5953,38.378912,40.077382,76.807447,-143.114179,76.40191,-147.762236,106.849971
NGC5953,40.329834,-1.439854,107.049614,-160.295334,126.882098,-178.737005,138.049534
NGC5980,3.197203,80.076685,9.610689,-21.668975,10.441557,16.72088,35.988472
NGC5980,5.862538,131.614172,14.439978,-29.008281,14.101578,10.857239,27.28241
NGC5980,7.612029,156.560983,16.239271,-27.821374,13.933543,8.770134,20.780065
NGC5980,9.669907,179.225031,15.34421,-22.299071,10.910923,5.128707,13.932291
NGC5980,11.863777,188.074802,12.740129,-12.136318,7.984824,2.572119,9.689334
NGC5980,13.724464,194.325533,11.21905,-1.369802,7.730157,6.613991,7.560877
NGC5980,15.726623,204.697104,9.30307,1.488129,7.206429,6.283501,4.861844
NGC5980,17.836093,207.215282,6.618101,2.699268,6.98267,9.488643,2.779328
NGC5980,19.728977,209.684895,4.991374,2.676925,6.961059,10.645063,2.210474
NGC5980,21.459512,210.091009,3.702533,2.234058,6.844796,10.71646,2.516969
NGC5980,23.0623,213.511182,2.984549,3.534673,6.756619,12.261572,2.840551
NGC5980,24.778082,211.236168,2.730412,5.616983,6.67202,11.804233,2.991992
NGC5980,26.627985,211.731828,2.75094,4.427224,6.623299,11.746542,3.034629
NGC5980,28.335198,215.213181,2.853949,6.360361,6.55946,11.863767,3.208394
NGC5980,30.169684,221.083869,3.515275,6.92093,6.471099,10.585568,3.902699
NGC5980,32.068595,222.902855,3.432115,5.437564,6.632346,8.681371,5.139593
NGC5980,33.865334,217.640872,3.300762,4.322341,6.931369,6.977805,5.566657
NGC5980,35.611357,218.599271,5.55143,4.938226,7.366114,7.824302,4.815193
NGC5980,37.387724,219.594138,6.977915,5.347238,7.999757,7.990167,4.166701
NGC5980,39.189072,226.210727,7.675221,5.144387,8.207496,13.083212,3.868202
NGC5980,40.904426,231.139679,9.001097,5.639727,8.166952,15.728287,4.433167
NGC5980,42.662193,229.189149,9.286586,9.985044,7.623689,20.898215,5.071556
NGC6004,2.284095,28.01143,14.059865,4.222475,10.613782,-5.596521,21.034063
NGC6004,4.800604,105.911987,13.140772,6.397158,9.045131,7.804145,18.073364
NGC6004,6.875435,126.140968,12.855346,-5.889429,7.45757,10.972828,11.388165
NGC6004,8.450845,145.892459,12.765979,-15.730553,8.492941,10.734425,6.350656
NGC6004,10.077157,147.19915,9.915251,-16.237647,7.127349,9.998033,5.349219
NGC6004,11.719038,138.616172,6.690012,-9.56954,5.085034,10.627314,6.631469
NGC6004,13.395816,140.112342,6.917426,-4.372106,5.22928,8.746784,6.114506
NGC6004,15.087838,148.933745,6.949314,-3.685315,5.575969,11.120194,6.218773
NGC6004,16.769219,156.841643,7.647502,-3.951203,5.826871,10.25863,6.924271
NGC6004,18.480751,158.268062,8.011394,-4.790575,5.58884,3.650748,7.849082
NGC6004,20.188709,163.60486,7.377807,-3.556296,5.614696,3.59383,8.979628
NGC6004,21.89553,162.780555,7.164407,-0.691051,5.779214,6.616363,9.889707
NGC6004,23.48627,163.937765,7.44888,-0.307428,5.864436,7.822714,10.141375
NGC6004,25.0982,170.093542,7.604067,2.238542,6.201827,5.661111,10.079649
NGC6004,26.710179,170.958497,7.748942,3.655513,6.332313,7.382507,10.254928
NGC6004,28.346814,170.197226,7.617405,1.873148,6.218832,5.47584,10.725694
NGC6004,30.002834,178.477646,7.814824,4.001177,6.316648,6.403446,11.893883
NGC6004,31.603338,175.75715,8.477031,10.440534,6.695397,2.02509,12.554739
NGC6004,33.239652,168.688089,9.727985,9.781264,6.96255,2.199225,11.075987
NGC6004,34.908698,175.804351,11.198228,3.512472,6.598527,0.498319,8.924936
NGC6004,36.526919,194.572961,14.373636,1.12403,7.998101,6.654683,8.362455
NGC6004,38.122169,199.893825,16.354847,-1.92232,9.894711,15.765792,9.409271
NGC6004,39.795743,188.481803,16.94077,-0.394671,13.342897,12.603285,11.220185
NGC6004,41.529293,195.500936,17.659843,3.910155,17.769559,21.968027,14.547639
NGC6004,43.324937,181.432366,19.895813,5.417334,24.722075,17.238285,21.846649
NGC6004,45.182649,222.788797,268.78284,-15.866367,561.535647,49.6367,619.245779
NGC6021,2.37202,122.162837,57.867268,63.888041,33.814782,-71.612488,90.983045
NGC6021,4.53499,252.123536,58.457193,104.712582,42.192756,-2.016436,63.147785
NGC6021,6.641398,303.968384,54.699716,71.313393,36.378687,-25.678198,26.795923
NGC6021,8.997263,251.922354,41.719087,80.062508,30.714844,27.892294,27.853438
NGC6021,10.825429,262.325825,31.712159,93.896708,34.03143,44.275161,33.11727
NGC6021,12.536303,228.371999,38.096088,19.168661,34.949067,35.542323,32.84602
NGC6021,14.023116,145.717865,53.222629,-5.469926,49.905222,20.510499,27.893474
NGC6021,15.681142,268.825888,62.730106,-55.756513,57.210893,56.833938,30.343878
NGC6021,17.655908,179.919504,86.230599,64.86099,69.711755,113.082604,49.615706
NGC6021,19.919047,120.775875,73.486727,-23.811409,117.454857,137.55838,55.376078
NGC6027,2.189639,87.27673,65.558515,-26.671288,59.111081,-116.498767,92.036032
NGC6027,4.698558,123.175059,59.221005,-53.010326,57.572107,-22.181058,98.294705
NGC6027,6.854155,30.106964,33.299909,-48.332534,40.061866,0.125629,122.831753
NGC6027,8.576388,-0.029809,50.260972,60.796779,39.966314,21.204178,124.132039
NGC6027,10.253241,20.843684,63.048189,104.409608,54.58262,-9.873826,118.056075
NGC6027,11.904499,-6.60794,63.695356,73.221477,53.653414,-84.239313,119.820833
NGC6027,13.556905,137.987685,73.894606,210.751157,85.26465,-68.864401,119.989676
NGC6027,15.307754,204.214596,63.796885,172.841501,103.78739,25.781819,87.150098
NGC6027,17.351268,205.537191,79.665505,-9.800642,122.539594,-117.060864,79.761345
NGC6027,19.424618,194.951076,132.043794,-67.310073,119.349633,-152.924965,147.512556
NGC6027,21.004767,-97.024735,148.073485,-76.878195,128.435377,-368.462152,151.058662
NGC6027,22.570811,-65.121671,167.243271,-359.895324,173.327261,-459.43236,143.226076
NGC6027,24.817426,168.736618,113.309658,-272.961776,155.624555,-182.407343,138.776402
NGC6027,27.150376,-33.33712,170.270839,12.423601,147.825802,-400.521969,220.723058
NGC6027,29.356548,-54.218634,198.738691,28.134583,242.284939,-511.081056,210.333289
NGC6027,31.038044,245.51784,188.161774,608.036901,230.456976,58.524715,214.503278
NGC6027,32.931055,-353.265696,204.53414,-62.103371,183.563559,-642.568256,222.368076
NGC6027,34.633892,-37.753705,247.786434,184.785616,174.88646,-337.168312,219.860214
NGC6027,36.338802,-199.554956,391.976424,245.280941,202.576332,-406.10252,309.53746
NGC6060,3.08987,142.221166,32.324689,11.168293,16.976535,-20.24754,52.530183
NGC6060,5.662422,181.780218,31.040867,15.32004,18.765199,-5.995078,30.810683
NGC6060,7.315844,192.915567,23.804058,21.554373,15.568507,4.725935,19.750421
NGC6060,9.333586,192.871572,15.263349,7.910413,10.898323,6.640695,11.597949
NGC6060,11.437071,187.005435,10.347465,6.712687,8.477925,2.80881,6.398543
NGC6060,13.251241,178.18228,9.253206,-5.372545,8.322064,-4.50684,5.026616
NGC6060,15.219793,172.002118,6.13333,-13.524302,6.875243,-13.451814,4.547726
NGC6060,17.30831,176.261193,6.587122,-10.852158,7.108284,-11.871794,3.833515
NGC6060,19.172615,176.531349,5.993138,-13.940952,6.539775,-11.189498,4.061043
NGC6060,20.84078,186.934155,4.629181,-13.088056,6.158967,-9.62869,4.357156
NGC6060,22.345441,190.512745,3.964126,-0.944802,6.017293,-11.041579,4.704036
NGC6060,24.006903,198.506924,4.609955,-4.332168,6.038647,-11.492633,4.846912
NGC6060,25.82769,211.940603,5.033256,1.102854,6.679734,-14.748069,5.509977
NGC6060,27.547444,212.103572,6.312167,0.545137,7.9342,-12.92426,5.673338
NGC6060,29.148822,218.717279,7.975171,-0.117892,9.429831,-6.885852,4.591602
NGC6060,30.66607,223.404901,7.552789,-2.349024,10.833812,-2.846719,3.892062
NGC6060,32.216751,232.142541,6.764734,-0.781407,11.291293,-1.384799,4.326654
NGC6060,33.804324,231.953896,5.758381,-1.242209,10.932042,2.682281,5.316942
NGC6060,35.394469,234.286345,6.937167,-5.083874,10.497543,4.565156,5.86843
NGC6060,37.093901,230.656521,9.486366,-3.453271,10.477035,5.770711,6.691005
NGC6060,38.961982,239.051623,11.185051,13.558543,12.341945,17.206058,7.288337
NGC6060,40.998929,226.635933,13.83411,1.626742,13.369432,6.726854,7.250425
NGC6060,42.889757,264.498404,16.647023,34.250697,14.383785,2.020821,7.392974
NGC6060,44.932962,238.174989,19.599513,0.48105,15.505524,-0.36239,7.776253
NGC6060,47.083157,234.151446,23.209471,1.347041,14.986883,-1.846639,9.804585
NGC6060,48.914151,225.346818,25.237158,-1.120862,14.858006,-8.144652,11.254519
NGC6060,50.788865,230.879355,26.952578,-1.459467,14.592115,-10.528092,12.077786
NGC6060,52.942677,234.544811,31.012019,5.147975,14.916599,-10.143047,14.072764
NGC6060,55.241886,219.667337,37.034805,5.055446,17.238156,0.051316,17.503141
NGC6060,58.006597,239.738384,42.676318,-1.891223,13.501275,15.680271,15.174989
NGC6063,2.723021,43.133434,7.807711,-5.257451,6.209127,8.541891,19.452419
NGC6063,4.986338,81.279365,7.744141,-9.472468,6.137517,5.522915,16.366168
NGC6063,7.10331,97.360669,7.443886,-8.949139,5.852193,5.088448,11.948505
NGC6063,9.213717,115.197567,7.157135,-10.035971,6.523249,2.938043,8.387635
NGC6063,11.300906,126.115425,6.384308,-4.928707,6.390316,-1.5593,5.627723
NGC6063,13.394604,133.853852,5.518377,-1.617609,5.470612,-5.19917,3.358971
NGC6063,15.201373,140.824801,4.914709,-3.228805,4.757044,-8.158823,2.367601
NGC6063,16.799626,144.788248,4.424217,-5.128794,5.147493,-9.925707,2.125543
NGC6063,18.512255,143.883229,3.664757,-2.931202,5.428433,-5.566668,2.937853
NGC6063,20.27267,145.659991,2.832469,-0.751553,5.219624,-6.452099,4.172864
NGC6063,21.906982,143.184188,2.726077,0.817094,5.098008,-5.093497,4.812176
NGC6063,23.418866,144.55764,3.41877,-0.826496,4.929472,-4.954255,5.023368
NGC6063,25.016734,140.849862,3.7345,0.254958,4.844423,-2.49809,4.477856
NGC6063,26.674205,142.58717,3.706071,-1.398616,4.704499,-5.159302,3.398283
NGC6063,28.390093,149.617937,3.768573,0.905808,4.7355,-3.741806,2.600066
NGC6063,30.152641,156.856555,4.096791,2.052785,4.913265,-2.624527,2.748106
NGC6063,31.821602,162.081694,4.693422,-3.176352,5.735905,-1.482934,3.56633
NGC6063,33.422047,169.276955,5.023987,-0.44399,6.824381,-2.127826,4.738238
NGC6063,35.039204,169.469527,5.235883,-4.076053,7.444457,1.052239,5.275691
NGC6063,36.748462,175.006284,5.660438,17.023665,8.092407,-6.438329,5.965024
NGC6063,38.396856,166.895565,7.614156,1.19253,9.874351,-2.157712,6.479333
NGC6063,39.977777,173.364501,8.70113,7.49316,9.571596,0.935382,6.154609
NGC6063,41.67781,164.434303,11.331686,3.001968,10.752064,-1.458997,6.186997
NGC6063,43.312038,156.430417,13.129351,-3.48321,11.931983,-6.030703,7.525797
NGC6063,44.880678,161.462648,14.454215,3.182191,13.797958,3.974845,9.899012
NGC6063,46.512879,168.487522,18.202162,1.837952,14.764949,13.156804,13.549108
NGC6063,48.503472,162.281639,25.782557,0.148608,22.76699,3.989496,21.665046
NGC6063,50.671508,205.548857,62.571051,19.330331,36.979295,13.346049,36.969464
NGC6081,3.154781,153.210348,59.843174,-2.730039,27.235303,-60.39951,51.480051
NGC6081,5.800527,181.759615,53.026569,2.306406,32.332459,-20.808778,27.231983
NGC6081,7.542594,196.122024,37.614895,-6.291225,32.556646,-8.050461,18.008261
NGC6081,9.631814,201.400825,21.203559,-10.616366,27.858152,5.836601,12.331185
NGC6081,11.990821,190.945552,16.224867,-22.329827,18.660689,15.622185,12.92707
NGC6081,13.84842,176.221388,12.387826,-26.735703,17.257664,0.349293,11.02624
NGC6081,15.517128,176.243433,8.973683,-29.733405,16.731211,-15.583535,9.145436
NGC6081,17.19866,189.333635,10.997161,-34.489995,16.337983,-22.358371,9.904401
NGC6081,18.907673,205.484896,13.734988,-37.60532,15.868485,-14.139179,8.87647
NGC6081,20.651495,197.374359,13.497808,-19.575051,19.701851,-3.868391,10.126742
NGC6081,22.442494,226.778397,10.610245,15.041004,24.985342,16.890599,12.084242
NGC6081,24.373124,231.294841,9.929466,12.981871,30.533223,10.120212,14.728819
NGC6081,26.541087,230.760374,10.881606,0.182625,36.856208,2.205083,18.693094
NGC6081,29.132299,264.200034,21.37015,-5.396275,58.609059,7.425833,34.125692
NGC6125,3.624473,733.158699,359.476212,210.57422,160.272858,200.251607,319.401787
NGC6125,8.444394,-9.914547,290.690148,269.060216,214.176477,236.317728,330.967693
NGC6125,13.371686,496.492174,539.312344,851.817656,444.522883,361.523459,357.996769
NGC6125,15.630836,-27.257415,272.405878,39.900794,296.470718,165.153377,317.017979
NGC6125,17.344379,16.488357,205.081311,77.182587,229.392329,401.301316,275.737507
NGC6125,19.037583,-113.638842,190.602206,-49.365247,144.139902,159.575738,282.032368
NGC6125,21.080806,335.512811,245.304043,-436.418781,171.689304,408.632298,269.014542
NGC6125,23.234696,46.094598,204.309135,-334.298366,265.01035,364.730358,312.921619
NGC6125,25.297495,178.456805,256.984351,-319.604423,425.303994,242.517219,353.053908
NGC6125,27.580894,-555.106223,476.603669,618.07463,516.393227,493.18168,418.031209
NGC6146,2.388314,167.357211,63.018249,-3.936156,44.089598,-40.191544,66.330353
NGC6146,4.481043,212.523925,76.715931,-33.837647,54.875009,-42.071265,74.629958
NGC6146,6.358527,238.493507,54.724356,-45.5925,37.783439,-78.670298,52.943979
NGC6146,8.247895,292.853153,82.227168,-45.934382,60.077463,-72.334367,58.4865
