# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: radius, unit: arcsec, datatype: float64}
# - {name: Vrot, unit: km / s, datatype: float64, description: Rotation curve}
# - {name: e_Vrot, unit: km / s, datatype: float64, description: Error in rotation curve}
# - {name: Vrad, datatype: float64, description: Expansion velocity}
# - {name: e_Vrad, unit: km / s, datatype: float64, description: Error in expansion velocity}
# - {name: dVsys, unit: km / s, datatype: float64, description: Systemic velocity offset}
# - {name: e_dVsys, unit: km / s, datatype: float64, description: Error in systemic velocity offset}
# delimiter: ','
# meta: !!omap
# - {comments: CO_natv Rotation Curves from 2018ApJ...860...92L}
# - {date: '2020-06-22'}
# schema: astropy-2.0
Name,radius,Vrot,e_Vrot,Vrad,e_Vrad,dVsys,e_dVsys
NGC5784,2.416138,114.287751,48.723911,24.477403,17.422657,-17.660001,48.994709
NGC5784,5.09609,352.254883,29.842959,-1.116751,23.352935,-2.0515,4.588863
NGC5784,7.752758,364.820162,15.430912,-5.151433,22.135297,-0.263961,24.993698
NGC5784,10.577773,367.221305,13.74558,2.435351,20.040141,1.075031,32.315008
NGC5908,4.285149,62.783596,8.055844,2.181644,2.309326,-11.932597,8.80008
NGC5908,7.818419,118.382512,16.0517,-1.43555,3.003688,-12.007778,9.589245
NGC5908,11.173524,177.514549,21.254217,-0.376117,4.504637,-11.670102,10.260447
NGC5908,14.504431,231.811102,17.467862,7.166119,6.38931,-18.750223,10.714324
NGC5908,17.18466,271.676063,11.26761,15.658441,7.216336,-21.132397,8.767409
NGC5908,20.016846,289.714051,9.806065,19.130347,8.007136,-22.22421,5.932436
NGC5908,22.999074,299.584183,12.969395,17.35665,8.468807,-14.615889,5.396018
NGC5908,25.707519,313.936277,11.722124,14.754681,7.515719,-5.577272,5.497636
NGC5908,28.460545,323.122057,8.709332,19.308507,9.469644,-5.11347,5.78932
NGC5908,31.273088,334.935708,7.746073,11.004392,12.06391,-1.855239,7.183594
NGC5908,34.096586,349.077208,8.806297,-0.113281,15.809648,7.12135,10.562278
NGC5908,36.803622,341.802817,13.273516,14.843189,20.718974,-5.670255,15.988197
NGC5908,39.436328,333.474985,21.739033,31.030991,24.326301,-23.550746,16.219408
NGC5908,42.098227,322.719155,25.050875,13.743876,33.697428,-21.788201,16.204479
NGC5908,44.967138,311.60723,23.411648,2.493778,49.570633,-9.654858,16.506182
NGC5908,47.943025,319.110415,21.265458,3.443602,63.148382,-13.526576,11.479488
NGC5930,2.409247,147.216858,18.713753,-3.122228,5.68824,-1.339525,11.522433
NGC5930,5.674283,199.48571,7.259167,-2.433564,6.895684,-7.404783,18.082743
NGC5930,8.988865,248.145864,14.324036,-11.277024,9.866552,0.582277,18.484383
NGC5930,16.602909,231.937248,39.706686,-65.060046,37.223835,-5.235453,30.314916
NGC5934,2.678068,128.479287,12.425561,-20.343894,17.655617,9.219022,21.874825
NGC5934,5.658612,235.178441,10.240984,-10.028682,34.703825,4.43526,19.36546
NGC5934,8.625374,292.832482,9.514348,67.129539,38.437275,-14.929308,17.245228
NGC5934,11.839608,301.245891,12.306036,28.168596,35.508632,0.968047,29.083958
NGC5947,3.272868,89.699882,102.676318,-8.70621,81.297725,56.384745,73.441337
NGC5947,6.885372,197.126929,72.49963,394.711807,156.421153,-233.768929,107.650384
NGC5947,9.846477,181.088647,36.520498,57.059089,81.641572,-29.579507,91.404454
NGC5947,12.863128,219.227585,19.105732,67.298889,20.910606,-40.655501,69.28086
NGC5947,16.209763,126.705145,73.807531,129.849985,54.511149,-129.659912,99.577152
NGC5953,2.13921,161.888358,24.662843,2.917725,9.149144,-2.00138,27.4669
NGC5953,5.033341,202.242375,17.99245,2.296211,8.603089,2.719934,13.270375
NGC5953,7.922502,200.178836,14.424065,0.590825,7.648565,3.536785,21.833015
NGC5953,10.762187,193.541514,15.390746,-4.614,8.744381,2.051888,22.903874
NGC5953,13.298479,192.346057,20.709428,-26.150857,18.064865,-13.798333,23.700943
NGC5980,3.197176,116.856844,7.760494,-17.373495,7.005491,-7.387236,29.163493
NGC5980,6.737229,190.330074,10.980944,-23.238273,10.158541,-2.087082,13.333823
NGC5980,9.669829,205.200403,6.917397,-10.213591,10.396954,0.056486,5.309265
NGC5980,12.338527,208.634245,3.792676,-0.800113,11.066654,-2.723348,1.97799
NGC5980,14.948183,212.762876,3.488634,1.879693,10.914057,-2.576381,1.936325
NGC5980,17.595167,216.228328,3.45479,2.229687,10.156868,-3.497807,2.549064
NGC5980,20.336163,216.845614,3.916433,4.842184,10.2882,-0.082654,3.408452
NGC5980,22.884727,218.177816,3.532242,7.315669,10.773193,2.884215,3.553217
NGC5980,25.42476,216.976071,4.663953,11.451474,10.693312,1.743354,3.806864
NGC5980,27.91856,217.490719,5.681479,14.181342,13.468478,0.835894,5.810807
NGC6004,2.267069,26.387715,5.585328,3.805733,4.354952,-6.692803,5.759742
NGC6004,5.070693,93.697947,13.90349,4.88603,4.859572,1.030707,6.574016
NGC6004,8.887736,131.876264,15.818238,-31.194536,10.021787,22.072725,12.80852
NGC6004,12.165805,146.824696,13.607159,-12.998736,7.152488,1.809823,6.519268
NGC6004,15.118968,160.56881,9.469122,-7.04861,6.184909,-6.648484,10.320539
NGC6004,17.773507,155.018065,9.846552,-6.287478,6.294265,-2.869845,17.603245
NGC6060,3.070858,148.575729,14.098278,14.322646,8.346303,-9.316945,30.39178
NGC6060,6.512567,198.610091,6.706062,12.453712,8.112786,-4.135276,8.625886
NGC6060,9.923052,207.397691,7.892072,5.524177,8.10441,7.986977,5.2855
NGC6060,12.903213,201.372698,11.152747,-4.20414,9.270143,1.639659,6.748758
NGC6060,15.833554,184.119295,7.007516,-7.781406,7.015298,-12.703462,4.63291
NGC6060,18.803233,182.521216,2.963102,4.628544,7.158851,-11.471899,3.746825
NGC6060,21.734079,191.734605,2.864276,4.669022,6.18595,-14.835827,2.858438
NGC6060,24.487997,205.216179,2.710711,2.092863,5.699494,-13.524234,2.895916
NGC6060,27.289879,217.823743,1.990918,2.161701,5.954379,-13.498231,2.72005
NGC6060,30.052149,225.957469,2.853231,-1.291287,6.146531,-10.068972,3.391765
NGC6060,32.826151,233.506466,3.342132,-0.941255,6.50327,-4.019296,4.505979
NGC6060,35.795185,238.937915,4.976919,-0.550148,8.941564,0.3346,5.050345
NGC6155,2.406215,41.097895,4.698879,0.889512,3.396507,0.509211,3.297502
NGC6155,5.660951,72.090085,3.308172,5.796392,3.474997,-3.479275,3.160302
NGC6155,8.907854,99.004059,3.935999,2.090406,3.163723,-3.391824,4.023664
NGC6155,11.982403,113.251704,3.938252,-1.749206,3.688127,-2.594965,6.437388
NGC6155,15.179291,121.436988,4.379075,-0.789672,3.556742,-3.243463,7.089829
NGC6168,4.15959,7.438696,7.983223,-8.445109,7.856347,7.77423,8.482958
NGC6168,7.651725,32.050232,6.60364,-4.357431,9.345277,-2.434851,6.113287
NGC6168,10.968036,52.984381,4.03784,0.170683,7.814632,-1.255854,5.733995
NGC6168,14.418326,67.484112,5.207883,-1.044614,10.296733,1.686266,7.144573
NGC6168,17.61299,54.966148,24.97033,10.725229,15.905084,-15.86628,21.665945
NGC6168,20.95507,14.932176,28.935527,22.816371,22.328198,-64.484473,26.035852
NGC6168,24.200546,131.949515,40.269401,-7.102449,27.575555,22.880332,40.467703
NGC6168,27.784255,148.909658,33.290269,3.120079,25.587867,19.011074,37.136301
NGC6186,3.58291,96.632414,10.166438,0.087884,3.887522,1.941487,13.654339
NGC6186,7.538403,113.051009,4.97097,-2.518746,5.29914,-3.48808,3.74251
NGC6186,10.963886,102.579416,5.798007,5.143137,7.469076,-4.475912,3.120744
NGC6186,14.096173,86.541708,7.357986,6.019728,8.321369,-1.67439,2.59198
NGC6186,17.177717,96.207711,4.713353,-1.07216,5.86447,-1.87927,3.338346
NGC6301,2.720951,112.835501,14.939556,-0.906585,9.186735,-0.081441,16.412142
NGC6301,6.606809,164.672771,9.19163,7.09691,6.903065,-9.880475,6.793561
NGC6301,10.160802,200.613488,6.8705,-9.027613,6.940068,-1.805774,3.765001
NGC6301,12.7318,214.33745,6.173932,-6.860784,6.810824,-3.693911,6.212538
NGC6301,15.489957,230.821543,8.341645,1.437563,7.685382,-0.066811,6.776643
NGC6301,18.375022,237.347156,8.038217,-3.420963,8.721278,5.371586,8.92383
NGC6301,21.157495,246.454436,6.860747,-5.08087,9.140306,8.37354,9.028799
NGC6310,26.257163,102.693138,54.981622,1.273215,19.052321,-120.225095,110.26908
NGC6314,2.759874,173.611574,25.182178,4.58259,12.207862,-15.324973,27.74501
NGC6314,5.863522,244.95261,14.236248,0.250709,17.081478,-6.921374,8.765926
NGC6314,8.468424,257.538375,12.024639,16.395102,27.572377,4.56045,16.686714
NGC6314,10.825459,250.172949,11.614909,24.833868,29.063637,9.959098,22.080944
NGC6361,3.971817,106.748474,12.154195,4.999608,4.074712,4.473349,17.283922
NGC6361,8.429681,159.453555,13.205429,15.552411,5.573851,6.57434,8.563246
NGC6361,12.061595,174.61028,10.576775,24.492394,5.746015,10.641487,4.026478
NGC6361,15.416176,187.674869,5.824827,26.350202,5.746196,11.236743,2.275228
NGC6361,19.146962,201.532951,3.993737,16.518801,7.451652,4.329227,1.606619
NGC6361,22.799185,208.67317,5.368209,7.447078,8.483776,4.761572,1.980762
NGC6361,26.346807,221.816064,4.333935,2.003399,11.36857,0.976294,3.295558
NGC6361,29.761504,231.632999,4.047663,-5.459421,14.977133,-0.488344,4.713493
NGC6361,33.188224,237.240772,7.584612,-13.728471,18.995006,0.977701,6.043161
NGC6394,2.864336,40.744982,11.636102,0.939728,6.90668,11.29563,4.65412
NGC6394,6.376927,124.862768,7.252466,-5.093173,4.688978,8.1509,3.092307
NGC6394,9.878181,197.171237,5.387603,-9.332191,4.325904,4.401883,3.094456
NGC6394,13.190953,251.704155,8.767188,-3.516138,5.825274,-1.690825,4.679344
NGC6394,16.136421,283.221917,10.944127,7.150335,10.699353,-2.832302,6.635311
NGC6478,3.796156,36.786779,6.146318,4.097752,3.752747,19.672574,4.828947
NGC6478,8.106666,118.678874,6.242905,14.808499,4.033676,6.095542,2.265467
NGC6478,11.764009,164.355579,5.385717,9.178269,7.201413,0.806557,2.664838
NGC6478,15.261225,209.613111,11.472238,23.568688,27.751632,-8.210696,14.448021
NGC7738,3.146334,145.268108,17.845705,-1.387267,4.60535,5.082199,22.760961
NGC7738,6.665603,160.393857,2.981636,-6.81171,5.758888,1.934161,2.875809
NGC7738,9.595199,145.412671,10.670347,-30.938008,9.900471,0.473792,4.074224
NGC7738,12.187116,139.861195,11.502824,-34.887129,9.795821,-2.078907,8.267895
NGC7819,2.637817,63.822723,8.950868,-4.559893,4.384095,-15.470947,5.784709
NGC7819,5.667559,107.439516,7.713828,-15.219463,5.98092,-8.080205,5.158184
NGC7819,9.501544,131.967877,21.938932,-22.364424,7.189044,-0.657946,10.035803
NGC7819,14.067624,37.993729,44.097574,-3.320116,24.280775,7.292165,23.010318
UGC00809,4.590421,68.015075,4.735882,-2.426792,3.948535,4.791878,12.676862
UGC00809,8.787476,105.161998,5.350429,-3.39135,14.565081,-0.815856,9.012144
UGC00809,11.729307,117.908237,9.427611,-7.693409,21.082329,-1.025747,7.738841
UGC00809,14.522984,131.576332,13.180838,-5.995778,28.946564,1.039675,11.180493
UGC00809,17.311409,140.164058,17.47817,-18.14844,42.228297,-3.666167,18.337836
UGC03253,7.359804,108.683638,6.316861,-24.985287,5.266724,3.077011,3.685784
UGC03539,3.655364,49.349515,5.023229,-1.821169,1.749227,-0.552376,4.839809
UGC03539,7.726481,101.311509,2.794441,-4.855119,2.330746,-1.463488,1.930783
UGC03539,11.807841,133.09348,2.219073,-1.368594,4.522246,0.110634,3.68594
UGC03539,15.799639,144.793936,5.197658,9.239039,7.459093,-2.234191,6.080887
UGC03969,3.479275,68.795521,7.734791,3.163062,4.891498,5.978535,7.584755
UGC03969,7.323152,143.237846,3.652462,0.332951,7.503277,-1.095684,3.013572
UGC03969,11.10533,195.399069,4.355357,-2.794701,10.880413,1.992294,3.647768
UGC03969,14.46364,216.890983,4.525161,-24.721913,13.887973,-1.60769,8.817309
UGC03973,2.524081,62.178839,19.545795,28.769241,10.668852,7.517158,13.170513
UGC03973,5.841904,155.924534,32.237745,40.667928,12.93374,13.110015,13.231277
UGC03973,8.933874,177.570892,20.130074,-15.806072,13.875932,-1.002215,12.770635
UGC03973,11.467238,169.380154,25.356284,-27.758327,11.969509,12.080279,15.738104
UGC03973,14.323773,209.703825,18.88415,-14.999409,8.190206,6.115235,12.572867
UGC03973,18.057144,-1.920764,66.390285,-20.178664,10.728211,-18.729175,28.26589
UGC03973,21.380157,122.986812,137.774026,-7.386184,32.025102,-11.150871,30.281893
UGC04029,4.3788,46.00017,4.642175,-0.526591,1.46813,9.590546,5.68108
UGC04029,8.025005,88.769482,6.698502,-0.009786,1.310622,7.384553,4.340991
UGC04029,11.437973,103.198349,4.31718,1.902961,1.567193,3.044061,4.24565
UGC04029,15.066955,138.492005,4.208793,0.930712,3.468595,1.85906,4.195181
UGC04029,18.263185,144.11082,4.416494,-6.612059,5.193666,0.040031,2.093142
UGC04029,21.405528,158.588243,3.64287,-4.348629,5.319966,-0.970606,2.477788
UGC04029,24.453113,164.299053,4.494357,-14.054492,7.035958,-0.084142,2.930215
UGC04029,27.549378,168.745853,9.927681,-24.138874,12.92678,-1.138566,6.664354
UGC04029,31.630692,163.358724,38.203871,-39.772747,31.73521,-1.738536,25.470695
UGC04132,3.639984,122.69187,7.704126,3.528576,3.968468,-9.999144,19.500263
UGC04132,7.710498,181.550754,5.936927,4.986346,5.854922,-13.104493,7.548682
UGC04132,11.686822,210.677083,2.735972,2.789982,8.951436,-15.602023,3.267423
UGC04132,15.16678,221.792984,3.03107,-1.250699,10.391449,-13.829035,3.278605
UGC04132,18.387126,228.210018,3.084419,1.091383,8.430745,-4.669792,4.074849
UGC04132,21.862137,238.56732,3.372405,3.814839,7.527852,-0.270567,5.16609
UGC04132,25.391475,245.094669,3.584257,8.980073,11.274458,0.588597,6.866546
UGC04132,28.788504,248.752393,5.856985,15.867121,15.66589,4.17427,6.977526
UGC04280,6.900095,104.161043,45.409881,-11.734339,33.442955,-5.856504,13.095536
UGC04461,3.491902,50.564434,2.947188,1.352092,1.505646,2.186457,3.332082
UGC04461,7.344605,113.117694,5.67621,7.682751,3.082301,1.110883,3.45076
UGC04461,10.607176,126.698429,4.079587,6.347036,5.168487,-0.910125,4.301992
UGC04461,13.928975,131.914929,6.295292,3.622018,6.595397,2.773393,9.445777
UGC05108,3.151807,110.468033,13.084945,9.310661,7.423635,-25.077929,12.011327
UGC05108,6.736161,223.91295,10.012727,9.69046,14.375634,-7.529737,12.540242
UGC05108,10.333459,280.378209,9.170411,40.168422,27.348009,5.004272,11.820629
UGC05108,14.115643,286.30213,12.6496,48.30696,19.570462,10.518847,18.469896
UGC05111,3.745022,76.569343,4.796906,4.502894,2.468868,-7.474239,9.450055
UGC05111,7.896614,142.812338,4.907317,2.87107,2.649939,-7.485843,7.41493
UGC05111,11.321327,182.639853,5.841805,2.745473,3.867152,-6.262539,3.322039
UGC05111,14.471406,196.380409,3.96068,1.446926,5.087819,-7.309285,2.212949
UGC05111,17.499243,205.597704,3.325344,-1.204803,6.690248,-3.708318,3.977942
UGC05111,20.607317,217.340721,2.90335,-3.036825,9.991072,-0.213677,5.895597
UGC05111,23.716254,223.735744,5.018246,-6.931422,15.479989,1.967232,7.815716
UGC05359,3.631286,92.061192,16.984039,12.366167,7.064659,-0.465182,15.560316
UGC05359,7.809112,141.823566,7.026696,13.955798,8.041807,-1.326247,12.782274
UGC05359,12.149102,184.56166,51.470939,11.999205,14.303548,5.909689,29.284151
UGC05359,16.489055,142.313001,27.62183,88.907231,29.510226,-69.56565,19.656945
UGC05598,3.99319,69.902428,12.030778,-0.463665,4.409006,0.858565,9.061203
UGC05598,8.405502,109.571614,4.482922,8.770719,8.590715,-4.02724,6.159085
UGC05598,12.541837,185.762231,16.834387,-3.854587,13.546903,23.577429,13.715183
UGC05598,16.906252,181.816311,32.201662,-13.588532,31.299263,5.341669,32.397908
UGC07012,6.435252,66.665843,4.880027,-7.25682,9.874546,21.701198,5.645772
UGC07012,10.256694,84.884516,6.037069,-20.087513,19.833432,18.73933,16.350754
UGC08107,3.579957,175.985938,16.042523,1.370396,5.619962,29.589612,21.540795
UGC08107,7.596361,251.186496,19.741098,-0.844616,7.921087,0.225502,9.989617
UGC08107,10.858582,295.668204,8.924188,-8.124399,14.134175,-20.759047,9.318757
UGC08107,13.935748,308.006035,10.456976,-24.950979,21.35986,-1.156504,10.100867
UGC08107,16.983009,312.315162,9.586497,-35.858378,16.168842,22.481473,11.875074
UGC08107,19.808846,325.628559,11.430373,-28.758799,15.716593,36.012669,14.782267
UGC08267,4.053842,111.310988,8.809231,3.752505,4.434025,14.083932,9.685595
UGC08267,7.41672,154.022149,6.832528,2.0066,5.735424,3.652485,5.15602
UGC08267,10.535412,183.14802,2.634052,-6.333061,6.529801,-3.865058,4.82913
UGC08267,13.697143,206.9317,7.392467,-9.398048,13.939996,-0.227367,7.755037
UGC08267,16.449677,214.60619,34.889854,-12.983511,46.63712,6.477873,36.821882
UGC09067,2.985206,93.605652,6.659918,-5.261973,4.440402,11.270777,22.372845
UGC09067,6.291034,180.277921,10.729569,-3.645553,6.081344,-0.540565,8.934983
UGC09067,9.545768,197.311067,3.760885,1.424701,7.401453,0.604402,3.703125
UGC09067,12.827851,208.418914,4.691168,7.214537,10.522767,3.780754,5.550372
UGC09067,16.551361,213.101494,11.121325,11.195953,13.568068,-1.349285,6.39929
UGC09476,2.496365,38.545353,19.167273,-7.316642,10.842791,-39.68148,10.986269
UGC09476,5.293778,32.713081,44.325776,22.753355,24.810852,-49.621907,32.256593
UGC09476,8.561392,8.938209,34.365757,3.61701,25.987948,-43.363684,17.360883
UGC09476,11.940857,107.580977,14.77915,-8.588921,10.409182,7.33445,6.64738
UGC09476,15.476989,120.195534,11.157442,-10.445226,7.511899,17.665493,7.121231
UGC09476,18.63726,113.526109,4.459701,10.812538,3.918464,17.869989,7.159283
UGC09476,22.298885,132.543617,9.13731,4.776723,4.375762,16.571727,7.507479
UGC09476,25.208285,149.201028,15.988393,27.02036,9.812885,-6.921689,5.64705
UGC09537,3.755159,65.683748,19.318467,12.15626,12.502712,38.75763,16.501531
UGC09537,6.860943,130.456079,14.053429,-3.017687,13.622796,34.436189,18.797227
UGC09537,9.802997,239.210732,18.157378,20.14634,22.867449,41.325408,14.949348
UGC09537,12.981532,280.730752,14.792766,-57.611157,42.882227,-13.699358,19.196757
UGC09537,15.793539,283.709394,11.934791,-88.593067,40.253104,-34.883378,20.789121
UGC09537,18.604692,286.930603,19.385842,-81.751129,20.142376,-34.713949,20.462543
UGC09542,3.724435,35.330831,4.16982,-0.194542,1.672324,2.903248,4.269516
UGC09542,7.859441,80.224689,8.227433,-1.996677,3.048124,1.258679,2.690688
UGC09542,11.35278,107.30413,4.893319,-8.587475,3.62513,-0.038195,3.329312
UGC09542,14.257668,130.740867,3.753919,-13.141974,5.842373,1.787928,3.569309
UGC09542,17.33927,144.656332,4.483383,-8.475026,4.776733,-0.948431,2.688962
UGC09542,20.280392,158.063653,6.047615,-13.772936,5.111768,-0.139508,3.541675
UGC09665,3.866162,36.927459,2.36526,0.759121,1.687639,-6.413348,4.846069
UGC09665,8.155635,77.942191,3.657652,4.605786,3.889397,-3.09043,2.807989
UGC09665,11.686996,95.33466,2.850787,14.139121,4.401052,2.515191,2.148598
UGC09665,14.379701,105.121991,3.978973,13.856887,4.25974,2.538052,2.023885
UGC09665,17.410693,115.865224,3.945563,10.731757,5.014812,0.732085,2.874318
UGC09665,20.774069,128.691186,6.107378,11.211263,8.904482,3.610421,5.076572
UGC09759,6.833663,107.597428,2.816285,0.263658,5.27924,0.404708,4.363242
UGC09759,10.511922,146.725635,4.422793,-2.031931,7.965154,2.970787,8.668074
UGC09873,7.862606,67.119223,7.837757,-0.138706,3.541052,5.492236,1.427956
UGC09892,3.667317,54.991797,10.650955,-2.097943,4.091487,-7.911535,6.428254
UGC09892,6.831637,94.152802,7.140012,1.029522,4.386173,3.302768,5.294818
UGC09892,9.926655,116.691429,10.642834,2.56188,12.102313,6.758418,8.415219
UGC09892,13.418653,132.801983,17.587231,-16.092737,22.697822,14.38613,18.167369
UGC09892,16.781295,139.119767,28.462576,-60.562153,40.916161,-0.475121,31.836681
UGC09892,20.671713,133.912672,31.625428,-91.581839,52.701729,67.630038,40.95967
UGC09919,10.250668,77.592712,36.760096,-1.37915,37.351821,-7.872719,16.231801
UGC09919,13.033464,70.1632,20.353394,-49.690653,49.288656,28.537834,28.124516
UGC10043,15.3438,161.739652,83.012677,-6.707086,38.993906,-4.163111,200.849354
UGC10043,28.787263,278.030386,1613.711857,2.288321,725.837912,0.733205,1772.396851
UGC10043,42.128744,355.719634,81.771862,5.204948,147.513196,-8.777903,241.000656
UGC10043,57.069306,530.803363,245.548373,5.984793,467.226169,-2.224406,540.894069
UGC10043,72.746625,706.877735,363.757189,3.090137,1239.187181,-9.4565,1242.828476
UGC10043,88.97316,838.769329,926.519458,-1.034859,4149.989085,4.193965,4183.618354
UGC10043,104.792863,986.545363,1800.268456,11.714681,27334.175322,-8.444714,27338.923078
UGC10043,121.501952,1122.723691,2904.648097,10.279907,18972.896674,-10.910762,18971.751284
UGC10043,138.6889,1233.446575,3894.35627,5.934871,116062.891668,-18.512277,115876.549688
UGC10043,156.646896,1287.673575,9948.285864,25.598584,157638.053302,1.773232,157054.22423
UGC10043,175.971431,1371.921615,18722.662622,0.0334,285392.271076,-9.425168,285690.308239
UGC10123,3.469547,66.370025,3.839525,2.691538,2.348166,-1.458041,5.661549
UGC10123,7.320584,129.3821,3.316206,3.096522,3.140449,-2.918193,4.354925
UGC10123,10.494641,166.374341,2.738117,0.240988,5.042633,-5.331211,2.235427
UGC10123,12.902673,190.761496,3.802599,-0.838896,6.22036,-4.615934,2.788753
UGC10123,15.541118,204.558774,3.23189,-0.195672,8.288252,-2.773822,7.231413
UGC10123,18.864351,211.340105,7.238023,-6.045294,17.511476,2.824561,9.477206
UGC10205,2.576089,102.539314,17.74137,-12.702141,9.209753,-39.403449,13.098393
UGC10205,6.097225,137.595259,15.745207,3.683218,11.267348,-23.845577,11.63867
UGC10205,9.688377,206.529449,10.500477,22.771844,12.209056,4.381592,7.794742
UGC10205,13.410391,269.000892,9.461522,75.677964,34.207922,8.107375,25.049441
UGC10380,8.98934,75.409154,23.762803,-1.672304,29.018817,-2.0486,23.666039
UGC10380,12.367928,155.548678,30.013648,21.087153,56.394765,-2.330411,44.702722
UGC10384,3.467684,73.230719,4.815072,2.132837,2.203545,-3.063725,10.289647
UGC10384,7.321684,135.79008,3.656452,2.009426,3.089432,-4.988959,3.271723
UGC10384,11.117308,165.434099,2.047007,2.382828,5.203657,-2.781737,2.96539
UGC10384,14.41534,181.885609,4.50747,-0.06777,7.473193,-2.687089,4.699905
UGC10384,17.524183,192.672549,8.191059,3.948392,9.342334,4.221402,4.590762
UGC10710,7.253656,209.017124,17.975829,1.004371,39.893521,8.267472,8.625052
UGC10710,10.434897,227.385846,16.118462,35.40487,81.692433,11.74713,25.7408
