# %ECSV 0.9
# ---
# datatype:
# - {name: GAL_NAME, datatype: string}
# - {name: RACTR, unit: deg, datatype: float64}
# - {name: DCCTR, unit: deg, datatype: float64}
# - {name: offset, unit: arcsec, datatype: float64, description: offset from ned position. Only not equal to 0 when a 2D-Gaussian-fitted
#     position is used}
# - {name: XPOSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: YPOSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: INCFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: PAFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VSYSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VDISPFIT(0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VROTFIT(0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous fit}
# - {name: FTYPE, datatype: int64}
# - {name: WFUNC, datatype: int64}
# - {name: BADFLAG, datatype: int64, description: 'BADFLAG = 1 when some ringlog exits, but Bbarolo fails to produce at least one of the
#     plots'}
# - {name: RAD, unit: arcsec, datatype: float64}
# - {name: VROT, unit: km / s, datatype: float64}
# - {name: DISP, unit: km / s, datatype: float64}
# - {name: INC, unit: deg, datatype: float64}
# - {name: P.A., unit: deg, datatype: float64}
# - {name: Z0, unit: arcsec, datatype: float64}
# - {name: XPOS, unit: pix, datatype: float64}
# - {name: YPOS, unit: pix, datatype: float64}
# - {name: VSYS, unit: km / s, datatype: float64}
# - {name: E_VROT1, unit: km / s, datatype: float64}
# - {name: E_VROT2, unit: km / s, datatype: float64}
# - {name: E_PA1, unit: deg, datatype: float64}
# - {name: E_PA2, unit: deg, datatype: float64}
# - {name: E_VSYS1, unit: km / s, datatype: float64}
# - {name: E_VSYS2, unit: km / s, datatype: float64}
# delimiter: ','
# schema: astropy-2.0
GAL_NAME,RACTR,DCCTR,offset,XPOSFIT(-1/0/1),YPOSFIT(-1/0/1),INCFIT(-1/0/1),PAFIT(-1/0/1),VSYSFIT(-1/0/1),VDISPFIT(0/1),VROTFIT(0/1),FTYPE,WFUNC,BADFLAG,RAD,VROT,DISP,INC,P.A.,Z0,XPOS,YPOS,VSYS,E_VROT1,E_VROT2,E_PA1,E_PA2,E_VSYS1,E_VSYS2
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,218.429,8.0,45.0,339.775,0.554,88.561,89.016,2642.09,-11.558,9.194,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,224.762,8.0,45.0,339.775,0.554,88.561,89.016,2642.09,-9.96,12.758,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,256.12,8.0,45.0,339.775,0.554,88.561,89.016,2642.09,-14.907,17.923,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,242.24,8.0,45.0,339.775,0.554,88.561,89.016,2642.09,-33.112,35.458,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,228.142,8.0,45.0,339.775,0.554,88.561,89.016,2642.09,-44.328,44.328,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,41.503,8.0,45.0,339.775,0.554,88.561,89.016,2642.09,0.0,0.0,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,42.447,8.0,45.0,339.775,0.554,88.561,89.016,2642.09,-8.032,8.032,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,0,1,1,1,0,1.5,166.953,8.0,55.0,196.27,0.249,89.22,89.112,5532.709,-15.048,14.799,-3.482,2.886,-20.29,17.531
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,0,1,1,1,0,4.5,228.359,8.0,55.0,195.091,0.249,89.22,89.112,5502.641,-12.886,10.856,-5.44,5.44,-14.443,18.109
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,0,1,1,1,0,7.5,322.809,8.0,55.0,199.891,0.249,89.22,89.112,5544.67,-11.281,10.511,-5.014,4.671,-3.76,3.504
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,0,1,1,1,0,10.5,349.532,8.0,55.0,199.443,0.249,89.22,89.112,5524.361,-11.282,19.238,-5.014,8.55,-3.761,6.413
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,0,1,1,1,0,13.5,342.565,8.0,55.0,198.203,0.249,89.22,89.112,5510.7,-15.695,14.642,-1.9,1.576,-13.631,13.631
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,0,1,1,1,0,16.5,207.541,8.0,55.0,179.138,0.249,89.22,89.112,5612.797,-25.924,17.044,-7.513,11.804,-11.146,9.616
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,0,1,1,1,0,19.5,173.252,8.0,55.0,187.399,0.249,89.22,89.112,5893.292,-42.021,52.652,-3.65,3.62,-15.224,18.757
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,0,1,1,1,0,22.5,113.951,8.0,55.0,178.528,0.249,89.22,89.112,5351.885,-18.623,13.731,-2.064,2.672,-16.625,12.058
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,172.578,8.0,55.0,192.591,0.249,89.22,89.112,5528.535,-15.975,13.392,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,280.859,8.0,55.0,192.591,0.249,89.22,89.112,5528.535,-21.215,15.059,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,300.309,8.0,55.0,192.591,0.249,89.22,89.112,5528.535,-16.166,24.249,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,342.032,8.0,55.0,192.591,0.249,89.22,89.112,5528.535,-16.689,14.519,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,320.065,8.0,55.0,192.591,0.249,89.22,89.112,5528.535,-17.83,13.407,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,318.166,8.0,55.0,192.591,0.249,89.22,89.112,5528.535,-16.979,17.432,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,34.033,8.0,55.0,192.591,0.249,89.22,89.112,5528.535,-10.658,9.757,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,73.639,8.0,55.0,192.591,0.249,89.22,89.112,5528.535,-7.307,10.49,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,0,1,1,1,0,4.5,6.317,8.0,32.2,62.382,0.24,82.388,89.704,5931.478,-7.408,7.408,-16.669,16.669,-5.556,5.556
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,0,1,1,1,0,7.5,182.105,8.0,32.2,81.456,0.24,82.388,89.704,5845.409,-12.517,12.517,-7.414,6.801,-9.726,7.886
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,0,1,1,1,0,10.5,197.443,8.0,32.2,76.323,0.24,82.388,89.704,5845.493,-29.375,27.352,-7.578,5.245,-12.317,10.866
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,0,1,1,1,0,13.5,189.034,8.0,32.2,64.812,0.24,82.388,89.704,5841.691,-5.558,4.322,-6.278,5.507,-3.945,3.277
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,0,1,1,1,0,16.5,220.166,8.0,32.2,68.679,0.24,82.388,89.704,5825.246,-26.522,20.048,-14.298,14.298,-5.079,5.882
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,0,1,1,1,0,19.5,177.273,8.0,32.2,77.849,0.24,82.388,89.704,5848.279,-8.489,11.059,-11.536,11.536,-6.675,7.532
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,0,1,1,1,0,22.5,209.944,8.0,32.2,75.53,0.24,82.388,89.704,5839.709,-15.844,12.445,-8.961,8.961,-9.676,11.594
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,0.067,8.0,32.2,71.966,0.24,82.388,89.704,5843.55,0.0,0.0,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,145.777,8.0,32.2,71.966,0.24,82.388,89.704,5843.55,-24.314,25.09,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,186.662,8.0,32.2,71.966,0.24,82.388,89.704,5843.55,-11.899,10.69,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,186.691,8.0,32.2,71.966,0.24,82.388,89.704,5843.55,-9.886,7.207,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,175.166,8.0,32.2,71.966,0.24,82.388,89.704,5843.55,-11.334,16.499,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,197.898,8.0,32.2,71.966,0.24,82.388,89.704,5843.55,-14.248,11.582,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,204.319,8.0,32.2,71.966,0.24,82.388,89.704,5843.55,-13.923,11.642,,,,
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,0,1,1,1,0,1.5,210.961,8.0,26.0,234.985,0.726,102.247,66.546,2000.58,-7.843,6.693,-11.92,11.92,-6.588,6.204
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,0,1,1,1,0,4.5,216.751,8.0,26.0,226.408,0.726,102.247,66.546,1997.769,-3.737,3.752,-2.472,2.88,-2.07,2.211
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,0,1,1,1,0,7.5,208.415,8.0,26.0,228.22,0.726,102.247,66.546,1997.967,-4.108,3.496,-2.067,1.968,-2.058,1.821
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,0,1,1,1,0,10.5,195.741,8.0,26.0,233.595,0.726,102.247,66.546,1995.923,-6.219,7.395,-4.81,3.405,-3.676,3.6
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,0,1,1,1,0,13.5,188.3,8.0,26.0,234.498,0.726,102.247,66.546,1996.615,-9.579,11.937,-6.758,6.758,-5.446,6.232
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,0,1,1,1,0,16.5,225.552,8.0,26.0,228.78,0.726,102.247,66.546,1971.496,-11.332,14.687,-9.202,10.294,-6.845,8.327
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,0,1,1,1,0,19.5,232.344,8.0,26.0,225.914,0.726,102.247,66.546,1966.263,-20.529,15.471,-5.052,9.228,-8.407,8.236
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,0,1,1,1,0,22.5,228.067,8.0,26.0,228.455,0.726,102.247,66.546,1942.561,-8.189,6.574,-5.679,9.591,-4.623,5.388
NGC5953,233.63492,15.19378,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,214.711,8.0,26.0,229.993,0.726,102.247,66.546,1996.269,-8.132,6.695,,,,
NGC5953,233.63492,15.19378,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,218.626,8.0,26.0,229.993,0.726,102.247,66.546,1996.269,-5.578,3.447,,,,
NGC5953,233.63492,15.19378,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,208.884,8.0,26.0,229.993,0.726,102.247,66.546,1996.269,-4.899,4.848,,,,
NGC5953,233.63492,15.19378,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,197.616,8.0,26.0,229.993,0.726,102.247,66.546,1996.269,-7.364,7.247,,,,
NGC5953,233.63492,15.19378,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,190.175,8.0,26.0,229.993,0.726,102.247,66.546,1996.269,-12.512,14.031,,,,
NGC5953,233.63492,15.19378,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,301.021,8.0,26.0,229.993,0.726,102.247,66.546,1996.269,-27.389,17.865,,,,
NGC5953,233.63492,15.19378,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,283.906,8.0,26.0,229.993,0.726,102.247,66.546,1996.269,-11.882,15.003,,,,
NGC5953,233.63492,15.19378,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,356.27,8.0,26.0,229.993,0.726,102.247,66.546,1996.269,-9.418,9.347,,,,
NGC5980,235.37667,15.78767,0.0,0,0,0,1,1,0,1,1,1,0,1.5,207.272,8.0,66.2,206.507,0.348,88.988,88.912,4040.174,-23.252,40.188,-16.151,16.151,-24.481,22.76
NGC5980,235.37667,15.78767,0.0,0,0,0,1,1,0,1,1,1,0,4.5,225.463,8.0,66.2,198.804,0.348,88.988,88.912,4054.382,-6.984,5.003,-2.811,3.911,-3.265,2.971
NGC5980,235.37667,15.78767,0.0,0,0,0,1,1,0,1,1,1,0,7.5,215.116,8.0,66.2,202.554,0.348,88.988,88.912,4050.368,-5.334,5.187,-3.115,2.84,-7.312,8.067
NGC5980,235.37667,15.78767,0.0,0,0,0,1,1,0,1,1,1,0,10.5,206.469,8.0,66.2,196.156,0.348,88.988,88.912,4047.032,-4.462,4.88,-3.418,3.221,-2.627,2.7
NGC5980,235.37667,15.78767,0.0,0,0,0,1,1,0,1,1,1,0,13.5,212.371,8.0,66.2,193.114,0.348,88.988,88.912,4043.76,-2.74,2.155,-1.947,1.947,-1.562,1.367
NGC5980,235.37667,15.78767,0.0,0,0,0,1,1,0,1,1,1,0,16.5,214.59,8.0,66.2,192.919,0.348,88.988,88.912,4043.662,-2.663,3.145,-1.49,1.276,-1.384,1.474
NGC5980,235.37667,15.78767,0.0,0,0,0,1,1,0,1,1,1,0,19.5,217.663,8.0,66.2,195.042,0.348,88.988,88.912,4043.929,-3.799,4.607,-1.602,1.602,-1.8,2.07
NGC5980,235.37667,15.78767,0.0,0,0,0,1,1,0,1,1,1,0,22.5,218.595,8.0,66.2,191.976,0.348,88.988,88.912,4050.537,-3.434,3.412,-1.405,2.334,-1.613,1.915
NGC5980,235.37667,15.78767,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,207.8,8.0,66.2,196.431,0.348,88.988,88.912,4045.481,-23.399,23.399,,,,
NGC5980,235.37667,15.78767,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,220.073,8.0,66.2,196.431,0.348,88.988,88.912,4045.481,-7.592,5.875,,,,
NGC5980,235.37667,15.78767,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,213.241,8.0,66.2,196.431,0.348,88.988,88.912,4045.481,-5.305,5.52,,,,
NGC5980,235.37667,15.78767,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,207.407,8.0,66.2,196.431,0.348,88.988,88.912,4045.481,-5.192,4.57,,,,
NGC5980,235.37667,15.78767,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,213.308,8.0,66.2,196.431,0.348,88.988,88.912,4045.481,-3.337,2.529,,,,
NGC5980,235.37667,15.78767,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,215.528,8.0,66.2,196.431,0.348,88.988,88.912,4045.481,-3.88,3.366,,,,
NGC5980,235.37667,15.78767,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,215.553,8.0,66.2,196.431,0.348,88.988,88.912,4045.481,-3.722,4.952,,,,
NGC5980,235.37667,15.78767,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,215.548,8.0,66.2,196.431,0.348,88.988,88.912,4045.481,-4.311,5.584,,,,
NGC6004,237.59467,18.93928,0.0,0,0,0,1,1,0,1,1,1,0,1.5,174.336,8.0,37.3,99.593,0.374,88.705,89.008,3848.689,-11.761,11.536,-7.999,6.332,-6.587,5.956
NGC6004,237.59467,18.93928,0.0,0,0,0,1,1,0,1,1,1,0,4.5,181.842,8.0,37.3,107.291,0.374,88.705,89.008,3822.399,-28.943,18.916,-15.792,12.658,-18.432,19.059
NGC6004,237.59467,18.93928,0.0,0,0,0,1,1,0,1,1,1,0,7.5,172.813,8.0,37.3,93.719,0.374,88.705,89.008,3803.94,-24.82,18.157,-4.089,5.955,-11.125,9.975
NGC6004,237.59467,18.93928,0.0,0,0,0,1,1,0,1,1,1,0,10.5,125.652,8.0,37.3,98.559,0.374,88.705,89.008,3814.955,-11.134,12.361,-6.44,6.44,-5.858,6.267
NGC6004,237.59467,18.93928,0.0,0,0,0,1,1,0,1,1,1,0,13.5,151.551,8.0,37.3,99.716,0.374,88.705,89.008,3800.667,-5.318,6.708,-9.601,7.48,-4.973,4.729
NGC6004,237.59467,18.93928,0.0,0,0,0,1,1,0,1,1,1,0,16.5,161.063,8.0,37.3,93.339,0.374,88.705,89.008,3800.346,-6.559,6.455,-4.813,4.322,-3.791,3.592
NGC6004,237.59467,18.93928,0.0,0,0,0,1,1,0,1,1,1,0,19.5,168.559,8.0,37.3,92.726,0.374,88.705,89.008,3800.789,-9.309,7.919,-5.184,5.51,-4.831,4.476
NGC6004,237.59467,18.93928,0.0,0,0,0,1,1,0,1,1,1,0,22.5,173.713,8.0,37.3,104.595,0.374,88.705,89.008,3806.813,-19.43,19.015,-11.526,10.299,-15.149,11.881
NGC6004,237.59467,18.93928,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,211.836,8.0,37.3,98.253,0.374,88.705,89.008,3805.377,-27.368,27.368,,,,
NGC6004,237.59467,18.93928,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,106.9,8.0,37.3,98.253,0.374,88.705,89.008,3805.377,-27.627,27.627,,,,
NGC6004,237.59467,18.93928,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,160.86,8.0,37.3,98.253,0.374,88.705,89.008,3805.377,-16.007,12.82,,,,
NGC6004,237.59467,18.93928,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,142.995,8.0,37.3,98.253,0.374,88.705,89.008,3805.377,-15.131,14.358,,,,
NGC6004,237.59467,18.93928,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,143.113,8.0,37.3,98.253,0.374,88.705,89.008,3805.377,-5.113,8.099,,,,
NGC6004,237.59467,18.93928,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,157.313,8.0,37.3,98.253,0.374,88.705,89.008,3805.377,-8.464,6.888,,,,
NGC6004,237.59467,18.93928,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,160.122,8.0,37.3,98.253,0.374,88.705,89.008,3805.377,-8.986,12.005,,,,
NGC6004,237.59467,18.93928,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,160.588,8.0,37.3,98.253,0.374,88.705,89.008,3805.377,-18.289,18.992,,,,
NGC6060,241.46658,21.48497,0.0,0,0,0,1,1,0,1,1,1,0,1.5,171.054,8.0,64.3,292.352,0.326,89.29,89.192,4407.686,-12.893,10.023,-22.055,22.055,-11.649,10.693
NGC6060,241.46658,21.48497,0.0,0,0,0,1,1,0,1,1,1,0,4.5,193.816,8.0,64.3,282.663,0.326,89.29,89.192,4388.312,-4.47,4.117,-6.736,5.447,-3.735,3.188
NGC6060,241.46658,21.48497,0.0,0,0,0,1,1,0,1,1,1,0,7.5,202.193,8.0,64.3,275.905,0.326,89.29,89.192,4400.441,-3.157,3.916,-2.873,3.862,-2.01,2.593
NGC6060,241.46658,21.48497,0.0,0,0,0,1,1,0,1,1,1,0,10.5,208.857,8.0,64.3,279.445,0.326,89.29,89.192,4408.632,-7.828,6.601,-2.615,2.165,-3.481,2.922
NGC6060,241.46658,21.48497,0.0,0,0,0,1,1,0,1,1,1,0,13.5,186.2,8.0,64.3,283.273,0.326,89.29,89.192,4394.837,-12.006,12.794,-2.998,3.354,-5.002,5.383
NGC6060,241.46658,21.48497,0.0,0,0,0,1,1,0,1,1,1,0,16.5,177.858,8.0,64.3,286.371,0.326,89.29,89.192,4390.195,-5.447,8.429,-5.823,3.401,-3.757,3.943
NGC6060,241.46658,21.48497,0.0,0,0,0,1,1,0,1,1,1,0,19.5,178.999,8.0,64.3,280.305,0.326,89.29,89.192,4390.422,-2.884,4.294,-2.227,2.125,-1.704,2.14
NGC6060,241.46658,21.48497,0.0,0,0,0,1,1,0,1,1,1,0,22.5,190.721,8.0,64.3,273.477,0.326,89.29,89.192,4390.452,-4.461,3.716,-12.07,12.07,-5.51,5.262
NGC6060,241.46658,21.48497,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,133.554,8.0,64.3,281.327,0.326,89.29,89.192,4392.645,-17.442,21.456,,,,
NGC6060,241.46658,21.48497,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,193.816,8.0,64.3,281.327,0.326,89.29,89.192,4392.645,-5.261,4.57,,,,
NGC6060,241.46658,21.48497,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,208.756,8.0,64.3,281.327,0.326,89.29,89.192,4392.645,-5.889,5.377,,,,
NGC6060,241.46658,21.48497,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,193.857,8.0,64.3,281.327,0.326,89.29,89.192,4392.645,-7.989,10.159,,,,
NGC6060,241.46658,21.48497,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,182.45,8.0,64.3,281.327,0.326,89.29,89.192,4392.645,-14.581,13.029,,,,
NGC6060,241.46658,21.48497,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,177.975,8.0,64.3,281.327,0.326,89.29,89.192,4392.645,-5.933,7.294,,,,
NGC6060,241.46658,21.48497,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,177.593,8.0,64.3,281.327,0.326,89.29,89.192,4392.645,-4.184,4.268,,,,
NGC6060,241.46658,21.48497,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,188.964,8.0,64.3,281.327,0.326,89.29,89.192,4392.645,-3.693,4.304,,,,
NGC6155,246.53475,48.36681,0.0,0,0,0,1,1,0,1,1,1,0,1.5,194.219,8.0,44.7,315.935,0.596,88.601,89.016,2510.101,-14.093,15.676,-15.859,15.859,-34.225,29.51
NGC6155,246.53475,48.36681,0.0,0,0,0,1,1,0,1,1,1,0,4.5,179.479,8.0,44.7,318.981,0.596,88.601,89.016,2477.95,-12.022,13.274,-12.829,11.579,-26.465,21.464
NGC6155,246.53475,48.36681,0.0,0,0,0,1,1,0,1,1,1,0,7.5,194.593,8.0,44.7,320.298,0.596,88.601,89.016,2475.277,-13.292,16.967,-13.701,13.701,-39.674,31.441
NGC6155,246.53475,48.36681,0.0,0,0,0,1,1,0,1,1,1,0,10.5,195.098,8.0,44.7,309.145,0.596,88.601,89.016,2465.36,-18.313,29.949,-4.918,6.473,-33.692,27.201
NGC6155,246.53475,48.36681,0.0,0,0,0,1,1,0,1,1,1,0,13.5,182.639,8.0,44.7,311.5,0.596,88.601,89.016,2454.288,-13.971,14.704,-8.4,5.565,-15.765,13.597
NGC6155,246.53475,48.36681,0.0,0,0,0,1,1,0,1,1,1,0,16.5,200.193,8.0,44.7,316.169,0.596,88.601,89.016,2451.928,-14.452,18.729,-10.104,7.462,-17.109,14.674
NGC6155,246.53475,48.36681,0.0,0,0,0,1,1,0,1,1,1,0,19.5,137.84,8.0,44.7,305.363,0.596,88.601,89.016,2415.065,-7.134,6.467,-4.27,5.92,-3.801,4.129
NGC6155,246.53475,48.36681,0.0,0,0,0,1,1,0,1,1,1,0,22.5,142.213,8.0,44.7,312.576,0.596,88.601,89.016,2410.01,-9.573,9.012,-5.292,5.067,-4.955,4.693
NGC6155,246.53475,48.36681,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,223.282,8.0,44.7,314.051,0.596,88.601,89.016,2459.824,-32.439,57.314,,,,
NGC6155,246.53475,48.36681,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,198.229,8.0,44.7,314.051,0.596,88.601,89.016,2459.824,-16.609,21.854,,,,
NGC6155,246.53475,48.36681,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,157.093,8.0,44.7,314.051,0.596,88.601,89.016,2459.824,-12.846,18.347,,,,
NGC6155,246.53475,48.36681,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,195.098,8.0,44.7,314.051,0.596,88.601,89.016,2459.824,-31.947,31.947,,,,
NGC6155,246.53475,48.36681,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,187.326,8.0,44.7,314.051,0.596,88.601,89.016,2459.824,-12.925,14.631,,,,
NGC6155,246.53475,48.36681,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,211.443,8.0,44.7,314.051,0.596,88.601,89.016,2459.824,-19.488,16.417,,,,
NGC6155,246.53475,48.36681,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,215.183,8.0,44.7,314.051,0.596,88.601,89.016,2459.824,-24.731,32.29,,,,
NGC6155,246.53475,48.36681,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,40.963,8.0,44.7,314.051,0.596,88.601,89.016,2459.824,-9.958,11.116,,,,
NGC6168,247.83875,20.18494,0.0,0,0,0,1,1,0,1,1,1,0,1.5,210.517,8.0,76.6,276.274,0.571,81.961,86.484,2313.429,-48.357,41.453,-2.365,2.365,-113.394,139.592
NGC6168,247.83875,20.18494,0.0,0,0,0,1,1,0,1,1,1,0,4.5,177.124,8.0,76.6,302.845,0.571,81.961,86.484,2381.135,-23.471,16.383,-17.287,16.107,-28.39,31.94
NGC6168,247.83875,20.18494,0.0,0,0,0,1,1,0,1,1,1,0,7.5,183.786,8.0,76.6,297.516,0.571,81.961,86.484,2397.838,-12.298,10.81,-10.763,6.316,-16.86,15.727
NGC6168,247.83875,20.18494,0.0,0,0,0,1,1,0,1,1,1,0,10.5,185.039,8.0,76.6,303.726,0.571,81.961,86.484,2411.777,-21.365,19.26,-20.033,21.754,-38.733,46.001
NGC6168,247.83875,20.18494,0.0,0,0,0,1,1,0,1,1,1,0,13.5,179.878,8.0,76.6,296.321,0.571,81.961,86.484,2624.544,-13.488,9.856,-4.783,3.074,-10.839,17.084
NGC6168,247.83875,20.18494,0.0,0,0,0,1,1,0,1,1,1,0,16.5,183.028,8.0,76.6,299.359,0.571,81.961,86.484,2608.209,-12.078,8.802,-4.403,4.266,-15.987,21.442
NGC6168,247.83875,20.18494,0.0,0,0,0,1,1,0,1,1,1,0,19.5,160.227,8.0,76.6,286.583,0.571,81.961,86.484,2585.92,-7.704,8.605,-3.25,3.94,-3.651,4.182
NGC6168,247.83875,20.18494,0.0,0,0,0,1,1,0,1,1,1,0,22.5,192.086,8.0,76.6,291.603,0.571,81.961,86.484,2605.544,-8.084,9.481,-5.863,4.132,-17.34,16.685
NGC6168,247.83875,20.18494,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,36.494,8.0,76.6,295.704,0.571,81.961,86.484,2498.849,-10.169,6.759,,,,
NGC6168,247.83875,20.18494,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,15.405,8.0,76.6,295.704,0.571,81.961,86.484,2498.849,-3.744,3.744,,,,
NGC6168,247.83875,20.18494,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,15.973,8.0,76.6,295.704,0.571,81.961,86.484,2498.849,-3.928,3.92,,,,
NGC6168,247.83875,20.18494,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,16.992,8.0,76.6,295.704,0.571,81.961,86.484,2498.849,-3.344,4.211,,,,
