# %ECSV 0.9
# ---
# datatype:
# - {name: GAL_NAME, datatype: string}
# - {name: RACTR, unit: deg, datatype: float64}
# - {name: DCCTR, unit: deg, datatype: float64}
# - {name: offset, unit: arcsec, datatype: float64, description: offset from ned position. Only not equal to 0 when a 2D-Gaussian-fitted
#     position is used}
# - {name: XPOSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: YPOSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: INCFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: PAFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VSYSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VDISPFIT(0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VROTFIT(0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous fit}
# - {name: FTYPE, datatype: int64}
# - {name: WFUNC, datatype: int64}
# - {name: BADFLAG, datatype: int64, description: 'BADFLAG = 1 when some ringlog exits, but Bbarolo fails to produce at least one of the
#     plots'}
# - {name: RAD, unit: arcsec, datatype: float64}
# - {name: VROT, unit: km / s, datatype: float64}
# - {name: DISP, unit: km / s, datatype: float64}
# - {name: INC, unit: deg, datatype: float64}
# - {name: P.A., unit: deg, datatype: float64}
# - {name: Z0, unit: arcsec, datatype: float64}
# - {name: XPOS, unit: pix, datatype: float64}
# - {name: YPOS, unit: pix, datatype: float64}
# - {name: VSYS, unit: km / s, datatype: float64}
# - {name: E_VROT1, unit: km / s, datatype: float64}
# - {name: E_VROT2, unit: km / s, datatype: float64}
# - {name: E_DISP1, unit: km / s, datatype: float64}
# - {name: E_DISP2, unit: km / s, datatype: float64}
# - {name: E_PA1, unit: deg, datatype: float64}
# - {name: E_PA2, unit: deg, datatype: float64}
# - {name: E_VSYS1, unit: km / s, datatype: float64}
# - {name: E_VSYS2, unit: km / s, datatype: float64}
# delimiter: ','
# schema: astropy-2.0
GAL_NAME,RACTR,DCCTR,offset,XPOSFIT(-1/0/1),YPOSFIT(-1/0/1),INCFIT(-1/0/1),PAFIT(-1/0/1),VSYSFIT(-1/0/1),VDISPFIT(0/1),VROTFIT(0/1),FTYPE,WFUNC,BADFLAG,RAD,VROT,DISP,INC,P.A.,Z0,XPOS,YPOS,VSYS,E_VROT1,E_VROT2,E_DISP1,E_DISP2,E_PA1,E_PA2,E_VSYS1,E_VSYS2
NGC5614,216.03162,34.85886,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,83.38,4.582,35.9,93.575,0.37,89.138,88.996,3847.243,-13.76,10.357,-2.794,2.794,,,,
NGC5614,216.03162,34.85886,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,23.389,15.182,35.9,93.575,0.37,89.138,88.996,3847.243,-2.217,1.651,-4.434,3.301,,,,
NGC5633,216.86825,46.14653,0.0,0,0,0,1,1,1,1,1,1,0,1.5,255.171,9.23,41.9,194.57,0.618,89.208,88.808,2223.493,-15.311,11.451,-8.155,11.412,-9.521,9.619,-14.616,15.611
NGC5633,216.86825,46.14653,0.0,0,0,0,1,1,1,1,1,1,0,4.5,179.291,8.128,41.9,209.99,0.618,89.208,88.808,2370.822,-11.311,10.602,-7.214,7.214,-8.172,8.172,-27.948,22.987
NGC5633,216.86825,46.14653,0.0,0,0,0,1,1,1,1,1,1,0,7.5,140.818,10.735,41.9,196.305,0.618,89.208,88.808,2329.936,-3.776,3.157,-4.112,3.006,-4.053,3.535,-2.985,2.425
NGC5633,216.86825,46.14653,0.0,0,0,0,1,1,1,1,1,1,0,10.5,167.595,9.399,41.9,195.002,0.618,89.208,88.808,2323.761,-3.325,4.184,-3.555,2.441,-2.485,2.309,-2.341,2.234
NGC5633,216.86825,46.14653,0.0,0,0,0,1,1,1,1,1,1,0,13.5,183.855,8.771,41.9,198.186,0.618,89.208,88.808,2322.865,-4.388,4.627,-4.523,2.869,-2.414,1.933,-2.831,2.357
NGC5633,216.86825,46.14653,0.0,0,0,0,1,1,1,1,1,1,0,16.5,192.628,8.537,41.9,198.68,0.618,89.208,88.808,2321.901,-3.613,2.761,-0.782,0.972,-2.814,2.373,-1.802,1.526
NGC5633,216.86825,46.14653,0.0,0,0,0,1,1,1,1,1,1,0,19.5,197.203,8.272,41.9,196.578,0.618,89.208,88.808,2320.668,-5.504,5.655,-0.813,1.019,-5.438,3.99,-2.939,2.666
NGC5633,216.86825,46.14653,0.0,0,0,0,1,1,1,1,1,1,0,22.5,200.187,8.386,41.9,195.346,0.618,89.208,88.808,2326.849,-6.544,5.087,-0.77,0.97,-4.215,4.444,-2.882,2.625
NGC5633,216.86825,46.14653,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,324.667,10.769,41.9,196.683,0.618,89.208,88.808,2323.313,-62.619,62.619,-5.066,3.646,,,,
NGC5633,216.86825,46.14653,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,109.565,7.449,41.9,196.683,0.618,89.208,88.808,2323.313,-4.246,4.291,-5.163,3.415,,,,
NGC5633,216.86825,46.14653,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,144.949,10.788,41.9,196.683,0.618,89.208,88.808,2323.313,-4.389,4.435,-3.799,2.893,,,,
NGC5633,216.86825,46.14653,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,167.537,7.119,41.9,196.683,0.618,89.208,88.808,2323.313,-3.402,3.526,-4.687,3.236,,,,
NGC5633,216.86825,46.14653,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,184.269,8.243,41.9,196.683,0.618,89.208,88.808,2323.313,-4.108,3.771,-5.224,2.859,,,,
NGC5633,216.86825,46.14653,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,192.407,2.653,41.9,196.683,0.618,89.208,88.808,2323.313,-4.111,3.987,-3.496,3.496,,,,
NGC5633,216.86825,46.14653,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,198.66,1.716,41.9,196.683,0.618,89.208,88.808,2323.313,-5.237,4.455,-3.014,3.014,,,,
NGC5633,216.86825,46.14653,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,195.367,1.246,41.9,196.683,0.618,89.208,88.808,2323.313,-6.003,5.157,-2.568,2.568,,,,
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,1,1,1,1,1,1,0,1.5,199.644,8.467,68.3,174.222,0.366,87.984,89.105,3870.923,-19.943,15.119,-3.858,2.739,-5.688,4.409,-15.239,19.846
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,1,1,1,1,1,1,0,4.5,135.016,8.673,68.3,183.752,0.366,87.984,89.105,3835.808,-10.075,7.625,-3.022,3.877,-6.675,5.742,-13.602,11.465
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,1,1,1,1,1,1,0,7.5,192.895,8.52,68.3,168.998,0.366,87.984,89.105,3859.772,-11.944,15.47,-2.358,3.064,-8.451,8.568,-58.334,44.527
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,1,1,1,1,1,1,0,10.5,163.469,8.01,68.3,183.718,0.366,87.984,89.105,3830.068,-24.257,24.257,-2.017,2.593,-9.371,9.371,-32.163,32.163
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,1,1,1,1,1,1,0,13.5,173.861,9.026,68.3,166.882,0.366,87.984,89.105,3867.881,-17.424,22.487,-3.076,4.045,-5.204,4.04,-41.803,47.575
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,1,1,1,1,1,1,0,16.5,210.08,8.391,68.3,162.725,0.366,87.984,89.105,3795.329,-13.7,17.625,-2.858,3.69,-1.475,1.894,-203.136,301.775
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,1,1,1,1,1,1,0,19.5,137.446,9.822,68.3,160.978,0.366,87.984,89.105,3822.529,-5.799,7.585,-1.0,1.308,-2.353,2.968,-46.651,53.034
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,1,1,1,1,1,1,0,22.5,12.496,11.329,68.3,172.54,0.366,87.984,89.105,3882.512,-2.536,2.536,-0.558,0.688,-5.547,4.079,-30.952,33.874
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,-1,-1,1,1,1,1,0,1.5,109.702,11.177,68.3,171.514,0.366,87.984,89.105,3847.79,-6.18,7.986,-1.99,1.577,,,,
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,-1,-1,1,1,1,1,0,4.5,120.17,9.429,68.3,171.514,0.366,87.984,89.105,3847.79,-12.517,19.701,-9.762,9.762,,,,
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,-1,-1,1,1,1,1,0,7.5,136.72,0.048,68.3,171.514,0.366,87.984,89.105,3847.79,-22.881,23.986,-5.142,5.142,,,,
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,-1,-1,1,1,1,1,0,10.5,105.344,6.854,68.3,171.514,0.366,87.984,89.105,3847.79,-23.634,30.21,-2.658,3.476,,,,
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,-1,-1,1,1,1,1,0,13.5,137.225,10.108,68.3,171.514,0.366,87.984,89.105,3847.79,-34.638,32.753,-2.684,3.433,,,,
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,-1,-1,1,1,1,1,0,16.5,16.486,13.102,68.3,171.514,0.366,87.984,89.105,3847.79,-3.673,3.673,-3.171,2.978,,,,
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,-1,-1,1,1,1,1,0,19.5,22.809,13.358,68.3,171.514,0.366,87.984,89.105,3847.79,-7.242,6.11,-6.365,6.206,,,,
NGC5657,217.681989832,29.1808625466,1.01,0,0,0,-1,-1,1,1,1,1,0,22.5,12.005,6.483,68.3,171.514,0.366,87.984,89.105,3847.79,-2.171,2.412,-2.552,1.743,,,,
NGC5784,223.56854,42.55792,0.0,0,0,0,1,1,1,1,1,1,0,1.5,155.414,8.867,45.0,72.692,0.26,88.452,89.112,5822.691,-29.32,29.433,-4.719,6.364,-70.857,71.296,-249.388,249.388
NGC5784,223.56854,42.55792,0.0,0,0,0,1,1,1,1,1,1,0,4.5,203.426,8.927,45.0,83.705,0.26,88.452,89.112,5496.254,-16.676,13.29,-11.043,11.043,-5.228,4.329,-182.773,166.978
NGC5784,223.56854,42.55792,0.0,0,0,0,1,1,1,1,1,1,0,7.5,208.934,8.431,45.0,68.058,0.26,88.452,89.112,5503.755,-22.455,22.666,-5.602,3.43,-6.04,8.516,-120.766,108.614
NGC5784,223.56854,42.55792,0.0,0,0,0,1,1,1,1,1,1,0,10.5,161.703,8.449,45.0,83.138,0.26,88.452,89.112,5533.516,-9.504,10.387,-7.135,10.415,-9.923,9.923,-11.769,11.288
NGC5784,223.56854,42.55792,0.0,0,0,0,1,1,1,1,1,1,0,13.5,212.345,6.48,45.0,86.866,0.26,88.452,89.112,5496.818,-18.421,24.571,-7.287,7.287,-12.396,12.396,-70.788,58.835
NGC5784,223.56854,42.55792,0.0,0,0,0,1,1,1,1,1,1,0,16.5,129.186,8.746,45.0,78.669,0.26,88.452,89.112,5528.869,-26.88,18.012,-2.52,2.52,-71.966,61.915,-258.465,227.127
NGC5784,223.56854,42.55792,0.0,0,0,0,1,1,1,1,1,1,0,19.5,188.265,7.771,45.0,88.658,0.26,88.452,89.112,5402.312,-20.684,18.576,-1.744,2.27,-55.454,54.978,-199.388,199.066
NGC5784,223.56854,42.55792,0.0,0,0,0,1,1,1,1,1,1,0,22.5,206.301,7.44,45.0,78.326,0.26,88.452,89.112,5480.796,-30.424,23.159,-2.345,2.345,-2.706,4.046,-10.873,9.045
NGC5784,223.56854,42.55792,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,2.346,15.342,45.0,80.566,0.26,88.452,89.112,5500.287,-1.388,1.074,-2.775,2.148,,,,
NGC5784,223.56854,42.55792,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,205.301,10.646,45.0,80.566,0.26,88.452,89.112,5500.287,-18.49,13.777,-11.032,11.032,,,,
NGC5784,223.56854,42.55792,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,187.52,14.765,45.0,80.566,0.26,88.452,89.112,5500.287,-15.576,19.607,-3.292,2.517,,,,
NGC5784,223.56854,42.55792,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,209.974,9.48,45.0,80.566,0.26,88.452,89.112,5500.287,-14.18,13.429,-6.407,6.407,,,,
NGC5784,223.56854,42.55792,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,216.963,7.511,45.0,80.566,0.26,88.452,89.112,5500.287,-22.584,17.898,-6.75,6.75,,,,
NGC5784,223.56854,42.55792,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,185.964,1.521,45.0,80.566,0.26,88.452,89.112,5500.287,-15.52,19.116,-3.971,3.971,,,,
NGC5784,223.56854,42.55792,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,195.798,3.888,45.0,80.566,0.26,88.452,89.112,5500.287,-14.782,11.094,-3.37,3.37,,,,
NGC5784,223.56854,42.55792,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,160.891,7.798,45.0,80.566,0.26,88.452,89.112,5500.287,-22.507,18.256,-1.874,1.874,,,,
NGC5908,229.18008,55.40925,0.0,0,0,0,1,1,1,1,1,1,0,1.5,140.381,9.247,77.0,341.093,0.438,88.836,87.9,3336.504,-20.432,15.057,-3.533,2.629,-1.019,0.972,-10.909,9.29
NGC5908,229.18008,55.40925,0.0,0,0,0,1,1,1,1,1,1,0,4.5,84.887,12.153,77.0,321.708,0.438,88.836,87.9,3281.137,-7.836,10.089,-1.1,0.863,-3.493,4.029,-3.107,3.745
NGC5908,229.18008,55.40925,0.0,0,0,0,1,1,1,1,1,1,0,7.5,130.382,10.652,77.0,318.97,0.438,88.836,87.9,3293.979,-7.986,9.205,-1.519,1.22,-0.777,0.958,-12.382,12.382
NGC5908,229.18008,55.40925,0.0,0,0,0,1,1,1,1,1,1,0,10.5,219.359,8.365,77.0,333.679,0.438,88.836,87.9,3277.831,-13.25,12.887,-2.375,1.849,-1.679,1.359,-13.727,20.432
NGC5908,229.18008,55.40925,0.0,0,0,0,1,1,1,1,1,1,0,13.5,278.872,7.939,77.0,329.998,0.438,88.836,87.9,3280.141,-10.491,11.176,-2.608,2.026,-4.34,5.04,-10.845,9.155
NGC5908,229.18008,55.40925,0.0,0,0,0,1,1,1,1,1,1,0,16.5,304.696,6.34,77.0,328.872,0.438,88.836,87.9,3285.053,-10.752,8.387,-2.479,1.812,-4.806,3.101,-4.509,3.325
NGC5908,229.18008,55.40925,0.0,0,0,0,1,1,1,1,1,1,0,19.5,234.485,7.846,77.0,347.741,0.438,88.836,87.9,3284.725,-25.911,27.928,-3.728,2.565,-17.792,14.652,-41.527,28.114
NGC5908,229.18008,55.40925,0.0,0,0,0,1,1,1,1,1,1,0,22.5,238.532,8.156,77.0,325.335,0.438,88.836,87.9,3286.684,-11.098,14.167,-3.093,2.303,-1.398,1.939,-3.897,4.602
NGC5908,229.18008,55.40925,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,63.101,12.965,77.0,330.114,0.438,88.836,87.9,3284.889,-5.466,6.583,-1.079,0.886,,,,
NGC5908,229.18008,55.40925,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,97.073,36.333,77.0,330.114,0.438,88.836,87.9,3284.889,-6.348,7.404,-3.928,4.766,,,,
NGC5908,229.18008,55.40925,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,144.5,42.03,77.0,330.114,0.438,88.836,87.9,3284.889,-8.256,7.869,-4.046,5.549,,,,
NGC5908,229.18008,55.40925,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,200.546,53.462,77.0,330.114,0.438,88.836,87.9,3284.889,-11.391,10.942,-5.817,8.062,,,,
NGC5908,229.18008,55.40925,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,246.854,58.763,77.0,330.114,0.438,88.836,87.9,3284.889,-11.788,15.504,-8.648,9.037,,,,
NGC5908,229.18008,55.40925,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,281.883,51.878,77.0,330.114,0.438,88.836,87.9,3284.889,-9.79,9.771,-7.957,8.615,,,,
NGC5908,229.18008,55.40925,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,285.053,59.268,77.0,330.114,0.438,88.836,87.9,3284.889,-13.159,11.928,-7.503,9.681,,,,
NGC5908,229.18008,55.40925,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,292.421,58.923,77.0,330.114,0.438,88.836,87.9,3284.889,-14.231,13.696,-8.266,8.97,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,1,1,1,1,1,1,0,1.5,208.969,33.786,45.0,339.42,0.554,88.561,89.016,2631.563,-3.955,3.17,-2.687,3.482,-9.223,9.223,-3.966,3.969
NGC5930,231.53308,41.67606,0.0,0,0,0,1,1,1,1,1,1,0,4.5,223.24,17.945,45.0,335.092,0.554,88.561,89.016,2625.953,-9.279,12.271,-1.298,1.055,-3.809,3.247,-3.596,4.143
NGC5930,231.53308,41.67606,0.0,0,0,0,1,1,1,1,1,1,0,7.5,274.668,7.264,45.0,341.134,0.554,88.561,89.016,2630.353,-20.973,18.731,-6.84,6.84,-6.281,5.367,-8.523,7.734
NGC5930,231.53308,41.67606,0.0,0,0,0,1,1,1,1,1,1,0,10.5,230.76,7.828,45.0,335.154,0.554,88.561,89.016,2650.755,-30.884,38.248,-2.106,2.83,-6.062,6.062,-17.912,18.324
NGC5930,231.53308,41.67606,0.0,0,0,0,1,1,1,1,1,1,0,13.5,222.329,8.799,45.0,335.139,0.554,88.561,89.016,2683.552,-21.467,21.467,-1.666,2.173,-4.121,5.623,-34.18,38.186
NGC5930,231.53308,41.67606,0.0,0,0,0,1,1,1,1,1,1,0,16.5,144.274,7.983,45.0,344.35,0.554,88.561,89.016,2714.27,-13.624,18.223,-1.226,1.598,-3.162,3.011,-76.159,106.69
NGC5930,231.53308,41.67606,0.0,0,0,0,1,1,1,1,1,1,0,19.5,204.251,8.369,45.0,332.634,0.554,88.561,89.016,2653.995,-16.583,22.944,-1.694,2.3,-0.239,0.24,-268.009,175.94
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,206.29,36.744,45.0,336.823,0.554,88.561,89.016,2641.159,-5.424,4.37,-3.659,3.9,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,219.248,39.962,45.0,336.823,0.554,88.561,89.016,2641.159,-8.498,9.697,-6.132,7.064,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,268.428,9.047,45.0,336.823,0.554,88.561,89.016,2641.159,-18.587,14.614,-8.072,8.072,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,273.233,0.846,45.0,336.823,0.554,88.561,89.016,2641.159,-26.402,19.579,-3.86,3.86,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,224.204,9.143,45.0,336.823,0.554,88.561,89.016,2641.159,-50.842,50.842,-1.876,2.394,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,46.569,9.092,45.0,336.823,0.554,88.561,89.016,2641.159,-14.837,14.837,-2.702,1.949,,,,
NGC5930,231.53308,41.67606,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,45.814,8.518,45.0,336.823,0.554,88.561,89.016,2641.159,-7.895,7.895,-1.044,0.618,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,1,1,1,1,0,1.5,162.284,10.063,55.0,199.615,0.249,89.22,89.112,5534.191,-13.813,18.209,-1.357,1.089,-9.159,9.367,-21.467,18.17
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,1,1,1,1,0,4.5,224.136,9.125,55.0,194.987,0.249,89.22,89.112,5504.715,-12.978,14.092,-2.333,1.818,-5.181,4.828,-14.182,17.618
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,1,1,1,1,0,7.5,317.181,6.956,55.0,189.161,0.249,89.22,89.112,5546.797,-10.174,11.565,-2.424,1.848,-2.889,2.254,-13.009,10.578
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,1,1,1,1,0,10.5,352.763,9.993,55.0,199.686,0.249,89.22,89.112,5523.322,-13.685,14.198,-6.025,4.085,-8.238,7.319,-13.242,10.994
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,1,1,1,1,0,13.5,309.488,5.97,55.0,193.498,0.249,89.22,89.112,5507.73,-18.489,27.343,-3.548,2.196,-4.471,5.787,-6.627,8.831
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,1,1,1,1,0,16.5,192.367,7.814,55.0,180.881,0.249,89.22,89.112,5609.284,-10.98,13.141,-6.951,6.951,-5.354,6.657,-307.697,315.549
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,1,1,1,1,0,19.5,213.829,8.621,55.0,199.794,0.249,89.22,89.112,5645.625,-32.801,32.801,-2.149,2.887,-42.405,32.413,-134.669,93.963
NGC5934,232.05325,42.92992,0.0,0,0,0,1,1,1,1,1,1,0,22.5,56.063,9.693,55.0,196.779,0.249,89.22,89.112,5298.708,-9.872,8.155,-0.688,0.853,-7.035,6.972,-17.578,18.878
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,154.782,76.938,55.0,195.621,0.249,89.22,89.112,5528.757,-11.16,14.414,-13.428,7.929,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,217.893,85.53,55.0,195.621,0.249,89.22,89.112,5528.757,-21.026,20.656,-13.628,13.628,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,295.122,56.751,55.0,195.621,0.249,89.22,89.112,5528.757,-15.914,19.27,-11.466,11.466,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,336.768,29.482,55.0,195.621,0.249,89.22,89.112,5528.757,-14.765,15.069,-13.052,9.924,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,323.799,7.741,55.0,195.621,0.249,89.22,89.112,5528.757,-15.017,12.652,-5.839,3.072,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,319.501,8.988,55.0,195.621,0.249,89.22,89.112,5528.757,-15.508,18.282,-3.2,4.141,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,303.83,1.496,55.0,195.621,0.249,89.22,89.112,5528.757,-46.643,56.634,-4.568,4.568,,,,
NGC5934,232.05325,42.92992,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,80.988,7.287,55.0,195.621,0.249,89.22,89.112,5528.757,-11.025,14.273,-1.682,2.148,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,1,1,1,1,0,4.5,56.138,9.516,32.2,63.675,0.24,82.388,89.704,5962.549,-9.587,9.587,-3.024,2.178,-6.507,5.809,-13.418,11.472
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,1,1,1,1,0,7.5,179.745,6.554,32.2,82.152,0.24,82.388,89.704,5840.253,-27.627,18.118,-1.569,1.983,-11.05,8.37,-15.002,13.38
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,1,1,1,1,0,10.5,195.258,9.317,32.2,60.664,0.24,82.388,89.704,5835.475,-10.531,8.15,-0.997,1.232,-6.031,7.331,-9.784,9.762
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,1,1,1,1,0,13.5,189.636,9.207,32.2,64.007,0.24,82.388,89.704,5838.526,-9.225,7.018,-0.683,0.886,-5.801,5.801,-3.927,3.426
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,1,1,1,1,0,16.5,220.881,7.974,32.2,67.186,0.24,82.388,89.704,5824.578,-23.232,17.968,-0.953,1.241,-9.812,12.226,-9.976,11.187
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,1,1,1,1,0,19.5,212.378,8.059,32.2,74.659,0.24,82.388,89.704,5835.402,-14.094,7.747,-1.172,1.26,-8.906,6.964,-6.043,3.993
NGC5947,232.6525,42.71714,0.0,0,0,0,1,1,1,1,1,1,0,22.5,205.322,8.386,32.2,72.244,0.24,82.388,89.704,5848.47,-16.619,12.899,-0.368,0.473,-10.738,10.738,-17.381,20.03
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,0.134,13.176,32.2,68.395,0.24,82.388,89.704,5837.0,-1.14,0.927,-2.279,1.854,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,184.169,7.147,32.2,68.395,0.24,82.388,89.704,5837.0,-23.199,23.199,-2.26,2.122,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,199.222,0.689,32.2,68.395,0.24,82.388,89.704,5837.0,-12.406,9.442,-2.934,2.934,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,188.787,0.43,32.2,68.395,0.24,82.388,89.704,5837.0,-6.957,6.383,-2.272,2.272,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,182.767,0.593,32.2,68.395,0.24,82.388,89.704,5837.0,-3.863,5.302,-0.983,0.983,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,212.201,0.454,32.2,68.395,0.24,82.388,89.704,5837.0,-12.642,8.592,-2.714,2.714,,,,
NGC5947,232.6525,42.71714,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,235.532,0.593,32.2,68.395,0.24,82.388,89.704,5837.0,-34.058,23.579,-1.84,1.84,,,,
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,1,1,1,1,0,1.5,210.454,8.79,26.0,235.048,0.726,102.247,66.546,2000.65,-6.957,6.353,-3.073,3.92,-11.641,11.641,-5.418,5.479
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,1,1,1,1,0,4.5,217.206,8.123,26.0,227.766,0.726,102.247,66.546,1997.183,-4.149,4.194,-1.928,2.595,-2.525,1.933,-2.15,2.18
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,1,1,1,1,0,7.5,208.414,8.371,26.0,228.183,0.726,102.247,66.546,1998.067,-3.607,4.278,-1.238,1.445,-1.942,1.546,-1.697,1.817
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,1,1,1,1,0,10.5,195.385,8.565,26.0,233.432,0.726,102.247,66.546,1995.681,-6.762,7.373,-2.217,2.644,-5.608,4.043,-3.647,3.515
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,1,1,1,1,0,13.5,187.314,8.431,26.0,231.896,0.726,102.247,66.546,1996.027,-10.693,13.692,-4.643,6.804,-4.064,3.183,-4.85,5.92
NGC5953,233.63492,15.19378,0.0,0,0,0,1,1,1,1,1,1,0,16.5,225.354,8.03,26.0,228.926,0.726,102.247,66.546,1971.507,-11.843,15.225,-3.445,3.445,-10.484,10.524,-6.443,7.299
