# %ECSV 1.0
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbVmean_e1, unit: km / s, datatype: float64}
# - {name: bbVmean_e2, unit: km / s, datatype: float64}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbPA_e1, unit: deg, datatype: float64}
# - {name: bbPA_e2, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# delimiter: ','
# meta: !!omap
# - {comments: Bbarolo first round results for run smo7_fixvd_dilmsk}
# - {date: '2023-12-03'}
# schema: astropy-2.0
Name,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbXpos,bbYpos,bbVmean,bbVmean_e1,bbVmean_e2,bbPA,bbPA_e1,bbPA_e2,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag
NGC4211NED02,19.5,210.123,-20.969,27.263,8.0,63.858,64.225,6220.58,-12.076,12.076,209.988,-11.015,13.113,51.005,0.214,1,0,0,0,1,1,0,1,1,0
NGC4644,1.5,77.516,-2.758,3.52,8.0,64.337,63.909,4893.795,-1.791,2.045,235.333,-2.616,2.616,67.516,0.288,1,0,0,0,1,1,0,1,1,0
NGC4644,4.5,176.226,-19.758,14.075,8.0,64.337,63.909,4819.101,-21.901,21.901,232.506,-13.886,11.992,67.516,0.288,1,0,0,0,1,1,0,1,1,0
NGC4644,7.5,202.359,-20.172,15.105,8.0,64.337,63.909,4916.296,-20.668,23.136,241.995,-13.613,12.747,67.516,0.288,1,0,0,0,1,1,0,1,1,0
NGC4644,10.5,164.307,-6.684,6.942,8.0,64.337,63.909,4879.917,-2.228,2.314,241.137,-2.971,3.086,67.516,0.288,1,0,0,0,1,1,0,1,1,0
NGC4644,13.5,172.848,-5.789,4.388,8.0,64.337,63.909,4873.76,-1.93,1.463,242.0,-2.573,1.95,67.516,0.288,1,0,0,0,1,1,0,1,1,0
NGC4644,16.5,178.794,-7.594,6.24,8.0,64.337,63.909,4875.133,-2.531,2.08,241.482,-3.375,2.773,67.516,0.288,1,0,0,0,1,1,0,1,1,0
NGC4644,19.5,185.326,-12.475,12.696,8.0,64.337,63.909,4871.802,-4.158,4.232,242.0,-5.544,5.643,67.516,0.288,1,0,0,0,1,1,0,1,1,0
NGC4644,22.5,185.671,-11.625,14.858,8.0,64.337,63.909,4861.38,-13.679,13.659,242.0,-4.615,4.615,67.516,0.288,1,0,0,0,1,1,0,1,1,0
NGC4676A,1.5,201.555,-8.414,6.597,8.0,64.08,64.186,6473.46,-9.019,11.179,10.087,-5.811,5.925,57.964,0.215,1,0,0,0,1,1,0,1,1,0
NGC4676A,4.5,239.059,-12.429,13.92,8.0,64.08,64.186,6485.877,-4.143,4.64,10.217,-5.524,6.187,57.964,0.215,1,0,0,0,1,1,0,1,1,0
NGC4676A,7.5,240.392,-13.225,14.954,8.0,64.08,64.186,6487.09,-16.814,13.315,9.563,-2.933,2.933,57.964,0.215,1,0,0,0,1,1,0,1,1,0
NGC4676A,10.5,227.536,-13.626,17.106,8.0,64.08,64.186,6443.988,-16.14,19.72,7.913,-9.922,12.276,57.964,0.215,1,0,0,0,1,1,0,1,1,0
NGC4711,1.5,213.978,-28.599,19.715,8.0,64.471,64.075,4137.177,-31.024,27.036,45.0,-19.874,15.584,57.022,0.351,1,0,0,0,1,1,0,1,1,0
NGC4711,4.5,211.586,-12.081,11.23,8.0,64.471,64.075,4115.408,-142.464,101.091,35.066,-6.777,6.777,57.022,0.351,1,0,0,0,1,1,0,1,1,0
NGC4711,7.5,175.293,-11.504,11.633,8.0,64.471,64.075,3965.604,-73.408,78.88,44.799,-28.304,30.171,57.022,0.351,1,0,0,0,1,1,0,1,1,0
NGC4711,10.5,232.457,-11.568,11.146,8.0,64.471,64.075,4102.921,-21.408,15.251,40.866,-3.265,3.265,57.022,0.351,1,0,0,0,1,1,0,1,1,0
NGC4711,13.5,192.866,-12.316,10.437,8.0,64.471,64.075,4061.204,-13.983,11.946,43.867,-8.766,7.461,57.022,0.351,1,0,0,0,1,1,0,1,1,0
NGC4711,16.5,202.916,-9.212,10.449,8.0,64.471,64.075,3972.783,-13.247,14.916,44.957,-7.486,8.455,57.022,0.351,1,0,0,0,1,1,0,1,1,0
NGC4711,19.5,204.421,-9.106,11.02,8.0,64.471,64.075,4060.877,-20.713,16.845,44.892,-9.94,9.288,57.022,0.351,1,0,0,0,1,1,0,1,1,0
NGC4711,22.5,166.52,-6.08,5.142,8.0,64.471,64.075,4020.577,-3.167,2.855,45.0,-3.422,3.422,57.022,0.351,1,0,0,0,1,1,0,1,1,0
NGC4961,1.5,64.031,-5.401,4.124,8.0,64.079,63.733,2524.406,-2.711,2.286,281.853,-2.733,2.733,38.37,0.561,1,0,0,0,1,1,0,1,1,0
NGC4961,4.5,72.67,-4.019,3.153,8.0,64.079,63.733,2523.068,-1.34,1.051,285.0,-1.786,1.401,38.37,0.561,1,0,0,0,1,1,0,1,1,0
NGC4961,7.5,114.737,-6.901,7.093,8.0,64.079,63.733,2519.136,-2.3,2.364,279.045,-3.067,3.152,38.37,0.561,1,0,0,0,1,1,0,1,1,0
NGC4961,10.5,123.548,-5.494,4.956,8.0,64.079,63.733,2519.609,-4.934,4.755,285.0,-9.308,9.308,38.37,0.561,1,0,0,0,1,1,0,1,1,0
NGC4961,13.5,89.038,-7.028,5.9,8.0,64.079,63.733,2543.935,-2.343,1.967,283.07,-3.123,2.622,38.37,0.561,1,0,0,0,1,1,0,1,1,0
NGC4961,16.5,87.696,-9.711,9.881,8.0,64.079,63.733,2544.638,-10.254,10.323,285.0,-4.495,4.495,38.37,0.561,1,0,0,0,1,1,0,1,1,0
NGC4961,19.5,20.017,-5.349,4.923,8.0,64.079,63.733,2598.972,-85.229,72.316,275.263,-3.614,3.614,38.37,0.561,1,0,0,0,1,1,0,1,1,0
NGC5000,1.5,100.676,-8.733,7.759,8.0,64.172,63.728,5502.406,-2.911,2.586,207.955,-3.881,3.448,37.877,0.256,1,0,0,0,1,1,0,1,1,0
NGC5000,4.5,301.068,-19.655,15.201,8.0,64.172,63.728,5618.593,-10.896,8.551,206.887,-5.704,5.704,37.877,0.256,1,0,0,0,1,1,0,1,1,0
NGC5000,7.5,123.017,-12.576,9.993,8.0,64.172,63.728,5513.692,-4.192,3.331,216.3,-5.589,4.441,37.877,0.256,1,0,0,0,1,1,0,1,1,0
NGC5000,10.5,2.038,-2.851,3.445,8.0,64.172,63.728,5522.563,-7.66,9.443,207.613,-0.892,0.892,37.877,0.256,1,0,0,0,1,1,0,1,1,0
NGC5000,13.5,68.538,-11.383,13.7,8.0,64.172,63.728,5530.524,-3.794,4.567,209.491,-5.059,6.089,37.877,0.256,1,0,0,0,1,1,0,1,1,0
NGC5000,16.5,102.454,-8.581,7.802,8.0,64.172,63.728,5518.599,-5.158,4.899,206.3,-6.894,6.894,37.877,0.256,1,0,0,0,1,1,0,1,1,0
NGC5000,19.5,240.416,-38.964,35.323,8.0,64.172,63.728,5564.63,-30.036,24.403,206.3,-2.886,2.886,37.877,0.256,1,0,0,0,1,1,0,1,1,0
NGC5000,22.5,113.149,-13.098,10.616,8.0,64.172,63.728,5518.52,-6.047,5.22,206.3,-5.042,5.042,37.877,0.256,1,0,0,0,1,1,0,1,1,0
NGC5016,1.5,71.125,-6.716,5.364,8.0,64.227,64.121,2604.932,-2.239,1.788,246.788,-2.985,2.384,44.001,0.558,1,0,0,0,1,1,0,1,1,0
NGC5016,4.5,107.99,-3.824,2.949,8.0,64.227,64.121,2596.016,-4.525,4.233,237.954,-9.752,9.752,44.001,0.558,1,0,0,0,1,1,0,1,1,0
NGC5016,7.5,129.449,-5.492,4.092,8.0,64.227,64.121,2591.736,-3.464,3.719,239.629,-4.9,7.064,44.001,0.558,1,0,0,0,1,1,0,1,1,0
NGC5016,10.5,143.69,-4.435,3.836,8.0,64.227,64.121,2592.35,-2.99,2.768,241.476,-4.536,4.469,44.001,0.558,1,0,0,0,1,1,0,1,1,0
NGC5016,13.5,152.676,-3.854,4.039,8.0,64.227,64.121,2594.1,-2.58,2.405,240.027,-3.888,3.175,44.001,0.558,1,0,0,0,1,1,0,1,1,0
NGC5016,16.5,162.322,-5.282,3.965,8.0,64.227,64.121,2595.348,-2.93,2.872,237.974,-3.508,4.651,44.001,0.558,1,0,0,0,1,1,0,1,1,0
NGC5016,19.5,163.074,-6.911,7.831,8.0,64.227,64.121,2595.383,-3.778,4.619,235.616,-4.423,6.026,44.001,0.558,1,0,0,0,1,1,0,1,1,0
NGC5016,22.5,104.091,-13.984,13.141,8.0,64.227,64.121,2554.734,-21.963,29.459,245.099,-8.688,6.872,44.001,0.558,1,0,0,0,1,1,0,1,1,0
NGC5056,1.5,187.43,-12.941,9.768,8.0,63.701,64.147,5423.781,-34.784,49.302,359.422,-15.909,19.69,60.648,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,4.5,140.488,-7.502,6.341,8.0,63.701,64.147,5480.782,-3.206,2.819,356.484,-2.115,2.115,60.648,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,7.5,210.636,-10.892,8.855,8.0,63.701,64.147,5535.573,-9.575,7.998,358.696,-6.822,5.618,60.648,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,10.5,167.654,-5.106,4.231,8.0,63.701,64.147,5494.968,-1.702,1.41,359.905,-2.269,1.88,60.648,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,13.5,168.686,-4.793,5.114,8.0,63.701,64.147,5496.238,-1.598,1.705,359.108,-2.13,2.273,60.648,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,16.5,169.955,-6.013,5.693,8.0,63.701,64.147,5494.781,-2.898,2.903,356.841,-2.681,3.017,60.648,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,19.5,173.015,-6.914,6.45,8.0,63.701,64.147,5492.709,-2.305,2.15,356.381,-3.073,2.867,60.648,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,22.5,175.336,-8.302,8.925,8.0,63.701,64.147,5493.129,-13.158,14.193,359.01,-3.95,3.95,60.648,0.254,1,0,0,0,1,1,0,1,1,0
NGC5218,1.5,111.985,-13.236,14.747,8.0,64.015,64.075,2879.628,-15.151,18.542,61.33,-9.462,11.097,50.008,0.503,1,0,0,0,1,1,0,1,1,0
NGC5218,4.5,151.111,-16.84,15.772,8.0,64.015,64.075,2902.468,-12.36,12.36,56.094,-9.734,9.378,50.008,0.503,1,0,0,0,1,1,0,1,1,0
NGC5218,7.5,158.779,-15.197,12.318,8.0,64.015,64.075,2896.508,-7.438,6.478,53.55,-7.117,7.117,50.008,0.503,1,0,0,0,1,1,0,1,1,0
NGC5218,10.5,159.592,-9.148,11.388,8.0,64.015,64.075,2890.687,-4.575,5.322,51.401,-4.577,4.577,50.008,0.503,1,0,0,0,1,1,0,1,1,0
NGC5218,13.5,159.06,-11.337,12.476,8.0,64.015,64.075,2889.921,-4.101,4.481,51.4,-0.967,0.967,50.008,0.503,1,0,0,0,1,1,0,1,1,0
NGC5218,16.5,157.27,-13.233,12.84,8.0,64.015,64.075,2883.437,-5.246,5.115,51.459,-2.504,2.504,50.008,0.503,1,0,0,0,1,1,0,1,1,0
NGC5218,19.5,182.998,-7.035,7.637,8.0,64.015,64.075,2902.441,-3.268,3.469,59.563,-2.769,2.769,50.008,0.503,1,0,0,0,1,1,0,1,1,0
NGC5218,22.5,189.951,-5.225,4.864,8.0,64.015,64.075,2902.49,-1.742,1.621,61.133,-2.322,2.162,50.008,0.503,1,0,0,0,1,1,0,1,1,0
NGC5406,4.5,0.438,-1.133,1.133,8.0,63.808,64.042,5153.834,-0.85,0.85,293.082,-2.55,2.55,44.808,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,7.5,1.05,-3.835,3.874,8.0,63.808,64.042,5159.415,-7.94,8.056,292.324,-3.566,3.566,44.808,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,10.5,24.004,-4.478,4.478,8.0,63.808,64.042,5129.051,-69.358,55.948,289.049,-24.612,20.142,44.808,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,13.5,93.054,-16.051,10.304,8.0,63.808,64.042,5184.046,-35.799,44.895,289.789,-1.822,1.822,44.808,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,16.5,206.2,-18.194,14.744,8.0,63.808,64.042,5275.887,-21.992,16.349,292.783,-2.923,2.923,44.808,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,19.5,225.764,-16.301,11.776,8.0,63.808,64.042,5285.862,-6.664,5.156,287.539,-3.693,3.693,44.808,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,22.5,255.121,-13.034,15.732,8.0,63.808,64.042,5308.783,-6.387,7.287,286.957,-6.127,6.127,44.808,0.265,1,0,0,0,1,1,0,1,1,0
NGC5480,1.5,93.791,-3.379,2.621,8.0,64.174,64.174,1892.969,-1.126,0.874,4.443,-1.502,1.165,40.921,0.764,1,0,0,0,1,1,0,1,1,0
NGC5480,4.5,93.019,-2.267,2.21,8.0,64.174,64.174,1888.931,-0.756,0.737,4.735,-1.008,0.982,40.921,0.764,1,0,0,0,1,1,0,1,1,0
NGC5480,7.5,97.638,-4.015,3.272,8.0,64.174,64.174,1888.336,-1.338,1.091,7.487,-1.785,1.454,40.921,0.764,1,0,0,0,1,1,0,1,1,0
NGC5480,10.5,101.944,-3.27,3.599,8.0,64.174,64.174,1888.077,-2.182,2.292,1.683,-3.277,3.277,40.921,0.764,1,0,0,0,1,1,0,1,1,0
NGC5480,13.5,105.329,-3.557,3.484,8.0,64.174,64.174,1887.864,-1.943,2.135,0.979,-2.272,2.921,40.921,0.764,1,0,0,0,1,1,0,1,1,0
NGC5480,16.5,109.55,-2.796,3.084,8.0,64.174,64.174,1885.605,-1.88,1.912,4.062,-2.844,2.65,40.921,0.764,1,0,0,0,1,1,0,1,1,0
NGC5480,19.5,119.312,-3.344,2.785,8.0,64.174,64.174,1882.862,-2.0,1.747,5.233,-2.656,2.455,40.921,0.764,1,0,0,0,1,1,0,1,1,0
NGC5480,22.5,126.576,-5.404,4.844,8.0,64.174,64.174,1882.122,-2.859,2.672,7.797,-3.173,3.173,40.921,0.764,1,0,0,0,1,1,0,1,1,0
NGC5520,1.5,127.5,-3.098,2.57,8.0,63.874,64.106,1873.506,-2.948,2.772,64.125,-5.746,5.746,61.977,0.771,1,0,0,0,1,1,0,1,1,0
NGC5520,4.5,141.96,-3.463,2.627,8.0,63.874,64.106,1877.254,-3.532,3.969,61.438,-7.131,9.28,61.977,0.771,1,0,0,0,1,1,0,1,1,0
NGC5520,7.5,149.116,-3.516,2.851,8.0,63.874,64.106,1879.575,-3.147,4.635,64.056,-5.925,11.055,61.977,0.771,1,0,0,0,1,1,0,1,1,0
NGC5520,10.5,155.125,-3.542,3.679,8.0,63.874,64.106,1878.92,-6.329,6.375,58.848,-15.445,15.445,61.977,0.771,1,0,0,0,1,1,0,1,1,0
NGC5520,13.5,158.507,-4.65,4.114,8.0,63.874,64.106,1878.723,-3.179,3.029,65.843,-4.886,4.972,61.977,0.771,1,0,0,0,1,1,0,1,1,0
NGC5520,16.5,157.239,-4.913,4.316,8.0,63.874,64.106,1873.667,-4.544,4.345,59.517,-8.719,8.719,61.977,0.771,1,0,0,0,1,1,0,1,1,0
NGC5520,19.5,141.108,-13.446,18.118,8.0,63.874,64.106,1886.053,-11.895,8.927,71.16,-5.844,4.16,61.977,0.771,1,0,0,0,1,1,0,1,1,0
NGC5520,22.5,135.782,-17.91,13.385,8.0,63.874,64.106,1891.616,-14.604,12.206,64.922,-4.077,3.24,61.977,0.771,1,0,0,0,1,1,0,1,1,0
NGC5614,1.5,236.422,-7.93,6.158,8.0,64.138,63.967,3843.152,-2.643,2.053,88.758,-3.525,2.737,35.208,0.372,1,0,0,0,1,1,0,1,1,0
NGC5614,4.5,216.083,-10.92,10.718,8.0,64.138,63.967,3848.198,-6.792,6.725,85.079,-9.457,9.457,35.208,0.372,1,0,0,0,1,1,0,1,1,0
NGC5614,7.5,190.903,-10.606,10.914,8.0,64.138,63.967,3848.249,-3.535,3.638,89.915,-4.714,4.851,35.208,0.372,1,0,0,0,1,1,0,1,1,0
NGC5614,10.5,162.948,-12.362,12.454,8.0,64.138,63.967,3838.435,-5.482,5.512,93.526,-4.083,4.083,35.208,0.372,1,0,0,0,1,1,0,1,1,0
NGC5614,13.5,99.558,-11.814,14.943,8.0,64.138,63.967,3852.15,-3.938,4.981,87.21,-5.251,6.641,35.208,0.372,1,0,0,0,1,1,0,1,1,0
NGC5614,16.5,91.219,-10.212,10.516,8.0,64.138,63.967,3851.934,-4.053,4.017,89.197,-1.946,1.535,35.208,0.372,1,0,0,0,1,1,0,1,1,0
NGC5614,19.5,190.061,-24.68,26.567,8.0,64.138,63.967,3803.419,-17.873,23.182,93.686,-14.184,16.583,35.208,0.372,1,0,0,0,1,1,0,1,1,0
NGC5614,22.5,5.67,-1.617,1.617,8.0,64.138,63.967,3870.436,-0.539,0.539,85.92,-0.719,0.719,35.208,0.372,1,0,0,0,1,1,0,1,1,0
NGC5633,1.5,210.195,-13.63,10.321,8.0,64.325,63.786,2416.175,-16.844,15.467,196.648,-10.158,8.596,49.623,0.616,1,0,0,0,1,1,0,1,1,0
NGC5633,4.5,108.64,-3.709,3.311,8.0,64.325,63.786,2332.775,-1.236,1.104,201.9,-1.649,1.472,49.623,0.616,1,0,0,0,1,1,0,1,1,0
NGC5633,7.5,123.0,-3.69,4.075,8.0,64.325,63.786,2331.983,-1.63,1.758,195.3,-1.2,1.2,49.623,0.616,1,0,0,0,1,1,0,1,1,0
NGC5633,10.5,147.321,-3.805,3.572,8.0,64.325,63.786,2323.355,-2.253,2.176,196.439,-2.955,2.955,49.623,0.616,1,0,0,0,1,1,0,1,1,0
NGC5633,13.5,161.645,-2.924,2.654,8.0,64.325,63.786,2322.632,-1.854,1.537,197.969,-2.639,1.957,49.623,0.616,1,0,0,0,1,1,0,1,1,0
NGC5633,16.5,169.232,-2.736,2.326,8.0,64.325,63.786,2322.506,-1.622,1.549,196.897,-2.131,2.322,49.623,0.616,1,0,0,0,1,1,0,1,1,0
NGC5633,19.5,174.148,-4.16,4.034,8.0,64.325,63.786,2321.711,-2.338,2.174,196.972,-2.855,2.486,49.623,0.616,1,0,0,0,1,1,0,1,1,0
NGC5633,22.5,174.76,-6.115,5.742,8.0,64.325,63.786,2326.211,-4.004,3.88,200.26,-5.897,5.897,49.623,0.616,1,0,0,0,1,1,0,1,1,0
NGC5657,1.5,169.157,-9.672,9.032,8.0,63.869,63.716,3908.823,-36.536,22.405,172.18,-1.923,1.531,68.511,0.368,1,0,0,0,1,1,0,1,1,0
NGC5657,4.5,180.031,-15.957,12.617,8.0,63.869,63.716,3875.435,-14.811,13.488,174.0,-2.59,2.59,68.511,0.368,1,0,0,0,1,1,0,1,1,0
NGC5657,7.5,120.927,-7.2,8.004,8.0,63.869,63.716,3820.521,-2.4,2.668,164.268,-3.2,3.557,68.511,0.368,1,0,0,0,1,1,0,1,1,0
NGC5657,10.5,137.02,-16.299,18.614,8.0,63.869,63.716,3835.441,-22.332,21.597,169.134,-3.98,2.856,68.511,0.368,1,0,0,0,1,1,0,1,1,0
NGC5657,13.5,104.346,-19.755,20.041,8.0,63.869,63.716,3865.727,-7.125,7.363,165.833,-1.619,2.048,68.511,0.368,1,0,0,0,1,1,0,1,1,0
NGC5657,16.5,126.821,-13.322,17.36,8.0,63.869,63.716,3842.173,-25.157,33.882,171.253,-2.241,1.692,68.511,0.368,1,0,0,0,1,1,0,1,1,0
NGC5784,1.5,605.461,-91.573,59.909,8.0,63.453,64.051,5387.432,-184.857,213.846,74.803,-92.143,91.252,25.205,0.261,1,0,0,0,1,1,0,1,1,0
NGC5784,4.5,600.393,-23.169,16.057,8.0,63.453,64.051,5387.846,-11.061,10.749,77.261,-11.41,8.935,25.205,0.261,1,0,0,0,1,1,0,1,1,0
NGC5784,7.5,593.973,-17.954,18.447,8.0,63.453,64.051,5391.09,-5.985,6.149,79.71,-7.98,8.199,25.205,0.261,1,0,0,0,1,1,0,1,1,0
NGC5784,10.5,601.303,-15.774,14.785,8.0,63.453,64.051,5394.637,-7.578,7.248,70.0,-6.959,6.959,25.205,0.261,1,0,0,0,1,1,0,1,1,0
NGC5784,13.5,601.602,-18.464,15.855,8.0,63.453,64.051,5394.979,-6.155,5.285,76.042,-8.206,7.047,25.205,0.261,1,0,0,0,1,1,0,1,1,0
NGC5784,16.5,557.442,-27.953,21.918,8.0,63.453,64.051,5385.426,-143.047,221.956,70.0,-5.101,5.101,25.205,0.261,1,0,0,0,1,1,0,1,1,0
NGC5908,1.5,332.167,-17.962,18.191,8.0,64.042,63.831,3527.068,-8.235,8.311,328.026,-6.741,6.741,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,4.5,121.949,-10.671,9.631,8.0,64.042,63.831,3309.939,-3.557,3.21,328.244,-4.742,4.28,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,7.5,139.526,-15.485,20.802,8.0,64.042,63.831,3304.544,-17.763,17.887,329.082,-3.706,3.706,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,10.5,238.147,-31.376,23.869,8.0,64.042,63.831,3330.86,-21.083,14.844,328.0,-5.73,5.73,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,13.5,305.38,-16.988,13.984,8.0,64.042,63.831,3286.559,-24.118,16.042,337.743,-13.702,10.009,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,16.5,320.178,-11.869,12.736,8.0,64.042,63.831,3284.289,-5.109,5.398,328.152,-3.458,3.458,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,19.5,337.831,-12.393,11.071,8.0,64.042,63.831,3290.466,-5.15,4.709,328.0,-3.056,3.056,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,22.5,349.041,-10.275,9.749,8.0,64.042,63.831,3284.023,-3.425,3.25,328.261,-4.567,4.333,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,25.5,357.207,-7.534,7.472,8.0,64.042,63.831,3283.311,-3.422,3.402,328.0,-2.732,2.732,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,28.5,359.925,-5.536,6.948,8.0,64.042,63.831,3290.121,-2.454,2.925,328.0,-1.825,1.825,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,31.5,366.311,-6.049,5.788,8.0,64.042,63.831,3298.601,-2.016,1.929,337.632,-2.689,2.573,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,34.5,372.172,-4.715,3.494,8.0,64.042,63.831,3296.032,-2.431,2.024,328.792,-2.577,2.577,63.289,0.438,1,0,0,0,1,1,0,1,1,0
NGC5930,1.5,169.372,-6.938,5.559,8.0,63.555,64.017,2633.935,-8.778,7.964,340.0,-5.238,4.507,67.325,0.555,1,0,0,0,1,1,0,1,1,0
NGC5930,4.5,174.768,-8.42,7.62,8.0,63.555,64.017,2631.187,-2.807,2.54,334.001,-3.742,3.387,67.325,0.555,1,0,0,0,1,1,0,1,1,0
NGC5930,7.5,185.295,-10.601,10.325,8.0,63.555,64.017,2636.14,-11.846,9.925,340.0,-7.482,6.75,67.325,0.555,1,0,0,0,1,1,0,1,1,0
NGC5930,10.5,212.123,-10.233,8.535,8.0,63.555,64.017,2645.233,-4.869,4.303,335.233,-4.376,4.376,67.325,0.555,1,0,0,0,1,1,0,1,1,0
NGC5930,13.5,251.397,-21.284,27.248,8.0,63.555,64.017,2630.825,-16.781,12.95,334.367,-3.43,5.269,67.325,0.555,1,0,0,0,1,1,0,1,1,0
NGC5930,16.5,260.689,-38.472,42.73,8.0,63.555,64.017,2642.302,-27.844,22.766,332.207,-22.105,21.832,67.325,0.555,1,0,0,0,1,1,0,1,1,0
NGC5930,19.5,196.101,-39.752,38.988,8.0,63.555,64.017,2642.002,-26.238,31.187,333.065,-2.774,2.774,67.325,0.555,1,0,0,0,1,1,0,1,1,0
NGC5930,22.5,175.689,-16.652,21.564,8.0,63.555,64.017,2662.969,-24.32,19.398,338.531,-3.401,3.401,67.325,0.555,1,0,0,0,1,1,0,1,1,0
NGC5934,1.5,203.829,-11.46,9.289,8.0,64.392,64.111,5576.277,-16.256,13.544,187.713,-5.441,5.441,64.592,0.255,1,0,0,0,1,1,0,1,1,0
NGC5934,4.5,246.656,-9.845,11.298,8.0,64.392,64.111,5541.059,-4.298,4.782,190.0,-3.048,3.048,64.592,0.255,1,0,0,0,1,1,0,1,1,0
NGC5934,7.5,293.256,-13.35,10.219,8.0,64.392,64.111,5541.543,-5.766,4.722,183.723,-3.947,3.947,64.592,0.255,1,0,0,0,1,1,0,1,1,0
NGC5934,10.5,299.592,-10.227,10.61,8.0,64.392,64.111,5532.585,-3.409,3.537,189.403,-4.545,4.715,64.592,0.255,1,0,0,0,1,1,0,1,1,0
NGC5934,13.5,292.009,-13.801,11.228,8.0,64.392,64.111,5527.481,-11.14,10.014,180.02,-8.438,8.438,64.592,0.255,1,0,0,0,1,1,0,1,1,0
NGC5934,16.5,282.589,-11.425,10.997,8.0,64.392,64.111,5517.744,-8.024,9.635,180.0,-3.254,3.254,64.592,0.255,1,0,0,0,1,1,0,1,1,0
NGC5934,19.5,223.419,-31.552,31.552,8.0,64.392,64.111,5456.369,-51.367,58.889,183.562,-2.083,2.083,64.592,0.255,1,0,0,0,1,1,0,1,1,0
NGC5934,22.5,234.41,-45.413,45.413,8.0,64.392,64.111,5460.128,-132.427,181.135,190.0,-59.28,75.516,64.592,0.255,1,0,0,0,1,1,0,1,1,0
NGC5953,1.5,139.337,-4.924,5.188,8.0,64.058,63.596,1999.664,-2.963,2.525,230.248,-3.965,2.385,41.784,0.731,1,0,0,0,1,1,0,1,1,0
