# %ECSV 1.0
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbVdisp_e1, unit: km / s, datatype: float64}
# - {name: bbVdisp_e2, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# - {name: bbNpix, datatype: float64, description: number of pixels in ring}
# - {name: bbIntens, unit: (Jy*km/s)/arcsec**2, datatype: float64, description: 'average intensity in ring, not corrected for inclination'}
# - {name: bbIntensRMS, unit: (Jy*km/s)/arcsec**2, datatype: float64, description: standard deviation of intensity in ring}
# delimiter: ','
# meta: !!omap
# - {comments: Bbarolo second round results for run natv_fitvd_dilmsk}
# - {date: '2023-12-03'}
# schema: astropy-2.0
Name,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbVdisp_e1,bbVdisp_e2,bbXpos,bbYpos,bbVmean,bbPA,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag,bbNpix,bbIntens,bbIntensRMS
NGC5934,4.5,203.97,-16.38,18.25,88.497,-13.003,13.558,64.392,64.111,5522.375,184.086,64.592,0.255,1,1,0,0,-1,-1,0,1,1,0,36.0,14.19,2.387
NGC5934,7.5,271.486,-14.798,14.095,60.489,-12.841,11.746,64.392,64.111,5522.375,184.086,64.592,0.255,1,1,0,0,-1,-1,0,1,1,0,61.0,9.296,2.798
NGC5934,10.5,300.117,-12.625,11.622,29.855,-6.887,11.299,64.392,64.111,5522.375,184.086,64.592,0.255,1,1,0,0,-1,-1,0,1,1,0,84.25,4.691,2.245
NGC5934,13.5,272.63,-10.282,13.153,19.516,-6.72,9.278,64.392,64.111,5522.375,184.086,64.592,0.255,1,1,0,0,-1,-1,0,1,1,0,110.2,1.943,1.446
NGC5934,16.5,277.478,-13.595,17.034,1.457,-7.807,7.807,64.392,64.111,5522.375,184.086,64.592,0.255,1,1,0,0,-1,-1,0,1,1,0,116.2,0.7693,0.6621
NGC5934,19.5,244.843,-52.132,52.132,0.593,-4.921,4.921,64.392,64.111,5522.375,184.086,64.592,0.255,1,1,0,0,-1,-1,0,1,1,0,80.75,0.3726,0.2556
NGC5934,22.5,270.854,-47.431,38.117,2.532,-3.112,3.112,64.392,64.111,5522.375,184.086,64.592,0.255,1,1,0,0,-1,-1,0,1,1,0,46.75,0.3193,0.1676
NGC5953,1.5,138.12,-6.962,4.065,16.953,-4.524,3.579,64.058,63.596,1997.7,230.975,41.784,0.731,1,1,0,0,-1,-1,0,1,1,0,21.25,27.37,1.956
NGC5953,4.5,144.906,-2.519,2.506,10.228,-2.236,2.444,64.058,63.596,1997.7,230.975,41.784,0.731,1,1,0,0,-1,-1,0,1,1,0,62.5,23.52,2.684
NGC5953,7.5,139.003,-1.957,1.751,11.638,-2.593,2.688,64.058,63.596,1997.7,230.975,41.784,0.731,1,1,0,0,-1,-1,0,1,1,0,105.8,15.66,3.372
NGC5953,10.5,134.722,-3.68,3.552,14.234,-2.956,2.151,64.058,63.596,1997.7,230.975,41.784,0.731,1,1,0,0,-1,-1,0,1,1,0,147.8,6.745,2.924
NGC5953,13.5,125.652,-8.012,9.634,13.555,-6.489,5.005,64.058,63.596,1997.7,230.975,41.784,0.731,1,1,0,0,-1,-1,0,1,1,0,178.5,1.794,1.21
NGC5953,16.5,191.575,-12.322,11.159,2.218,-3.801,3.801,64.058,63.596,1997.7,230.975,41.784,0.731,1,1,0,0,-1,-1,0,1,1,0,104.2,0.5731,0.3975
NGC5953,19.5,189.325,-6.406,5.674,4.155,-2.51,2.993,64.058,63.596,1997.7,230.975,41.784,0.731,1,1,0,0,-1,-1,0,1,1,0,51.25,0.5953,0.3551
NGC5980,1.5,146.66,-10.943,12.31,98.273,-11.698,11.698,63.755,63.935,4049.528,194.635,73.985,0.348,1,1,0,0,-1,-1,0,1,1,0,8.0,13.36,2.17
NGC5980,4.5,211.127,-7.201,5.822,14.423,-10.762,10.762,63.755,63.935,4049.528,194.635,73.985,0.348,1,1,0,0,-1,-1,0,1,1,0,23.5,9.221,2.933
NGC5980,7.5,206.691,-4.697,4.855,9.132,-7.832,9.237,63.755,63.935,4049.528,194.635,73.985,0.348,1,1,0,0,-1,-1,0,1,1,0,39.0,7.125,2.238
NGC5980,10.5,202.354,-4.921,4.146,10.594,-6.032,6.627,63.755,63.935,4049.528,194.635,73.985,0.348,1,1,0,0,-1,-1,0,1,1,0,53.0,6.002,1.988
NGC5980,13.5,205.855,-4.576,4.576,5.127,-4.922,4.922,63.755,63.935,4049.528,194.635,73.985,0.348,1,1,0,0,-1,-1,0,1,1,0,71.75,4.888,1.835
NGC5980,16.5,207.761,-5.111,4.305,8.06,-8.672,8.672,63.755,63.935,4049.528,194.635,73.985,0.348,1,1,0,0,-1,-1,0,1,1,0,86.25,4.029,1.45
NGC5980,19.5,210.577,-4.608,4.933,10.689,-8.401,7.076,63.755,63.935,4049.528,194.635,73.985,0.348,1,1,0,0,-1,-1,0,1,1,0,101.8,3.217,1.173
NGC5980,22.5,211.452,-2.905,2.905,0.304,-7.148,7.148,63.755,63.935,4049.528,194.635,73.985,0.348,1,1,0,0,-1,-1,0,1,1,0,116.0,2.273,0.9097
NGC5980,25.5,210.475,-4.993,6.053,4.066,-7.959,7.959,63.755,63.935,4049.528,194.635,73.985,0.348,1,1,0,0,-1,-1,0,1,1,0,130.5,1.642,0.6969
NGC5980,28.5,223.94,-8.86,8.163,1.396,-6.48,6.48,63.755,63.935,4049.528,194.635,73.985,0.348,1,1,0,0,-1,-1,0,1,1,0,146.0,1.174,0.5885
NGC6004,1.5,78.559,-3.023,2.336,16.053,-2.367,2.179,63.744,63.888,3800.825,94.627,38.453,0.374,1,1,0,0,-1,-1,0,1,1,0,21.75,7.384,1.939
NGC6004,4.5,67.245,-19.555,19.555,19.514,-6.485,9.887,63.744,63.888,3800.825,94.627,38.453,0.374,1,1,0,0,-1,-1,0,1,1,0,63.25,2.539,1.923
NGC6004,7.5,160.707,-13.625,11.329,0.483,-4.658,4.658,63.744,63.888,3800.825,94.627,38.453,0.374,1,1,0,0,-1,-1,0,1,1,0,92.75,1.126,1.024
NGC6004,10.5,150.339,-7.02,9.683,1.122,-2.323,2.249,63.744,63.888,3800.825,94.627,38.453,0.374,1,1,0,0,-1,-1,0,1,1,0,139.8,0.9847,0.8012
NGC6004,13.5,150.745,-3.4,4.288,0.54,-2.321,2.127,63.744,63.888,3800.825,94.627,38.453,0.374,1,1,0,0,-1,-1,0,1,1,0,193.5,1.297,0.8563
NGC6004,16.5,157.757,-5.819,4.501,0.432,-3.906,3.906,63.744,63.888,3800.825,94.627,38.453,0.374,1,1,0,0,-1,-1,0,1,1,0,234.0,1.237,0.6636
NGC6004,19.5,166.457,-5.758,6.327,0.74,-2.304,2.304,63.744,63.888,3800.825,94.627,38.453,0.374,1,1,0,0,-1,-1,0,1,1,0,207.5,0.7291,0.5083
NGC6004,22.5,166.431,-23.164,18.505,0.405,-4.378,4.378,63.744,63.888,3800.825,94.627,38.453,0.374,1,1,0,0,-1,-1,0,1,1,0,125.0,0.5235,0.3267
NGC6060,1.5,125.284,-11.084,15.146,25.545,-5.888,9.16,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,14.25,4.643,0.3814
NGC6060,4.5,198.781,-6.66,5.716,14.614,-5.316,6.184,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,45.0,4.818,0.7712
NGC6060,7.5,216.286,-4.523,5.581,10.089,-6.955,6.466,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,74.25,3.795,1.017
NGC6060,10.5,210.662,-8.558,6.551,6.302,-3.791,4.898,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,102.2,2.143,0.9846
NGC6060,13.5,202.792,-13.099,9.569,3.136,-4.194,4.194,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,131.0,1.269,0.8472
NGC6060,16.5,184.156,-8.791,10.134,4.468,-6.065,6.065,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,161.2,1.068,0.5961
NGC6060,19.5,182.218,-4.886,5.05,7.646,-5.186,5.186,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,179.0,1.229,0.5558
NGC6060,22.5,194.047,-5.247,5.299,7.731,-6.881,4.586,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,213.5,1.222,0.5691
NGC6060,25.5,216.406,-5.466,3.142,1.399,-4.996,4.996,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,242.2,1.024,0.4354
NGC6060,28.5,224.97,-5.434,5.823,3.532,-5.9,5.9,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,257.2,0.9242,0.4985
NGC6060,31.5,237.054,-6.638,7.005,7.113,-5.716,4.739,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,260.5,0.8078,0.5629
NGC6060,34.5,238.653,-6.19,8.556,1.485,-6.453,6.453,64.21,64.059,4397.926,282.644,58.515,0.326,1,1,0,0,-1,-1,0,1,1,0,219.2,0.5438,0.3647
NGC6155,1.5,37.164,-2.636,2.279,1.697,-2.797,2.797,63.601,64.016,2412.479,313.11,51.072,0.594,1,1,0,0,-1,-1,0,1,1,0,18.75,3.69,0.3671
NGC6155,4.5,63.774,-3.774,3.178,9.726,-3.537,2.705,63.601,64.016,2412.479,313.11,51.072,0.594,1,1,0,0,-1,-1,0,1,1,0,52.75,3.095,0.6261
NGC6155,7.5,83.014,-3.72,3.091,5.404,-4.838,3.96,63.601,64.016,2412.479,313.11,51.072,0.594,1,1,0,0,-1,-1,0,1,1,0,88.75,2.231,0.7209
NGC6155,10.5,101.919,-2.618,3.286,3.434,-3.404,3.404,63.601,64.016,2412.479,313.11,51.072,0.594,1,1,0,0,-1,-1,0,1,1,0,124.8,1.848,0.6409
NGC6155,13.5,114.218,-4.285,3.32,2.528,-3.186,3.186,63.601,64.016,2412.479,313.11,51.072,0.594,1,1,0,0,-1,-1,0,1,1,0,160.0,1.786,0.6207
NGC6155,16.5,118.166,-3.087,3.194,0.559,-2.236,2.42,63.601,64.016,2412.479,313.11,51.072,0.594,1,1,0,0,-1,-1,0,1,1,0,194.2,1.418,0.6274
NGC6155,19.5,126.228,-5.346,4.51,0.61,-3.326,3.326,63.601,64.016,2412.479,313.11,51.072,0.594,1,1,0,0,-1,-1,0,1,1,0,226.8,1.083,0.6423
NGC6155,22.5,130.811,-7.167,8.179,0.724,-3.139,3.139,63.601,64.016,2412.479,313.11,51.072,0.594,1,1,0,0,-1,-1,0,1,1,0,232.2,0.8776,0.6218
NGC6186,1.5,128.025,-3.503,3.098,25.521,-3.277,2.682,64.126,63.892,2938.797,248.819,66.722,0.489,1,1,0,0,-1,-1,0,1,1,0,11.25,32.86,3.818
NGC6186,4.5,134.983,-3.379,3.631,19.76,-3.663,3.95,64.126,63.892,2938.797,248.819,66.722,0.489,1,1,0,0,-1,-1,0,1,1,0,33.75,21.73,8.832
NGC6186,7.5,125.266,-9.207,7.812,27.787,-9.299,6.961,64.126,63.892,2938.797,248.819,66.722,0.489,1,1,0,0,-1,-1,0,1,1,0,55.25,11.55,9.172
NGC6186,10.5,102.032,-12.808,11.416,26.895,-6.644,6.802,64.126,63.892,2938.797,248.819,66.722,0.489,1,1,0,0,-1,-1,0,1,1,0,71.5,6.269,6.161
NGC6186,13.5,94.404,-9.997,9.567,22.738,-5.263,4.197,64.126,63.892,2938.797,248.819,66.722,0.489,1,1,0,0,-1,-1,0,1,1,0,70.0,4.199,3.477
NGC6186,16.5,95.146,-6.729,6.259,20.499,-3.943,2.954,64.126,63.892,2938.797,248.819,66.722,0.489,1,1,0,0,-1,-1,0,1,1,0,75.75,3.069,2.301
NGC6186,19.5,108.302,-5.876,4.529,15.207,-3.748,3.231,64.126,63.892,2938.797,248.819,66.722,0.489,1,1,0,0,-1,-1,0,1,1,0,80.0,2.644,2.484
NGC6186,22.5,113.738,-5.964,4.908,13.198,-3.335,2.592,64.126,63.892,2938.797,248.819,66.722,0.489,1,1,0,0,-1,-1,0,1,1,0,88.25,2.004,2.214
NGC6301,1.5,22.698,-7.221,7.221,21.417,-6.611,8.064,63.619,63.571,8138.937,107.944,56.491,0.169,1,1,0,0,-1,-1,0,1,1,0,14.0,0.8138,0.4587
NGC6301,4.5,3.288,-3.181,3.923,26.176,-6.361,7.847,63.619,63.571,8138.937,107.944,56.491,0.169,1,1,0,0,-1,-1,0,1,1,0,30.75,0.8664,0.5498
NGC6301,7.5,128.079,-20.681,21.068,8.156,-5.369,5.369,63.619,63.571,8138.937,107.944,56.491,0.169,1,1,0,0,-1,-1,0,1,1,0,58.75,0.6999,0.4071
NGC6301,10.5,192.959,-8.008,6.209,1.755,-3.365,3.365,63.619,63.571,8138.937,107.944,56.491,0.169,1,1,0,0,-1,-1,0,1,1,0,95.25,0.8868,0.387
NGC6301,13.5,207.044,-12.88,10.16,0.467,-7.579,7.579,63.619,63.571,8138.937,107.944,56.491,0.169,1,1,0,0,-1,-1,0,1,1,0,121.5,1.055,0.4013
NGC6301,16.5,225.159,-8.503,5.423,1.905,-3.703,3.703,63.619,63.571,8138.937,107.944,56.491,0.169,1,1,0,0,-1,-1,0,1,1,0,151.5,1.078,0.4607
NGC6301,19.5,227.794,-3.83,4.159,2.32,-3.753,3.753,63.619,63.571,8138.937,107.944,56.491,0.169,1,1,0,0,-1,-1,0,1,1,0,173.8,1.075,0.4581
NGC6301,22.5,233.36,-4.996,4.572,1.183,-4.481,4.481,63.619,63.571,8138.937,107.944,56.491,0.169,1,1,0,0,-1,-1,0,1,1,0,199.8,0.8544,0.3653
NGC6314,1.5,240.392,-16.077,14.826,54.218,-10.419,10.419,63.811,64.112,6517.328,177.483,62.219,0.216,1,1,0,0,-1,-1,0,1,1,0,12.75,8.308,1.509
NGC6314,4.5,253.749,-15.38,13.414,28.103,-9.824,13.78,63.811,64.112,6517.328,177.483,62.219,0.216,1,1,0,0,-1,-1,0,1,1,0,40.25,4.935,1.666
NGC6314,7.5,255.623,-7.602,7.417,4.591,-14.14,14.14,63.811,64.112,6517.328,177.483,62.219,0.216,1,1,0,0,-1,-1,0,1,1,0,66.75,2.084,0.8874
NGC6314,10.5,255.743,-14.459,10.619,0.745,-8.113,8.113,63.811,64.112,6517.328,177.483,62.219,0.216,1,1,0,0,-1,-1,0,1,1,0,88.25,0.7619,0.4137
NGC6314,13.5,245.142,-27.386,20.986,2.324,-3.988,3.988,63.811,64.112,6517.328,177.483,62.219,0.216,1,1,0,0,-1,-1,0,1,1,0,81.25,0.3453,0.2006
NGC6314,16.5,244.436,-7.831,7.445,0.929,-3.696,3.696,63.811,64.112,6517.328,177.483,62.219,0.216,1,1,0,0,-1,-1,0,1,1,0,62.25,0.3298,0.2404
NGC6314,19.5,238.151,-17.44,17.1,1.273,-2.602,2.602,63.811,64.112,6517.328,177.483,62.219,0.216,1,1,0,0,-1,-1,0,1,1,0,40.0,0.2911,0.1965
NGC6361,1.5,128.866,-10.916,11.972,63.807,-7.379,8.528,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,6.25,39.53,2.971
NGC6361,4.5,169.48,-7.981,9.882,57.344,-5.63,7.324,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,16.75,32.81,6.464
NGC6361,7.5,182.447,-10.426,10.274,59.55,-8.065,8.52,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,29.0,25.8,8.706
NGC6361,10.5,186.448,-10.881,9.985,50.733,-7.131,7.659,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,40.75,20.2,8.054
NGC6361,13.5,187.787,-10.291,9.082,42.954,-6.946,7.755,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,53.25,16.2,6.887
NGC6361,16.5,192.739,-8.784,8.875,38.648,-5.66,7.183,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,61.25,13.16,6.146
NGC6361,19.5,204.26,-7.174,7.106,27.304,-6.085,6.349,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,76.5,10.92,6.124
NGC6361,22.5,210.576,-5.265,3.883,22.07,-4.785,4.182,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,87.75,8.787,5.984
NGC6361,25.5,220.147,-3.988,3.752,18.452,-4.436,3.525,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,98.75,7.283,5.748
NGC6361,28.5,227.78,-3.528,4.75,14.148,-3.704,4.298,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,101.5,6.302,5.355
NGC6361,31.5,234.761,-4.262,4.644,13.489,-4.724,4.848,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,103.5,5.437,4.615
NGC6361,34.5,241.399,-5.717,4.014,14.378,-6.581,5.7,63.92,63.861,3782.007,226.058,78.172,0.379,1,1,0,0,-1,-1,0,1,1,0,101.8,4.391,3.883
NGC6394,1.5,81.785,-8.384,11.331,21.064,-8.108,6.319,63.816,64.01,8313.159,60.471,70.228,0.166,1,1,0,0,-1,-1,0,1,1,0,9.25,4.323,0.6206
NGC6394,4.5,93.774,-9.867,7.398,13.901,-7.733,4.176,63.816,64.01,8313.159,60.471,70.228,0.166,1,1,0,0,-1,-1,0,1,1,0,29.0,2.743,1.098
NGC6394,7.5,134.272,-7.951,7.95,1.492,-4.036,4.036,63.816,64.01,8313.159,60.471,70.228,0.166,1,1,0,0,-1,-1,0,1,1,0,45.0,1.796,1.045
NGC6394,10.5,160.739,-12.338,9.25,1.439,-4.395,4.395,63.816,64.01,8313.159,60.471,70.228,0.166,1,1,0,0,-1,-1,0,1,1,0,58.25,1.527,1.02
NGC6394,13.5,221.941,-23.575,17.67,3.077,-3.899,3.899,63.816,64.01,8313.159,60.471,70.228,0.166,1,1,0,0,-1,-1,0,1,1,0,59.75,1.482,1.11
NGC6394,16.5,275.458,-23.295,26.413,2.197,-5.796,5.796,63.816,64.01,8313.159,60.471,70.228,0.166,1,1,0,0,-1,-1,0,1,1,0,53.5,1.777,1.282
NGC6394,19.5,332.229,-17.895,20.986,2.069,-4.628,4.628,63.816,64.01,8313.159,60.471,70.228,0.166,1,1,0,0,-1,-1,0,1,1,0,54.75,1.878,1.522
NGC6394,22.5,357.768,-25.107,23.529,0.524,-6.029,6.029,63.816,64.01,8313.159,60.471,70.228,0.166,1,1,0,0,-1,-1,0,1,1,0,56.75,1.649,1.471
NGC6478,1.5,166.916,-21.266,19.495,33.395,-8.999,9.129,64.169,64.46,6636.294,212.122,74.568,0.21,1,1,0,0,-1,-1,0,1,1,0,7.5,7.953,0.486
NGC6478,4.5,228.979,-6.363,5.362,13.898,-7.379,7.011,64.169,64.46,6636.294,212.122,74.568,0.21,1,1,0,0,-1,-1,0,1,1,0,22.5,8.166,0.6686
NGC6478,7.5,230.455,-6.921,6.094,16.446,-7.644,6.329,64.169,64.46,6636.294,212.122,74.568,0.21,1,1,0,0,-1,-1,0,1,1,0,37.25,6.782,1.594
NGC6478,10.5,218.75,-7.931,7.072,16.666,-9.467,9.084,64.169,64.46,6636.294,212.122,74.568,0.21,1,1,0,0,-1,-1,0,1,1,0,53.0,5.894,1.796
NGC6478,13.5,219.951,-4.503,5.223,13.208,-5.948,4.514,64.169,64.46,6636.294,212.122,74.568,0.21,1,1,0,0,-1,-1,0,1,1,0,69.0,5.591,1.593
NGC6478,16.5,235.896,-5.607,4.993,14.21,-5.378,4.508,64.169,64.46,6636.294,212.122,74.568,0.21,1,1,0,0,-1,-1,0,1,1,0,81.75,5.053,1.442
NGC6478,19.5,248.377,-5.552,4.591,10.01,-6.306,6.574,64.169,64.46,6636.294,212.122,74.568,0.21,1,1,0,0,-1,-1,0,1,1,0,98.0,4.141,1.325
NGC6478,22.5,247.609,-7.408,6.273,6.99,-9.805,9.805,64.169,64.46,6636.294,212.122,74.568,0.21,1,1,0,0,-1,-1,0,1,1,0,112.2,3.081,1.266
NGC6478,25.5,248.952,-6.426,7.461,0.341,-10.029,10.029,64.169,64.46,6636.294,212.122,74.568,0.21,1,1,0,0,-1,-1,0,1,1,0,127.5,2.194,1.109
NGC6478,28.5,253.425,-11.635,13.627,2.605,-7.118,7.118,64.169,64.46,6636.294,212.122,74.568,0.21,1,1,0,0,-1,-1,0,1,1,0,143.0,1.486,0.9414
NGC7738,1.5,190.194,-6.858,5.732,54.135,-5.209,4.205,64.197,64.409,6613.192,54.781,61.689,0.212,1,1,0,0,-1,-1,0,1,1,0,13.5,36.59,7.1
NGC7738,4.5,183.467,-9.125,10.423,65.756,-7.111,6.268,64.197,64.409,6613.192,54.781,61.689,0.212,1,1,0,0,-1,-1,0,1,1,0,40.5,18.07,8.6
NGC7738,7.5,163.95,-13.009,15.504,47.696,-8.436,10.583,64.197,64.409,6613.192,54.781,61.689,0.212,1,1,0,0,-1,-1,0,1,1,0,67.0,5.46,4.151
NGC7738,10.5,149.839,-11.676,11.808,21.748,-7.856,6.623,64.197,64.409,6613.192,54.781,61.689,0.212,1,1,0,0,-1,-1,0,1,1,0,87.25,1.45,1.261
NGC7738,13.5,294.61,-26.552,26.751,18.299,-10.797,9.765,64.197,64.409,6613.192,54.781,61.689,0.212,1,1,0,0,-1,-1,0,1,1,0,96.25,0.4574,0.3917
NGC7738,16.5,100.909,-6.74,5.142,10.259,-4.281,4.817,64.197,64.409,6613.192,54.781,61.689,0.212,1,1,0,0,-1,-1,0,1,1,0,52.0,0.4589,0.4207
NGC7738,19.5,200.666,-32.828,36.245,12.71,-8.052,7.472,64.197,64.409,6613.192,54.781,61.689,0.212,1,1,0,0,-1,-1,0,1,1,0,35.25,0.3523,0.2819
NGC7819,1.5,98.799,-4.649,6.131,27.852,-3.966,5.051,64.13,64.1,4870.187,94.361,58.178,0.288,1,1,0,0,-1,-1,0,1,1,0,14.75,8.083,1.698
NGC7819,4.5,110.513,-14.533,15.844,20.408,-8.689,10.143,64.13,64.1,4870.187,94.361,58.178,0.288,1,1,0,0,-1,-1,0,1,1,0,44.5,4.094,2.244
NGC7819,7.5,145.067,-18.809,14.871,1.761,-3.235,3.235,64.13,64.1,4870.187,94.361,58.178,0.288,1,1,0,0,-1,-1,0,1,1,0,60.25,1.924,1.758
NGC7819,10.5,97.618,-23.858,22.288,2.044,-4.486,4.486,64.13,64.1,4870.187,94.361,58.178,0.288,1,1,0,0,-1,-1,0,1,1,0,58.0,1.167,1.083
NGC7819,13.5,74.399,-15.295,22.055,1.213,-3.448,3.448,64.13,64.1,4870.187,94.361,58.178,0.288,1,1,0,0,-1,-1,0,1,1,0,51.25,0.7042,0.588
NGC7819,16.5,80.658,-8.95,13.412,4.459,-2.606,2.415,64.13,64.1,4870.187,94.361,58.178,0.288,1,1,0,0,-1,-1,0,1,1,0,32.75,0.4954,0.3283
UGC03539,1.5,0.919,-0.293,0.293,49.99,-6.418,4.706,64.678,62.906,3265.557,127.764,88.0,0.441,1,1,0,0,-1,-1,0,1,1,0,1.0,10.99,0.6922
UGC03539,4.5,66.539,-4.014,3.966,23.647,-3.09,4.065,64.678,62.906,3265.557,127.764,88.0,0.441,1,1,0,0,-1,-1,0,1,1,0,2.75,9.67,1.102
UGC03539,7.5,105.466,-4.515,3.7,18.577,-4.123,3.826,64.678,62.906,3265.557,127.764,88.0,0.441,1,1,0,0,-1,-1,0,1,1,0,4.75,8.964,1.504
UGC03539,10.5,124.904,-3.782,4.092,17.783,-4.026,3.401,64.678,62.906,3265.557,127.764,88.0,0.441,1,1,0,0,-1,-1,0,1,1,0,6.5,7.803,1.967
UGC03539,13.5,143.089,-4.228,4.207,9.738,-4.53,3.007,64.678,62.906,3265.557,127.764,88.0,0.441,1,1,0,0,-1,-1,0,1,1,0,9.75,6.647,2.491
UGC03539,16.5,154.451,-5.845,6.071,7.316,-7.13,9.344,64.678,62.906,3265.557,127.764,88.0,0.441,1,1,0,0,-1,-1,0,1,1,0,11.0,5.228,3.245
UGC03539,19.5,185.756,-10.864,11.191,2.388,-6.511,6.511,64.678,62.906,3265.557,127.764,88.0,0.441,1,1,0,0,-1,-1,0,1,1,0,13.0,4.1,3.645
UGC03539,22.5,226.342,-12.853,9.218,1.964,-3.562,3.562,64.678,62.906,3265.557,127.764,88.0,0.441,1,1,0,0,-1,-1,0,1,1,0,11.25,4.265,3.58
UGC03969,1.5,56.161,-7.737,9.398,28.228,-6.321,8.762,63.625,64.131,7915.699,313.964,77.837,0.175,1,1,0,0,-1,-1,0,1,1,0,5.5,5.488,0.5112
UGC03969,4.5,84.821,-15.71,17.688,37.466,-9.036,9.036,63.625,64.131,7915.699,313.964,77.837,0.175,1,1,0,0,-1,-1,0,1,1,0,18.75,5.201,0.5128
UGC03969,7.5,148.451,-16.216,15.914,33.074,-7.435,8.746,63.625,64.131,7915.699,313.964,77.837,0.175,1,1,0,0,-1,-1,0,1,1,0,29.75,4.442,0.801
UGC03969,10.5,200.938,-9.948,7.517,15.18,-8.486,10.969,63.625,64.131,7915.699,313.964,77.837,0.175,1,1,0,0,-1,-1,0,1,1,0,42.0,3.662,1.092
