# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbVmean_e1, unit: km / s, datatype: float64}
# - {name: bbVmean_e2, unit: km / s, datatype: float64}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbPA_e1, unit: deg, datatype: float64}
# - {name: bbPA_e2, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# delimiter: ','
# meta: !!omap
# - {comments: Bbarolo first round results for run natv_fixvd_dilmsk}
# - {date: '2020-07-15'}
# schema: astropy-2.0
Name,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbXpos,bbYpos,bbVmean,bbVmean_e1,bbVmean_e2,bbPA,bbPA_e1,bbPA_e2,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag
NGC4961,16.5,138.817,-5.188,4.847,8.0,64.079,63.733,2521.029,-2.343,2.131,283.21,-1.84,1.545,38.4,0.564,1,0,0,0,1,1,0,1,1,0
NGC4961,19.5,148.099,-6.174,7.447,8.0,64.079,63.733,2531.057,-2.819,3.243,278.835,-2.284,2.284,38.4,0.564,1,0,0,0,1,1,0,1,1,0
NGC5000,1.5,95.99,-8.2,8.458,8.0,64.172,63.728,5504.395,-2.733,2.819,216.3,-3.644,3.759,37.9,0.255,1,0,0,0,1,1,0,1,1,0
NGC5000,4.5,249.211,-7.627,8.349,8.0,64.172,63.728,5581.193,-14.12,16.959,206.3,-3.111,3.111,37.9,0.255,1,0,0,0,1,1,0,1,1,0
NGC5000,7.5,202.732,-21.777,18.23,8.0,64.172,63.728,5559.013,-16.918,16.918,208.496,-4.332,4.332,37.9,0.255,1,0,0,0,1,1,0,1,1,0
NGC5000,10.5,263.997,-21.575,28.033,8.0,64.172,63.728,5291.272,-167.656,240.412,206.3,-1.457,1.457,37.9,0.255,1,0,0,0,1,1,0,1,1,0
NGC5000,13.5,146.238,-20.527,13.594,8.0,64.172,63.728,5528.938,-7.29,4.979,206.548,-1.343,1.343,37.9,0.255,1,0,0,0,1,1,0,1,1,0
NGC5000,16.5,187.64,-16.895,16.214,8.0,64.172,63.728,5547.685,-20.597,16.464,206.3,-0.731,0.731,37.9,0.255,1,0,0,0,1,1,0,1,1,0
NGC5000,19.5,263.889,-33.593,37.79,8.0,64.172,63.728,5280.245,-74.308,90.443,206.341,-1.905,1.905,37.9,0.255,1,0,0,0,1,1,0,1,1,0
NGC5000,22.5,174.987,-4.533,5.598,8.0,64.172,63.728,5528.476,-1.724,2.079,206.303,-0.639,0.639,37.9,0.255,1,0,0,0,1,1,0,1,1,0
NGC5016,1.5,68.425,-5.238,5.493,8.0,64.227,64.121,2607.323,-4.446,4.531,247.783,-8.1,8.1,44.0,0.559,1,0,0,0,1,1,0,1,1,0
NGC5016,4.5,101.321,-4.268,3.26,8.0,64.227,64.121,2598.301,-3.681,3.466,234.193,-6.775,7.137,44.0,0.559,1,0,0,0,1,1,0,1,1,0
NGC5016,7.5,126.347,-4.126,4.048,8.0,64.227,64.121,2592.131,-2.655,2.682,244.487,-3.838,3.999,44.0,0.559,1,0,0,0,1,1,0,1,1,0
NGC5016,10.5,143.62,-3.658,3.504,8.0,64.227,64.121,2592.386,-2.028,2.347,237.789,-2.427,3.538,44.0,0.559,1,0,0,0,1,1,0,1,1,0
NGC5016,13.5,155.884,-3.899,4.194,8.0,64.227,64.121,2595.188,-2.13,2.181,239.114,-2.49,2.348,44.0,0.559,1,0,0,0,1,1,0,1,1,0
NGC5016,16.5,164.383,-3.425,3.782,8.0,64.227,64.121,2595.725,-1.727,2.001,237.956,-1.755,2.221,44.0,0.559,1,0,0,0,1,1,0,1,1,0
NGC5016,19.5,167.436,-4.104,4.679,8.0,64.227,64.121,2596.315,-2.349,2.485,239.689,-2.945,2.775,44.0,0.559,1,0,0,0,1,1,0,1,1,0
NGC5016,22.5,171.985,-5.686,5.571,8.0,64.227,64.121,2598.829,-2.879,2.574,246.043,-2.952,2.152,44.0,0.559,1,0,0,0,1,1,0,1,1,0
NGC5056,1.5,215.197,-6.668,8.634,8.0,63.701,64.147,5557.749,-29.351,25.482,359.335,-12.006,11.372,60.6,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,4.5,219.403,-7.333,7.286,8.0,63.701,64.147,5550.981,-3.444,3.428,353.8,-2.998,2.998,60.6,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,7.5,237.614,-8.121,8.493,8.0,63.701,64.147,5551.061,-3.385,3.509,353.0,-2.033,2.033,60.6,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,10.5,170.303,-4.953,4.448,8.0,63.701,64.147,5497.14,-2.291,2.142,356.906,-1.921,1.979,60.6,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,13.5,171.623,-4.449,4.223,8.0,63.701,64.147,5499.642,-1.483,1.408,359.077,-1.977,1.877,60.6,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,16.5,171.665,-4.06,3.884,8.0,63.701,64.147,5497.799,-1.353,1.295,359.472,-1.805,1.726,60.6,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,19.5,217.225,-6.735,6.726,8.0,63.701,64.147,5458.239,-3.361,3.358,360.0,-3.349,3.349,60.6,0.254,1,0,0,0,1,1,0,1,1,0
NGC5056,22.5,177.958,-6.344,6.85,8.0,63.701,64.147,5495.16,-2.836,3.004,358.963,-2.164,2.164,60.6,0.254,1,0,0,0,1,1,0,1,1,0
NGC5218,1.5,101.739,-12.026,15.727,8.0,64.015,64.075,2873.784,-17.088,19.007,61.4,-9.705,11.578,50.0,0.495,1,0,0,0,1,1,0,1,1,0
NGC5218,4.5,150.72,-17.14,19.963,8.0,64.015,64.075,2904.725,-19.755,17.425,51.67,-5.295,5.295,50.0,0.495,1,0,0,0,1,1,0,1,1,0
NGC5218,7.5,176.713,-11.282,10.023,8.0,64.015,64.075,2884.989,-10.98,11.501,51.591,-3.822,3.822,50.0,0.495,1,0,0,0,1,1,0,1,1,0
NGC5218,10.5,168.631,-10.674,9.504,8.0,64.015,64.075,2887.179,-4.322,3.932,51.4,-2.293,2.293,50.0,0.495,1,0,0,0,1,1,0,1,1,0
NGC5218,13.5,169.219,-17.743,12.88,8.0,64.015,64.075,2881.816,-7.213,6.106,51.4,-0.636,0.636,50.0,0.495,1,0,0,0,1,1,0,1,1,0
NGC5218,16.5,149.039,-10.902,8.379,8.0,64.015,64.075,2886.139,-4.599,3.758,51.4,-2.895,2.895,50.0,0.495,1,0,0,0,1,1,0,1,1,0
NGC5218,19.5,157.125,-8.671,7.351,8.0,64.015,64.075,2884.356,-3.456,3.016,59.489,-1.696,1.696,50.0,0.495,1,0,0,0,1,1,0,1,1,0
NGC5218,22.5,189.81,-5.179,4.945,8.0,64.015,64.075,2901.33,-1.726,1.648,61.382,-2.302,2.198,50.0,0.495,1,0,0,0,1,1,0,1,1,0
NGC5406,7.5,12.815,-17.421,20.026,8.0,63.808,64.042,5221.274,-39.197,45.058,296.4,-13.066,15.019,44.8,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,10.5,195.636,-22.073,16.865,8.0,63.808,64.042,5347.328,-15.869,14.05,296.4,-2.943,2.943,44.8,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,13.5,225.828,-6.963,5.691,8.0,63.808,64.042,5277.931,-2.321,1.897,293.883,-3.095,2.529,44.8,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,16.5,226.303,-7.651,6.679,8.0,63.808,64.042,5280.232,-3.925,3.056,293.562,-4.125,2.489,44.8,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,19.5,229.082,-5.362,5.511,8.0,63.808,64.042,5288.819,-2.687,2.414,292.147,-2.698,1.732,44.8,0.265,1,0,0,0,1,1,0,1,1,0
NGC5406,22.5,230.078,-6.693,7.207,8.0,63.808,64.042,5290.515,-2.815,3.093,289.382,-1.753,2.071,44.8,0.265,1,0,0,0,1,1,0,1,1,0
NGC5480,1.5,168.206,-10.595,13.512,8.0,64.174,64.174,1951.748,-5.024,5.997,2.84,-4.479,4.479,40.9,0.765,1,0,0,0,1,1,0,1,1,0
NGC5480,4.5,177.491,-10.418,10.103,8.0,64.174,64.174,1934.281,-5.335,5.755,-2.812,-5.586,7.161,40.9,0.765,1,0,0,0,1,1,0,1,1,0
NGC5480,7.5,99.446,-4.224,3.1,8.0,64.174,64.174,1889.448,-6.625,6.25,10.955,-15.651,15.651,40.9,0.765,1,0,0,0,1,1,0,1,1,0
NGC5480,10.5,100.283,-3.091,3.147,8.0,64.174,64.174,1889.153,-2.283,2.18,1.866,-3.757,3.392,40.9,0.765,1,0,0,0,1,1,0,1,1,0
NGC5480,13.5,104.876,-3.614,3.333,8.0,64.174,64.174,1887.301,-1.959,1.901,1.038,-2.263,2.371,40.9,0.765,1,0,0,0,1,1,0,1,1,0
NGC5480,16.5,165.719,-7.926,8.956,8.0,64.174,64.174,1847.56,-3.882,4.249,13.7,-3.719,3.79,40.9,0.765,1,0,0,0,1,1,0,1,1,0
NGC5480,19.5,119.218,-3.263,3.822,8.0,64.174,64.174,1882.962,-1.914,2.271,5.937,-2.477,2.992,40.9,0.765,1,0,0,0,1,1,0,1,1,0
NGC5480,22.5,127.259,-3.999,4.759,8.0,64.174,64.174,1882.731,-2.342,3.136,5.8,-3.028,4.648,40.9,0.765,1,0,0,0,1,1,0,1,1,0
NGC5520,1.5,124.613,-5.106,4.505,8.0,63.874,64.106,1872.085,-4.417,4.217,68.463,-8.146,8.146,62.0,0.772,1,0,0,0,1,1,0,1,1,0
NGC5520,4.5,142.025,-3.651,3.409,8.0,63.874,64.106,1877.013,-2.332,2.251,64.182,-3.344,3.344,62.0,0.772,1,0,0,0,1,1,0,1,1,0
NGC5520,7.5,151.511,-3.268,2.774,8.0,63.874,64.106,1879.531,-1.089,0.925,60.181,-1.452,1.233,62.0,0.772,1,0,0,0,1,1,0,1,1,0
NGC5520,10.5,156.924,-4.143,4.199,8.0,63.874,64.106,1878.142,-2.051,2.641,65.773,-2.01,3.723,62.0,0.772,1,0,0,0,1,1,0,1,1,0
NGC5520,13.5,156.921,-3.645,3.483,8.0,63.874,64.106,1879.148,-1.663,1.749,65.85,-1.344,1.764,62.0,0.772,1,0,0,0,1,1,0,1,1,0
NGC5520,16.5,154.655,-2.687,2.116,8.0,63.874,64.106,1875.515,-1.513,1.154,64.497,-1.851,1.346,62.0,0.772,1,0,0,0,1,1,0,1,1,0
NGC5520,19.5,157.818,-5.168,4.228,8.0,63.874,64.106,1872.526,-2.427,2.113,63.856,-2.112,2.112,62.0,0.772,1,0,0,0,1,1,0,1,1,0
NGC5520,22.5,112.111,-7.477,9.304,8.0,63.874,64.106,1892.027,-2.492,3.101,68.85,-3.323,4.135,62.0,0.772,1,0,0,0,1,1,0,1,1,0
NGC5614,1.5,235.538,-11.089,8.985,8.0,64.138,63.967,3840.464,-5.4,4.699,85.104,-5.112,5.112,35.2,0.37,1,0,0,0,1,1,0,1,1,0
NGC5614,4.5,218.907,-13.668,11.076,8.0,64.138,63.967,3846.81,-11.007,12.221,85.0,-8.225,7.765,35.2,0.37,1,0,0,0,1,1,0,1,1,0
NGC5614,7.5,192.86,-13.076,10.933,8.0,64.138,63.967,3847.467,-6.053,5.339,90.31,-5.084,5.084,35.2,0.37,1,0,0,0,1,1,0,1,1,0
NGC5614,10.5,154.968,-14.165,15.968,8.0,64.138,63.967,3838.497,-5.575,6.176,93.408,-2.561,2.561,35.2,0.37,1,0,0,0,1,1,0,1,1,0
NGC5614,13.5,100.84,-13.126,13.539,8.0,64.138,63.967,3853.993,-5.782,5.92,94.394,-4.219,4.219,35.2,0.37,1,0,0,0,1,1,0,1,1,0
NGC5614,16.5,211.846,-17.488,13.604,8.0,64.138,63.967,3906.102,-14.959,13.811,95.0,-5.001,5.001,35.2,0.37,1,0,0,0,1,1,0,1,1,0
NGC5614,19.5,81.32,-9.833,7.736,8.0,64.138,63.967,3848.251,-4.888,4.189,95.0,-4.831,4.831,35.2,0.37,1,0,0,0,1,1,0,1,1,0
NGC5614,22.5,6.25,0.0,0.0,8.0,64.138,63.967,3870.47,0.0,0.0,95.0,0.0,0.0,35.2,0.37,1,0,0,0,1,1,0,1,1,0
NGC5633,1.5,211.063,-9.934,10.049,8.0,64.325,63.786,2234.324,-21.345,23.623,199.269,-8.533,5.199,49.6,0.618,1,0,0,0,1,1,0,1,1,0
NGC5633,4.5,202.72,-10.386,10.28,8.0,64.325,63.786,2398.478,-7.759,7.363,205.722,-3.285,2.349,49.6,0.618,1,0,0,0,1,1,0,1,1,0
NGC5633,7.5,231.86,-9.527,7.237,8.0,64.325,63.786,2393.282,-31.246,26.466,192.409,-3.422,4.439,49.6,0.618,1,0,0,0,1,1,0,1,1,0
NGC5633,10.5,149.687,-3.757,3.623,8.0,64.325,63.786,2324.336,-1.898,1.853,193.597,-1.937,1.937,49.6,0.618,1,0,0,0,1,1,0,1,1,0
NGC5633,13.5,162.453,-3.053,3.068,8.0,64.325,63.786,2322.928,-1.613,1.701,196.867,-1.786,2.035,49.6,0.618,1,0,0,0,1,1,0,1,1,0
NGC5633,16.5,171.017,-1.516,1.191,8.0,64.325,63.786,2321.855,-0.986,0.969,197.76,-1.442,1.717,49.6,0.618,1,0,0,0,1,1,0,1,1,0
NGC5633,19.5,174.643,-4.206,4.534,8.0,64.325,63.786,2319.973,-2.126,2.062,197.531,-2.172,1.651,49.6,0.618,1,0,0,0,1,1,0,1,1,0
NGC5633,22.5,212.926,-6.353,5.826,8.0,64.325,63.786,2350.271,-2.89,3.012,198.045,-2.318,3.209,49.6,0.618,1,0,0,0,1,1,0,1,1,0
NGC5657,1.5,195.247,-20.793,15.029,8.0,63.869,63.716,3875.206,-7.788,5.64,171.572,-2.572,1.89,68.5,0.366,1,0,0,0,1,1,0,1,1,0
NGC5657,4.5,179.416,-7.369,8.614,8.0,63.869,63.716,3875.849,-23.497,12.881,174.0,-2.469,2.469,68.5,0.366,1,0,0,0,1,1,0,1,1,0
NGC5657,7.5,120.516,-7.611,8.964,8.0,63.869,63.716,3820.681,-10.902,9.484,169.527,-2.979,2.829,68.5,0.366,1,0,0,0,1,1,0,1,1,0
NGC5657,10.5,106.557,-12.993,14.947,8.0,63.869,63.716,3800.246,-11.982,9.574,174.0,-3.114,3.114,68.5,0.366,1,0,0,0,1,1,0,1,1,0
NGC5657,13.5,209.733,-53.841,53.841,8.0,63.869,63.716,3784.874,-20.129,26.267,174.0,-24.657,26.703,68.5,0.366,1,0,0,0,1,1,0,1,1,0
NGC5657,16.5,184.792,-15.357,19.665,8.0,63.869,63.716,3866.378,-5.452,7.032,166.967,-0.999,1.431,68.5,0.366,1,0,0,0,1,1,0,1,1,0
NGC5784,1.5,573.709,-25.844,19.878,8.0,63.453,64.051,5803.915,-13.909,13.672,80.0,-13.251,11.183,25.2,0.26,1,0,0,0,1,1,0,1,1,0
NGC5784,4.5,593.678,-16.741,17.559,8.0,63.453,64.051,5391.276,-5.58,5.853,79.661,-7.441,7.804,25.2,0.26,1,0,0,0,1,1,0,1,1,0
NGC5784,7.5,595.438,-13.738,13.762,8.0,63.453,64.051,5390.476,-4.579,4.587,73.31,-6.106,6.117,25.2,0.26,1,0,0,0,1,1,0,1,1,0
NGC5784,10.5,599.969,-11.2,11.13,8.0,63.453,64.051,5395.153,-4.683,4.66,70.912,-2.85,2.85,25.2,0.26,1,0,0,0,1,1,0,1,1,0
NGC5784,13.5,593.812,-8.659,9.091,8.0,63.453,64.051,5394.535,-3.751,3.895,71.703,-2.595,2.595,25.2,0.26,1,0,0,0,1,1,0,1,1,0
NGC5784,16.5,591.692,-7.367,5.418,8.0,63.453,64.051,5384.267,-3.775,3.125,80.0,-3.957,3.957,25.2,0.26,1,0,0,0,1,1,0,1,1,0
NGC5784,19.5,587.926,-9.685,9.776,8.0,63.453,64.051,5386.427,-57.178,66.563,80.0,-3.06,3.06,25.2,0.26,1,0,0,0,1,1,0,1,1,0
NGC5784,22.5,621.295,-13.35,16.453,8.0,63.453,64.051,5366.186,-210.363,197.852,76.945,-5.056,5.056,25.2,0.26,1,0,0,0,1,1,0,1,1,0
NGC5908,1.5,192.994,-5.486,6.387,8.0,64.042,63.831,3374.914,-18.718,17.27,331.423,-1.713,2.301,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,4.5,120.608,-9.475,7.411,8.0,64.042,63.831,3308.513,-3.158,2.47,338.0,-4.211,3.294,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,7.5,147.672,-13.366,16.211,8.0,64.042,63.831,3309.973,-18.46,18.46,329.146,-3.764,3.764,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,10.5,210.175,-19.132,17.508,8.0,64.042,63.831,3317.029,-10.571,8.253,331.349,-2.264,2.64,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,13.5,261.317,-12.724,11.111,8.0,64.042,63.831,3322.128,-19.367,19.367,331.528,-2.396,3.17,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,16.5,323.067,-18.633,16.372,8.0,64.042,63.831,3287.189,-16.989,16.989,328.0,-1.727,1.727,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,19.5,229.713,-12.741,15.34,8.0,64.042,63.831,3297.247,-5.077,5.944,328.777,-2.492,2.492,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,22.5,294.456,-10.165,9.798,8.0,64.042,63.831,3325.405,-10.393,9.766,328.0,-3.359,3.359,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,25.5,315.251,-8.3,8.3,8.0,64.042,63.831,3319.036,-2.767,2.767,333.138,-3.689,3.689,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,28.5,238.16,-7.742,10.855,8.0,64.042,63.831,3293.103,-10.778,9.676,330.638,-2.089,3.025,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,31.5,237.497,-6.292,7.893,8.0,64.042,63.831,3188.704,-69.444,57.095,333.829,-1.284,1.434,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5908,34.5,256.953,-6.978,7.966,8.0,64.042,63.831,3279.176,-37.058,33.649,328.284,-2.078,2.078,63.3,0.438,1,0,0,0,1,1,0,1,1,0
NGC5930,1.5,168.934,-7.197,5.882,8.0,63.555,64.017,2633.52,-2.399,1.961,340.0,-3.199,2.614,67.3,0.554,1,0,0,0,1,1,0,1,1,0
NGC5930,4.5,179.107,-6.765,7.976,8.0,63.555,64.017,2631.464,-9.358,8.923,338.805,-6.731,6.731,67.3,0.554,1,0,0,0,1,1,0,1,1,0
NGC5930,7.5,224.44,-9.399,7.147,8.0,63.555,64.017,2626.545,-6.164,5.414,330.008,-9.095,9.095,67.3,0.554,1,0,0,0,1,1,0,1,1,0
NGC5930,10.5,273.775,-20.457,27.419,8.0,63.555,64.017,2611.184,-7.987,10.058,337.027,-3.503,2.756,67.3,0.554,1,0,0,0,1,1,0,1,1,0
NGC5930,13.5,327.383,-52.574,59.911,8.0,63.555,64.017,2630.06,-24.861,22.049,330.0,-25.812,27.32,67.3,0.554,1,0,0,0,1,1,0,1,1,0
NGC5930,16.5,304.046,-35.545,35.545,8.0,63.555,64.017,2642.315,-17.6,20.258,330.277,-17.715,18.601,67.3,0.554,1,0,0,0,1,1,0,1,1,0
NGC5930,19.5,236.742,-22.06,34.042,8.0,63.555,64.017,2661.771,-7.668,11.705,338.415,-0.943,1.073,67.3,0.554,1,0,0,0,1,1,0,1,1,0
NGC5930,22.5,238.217,-37.629,37.629,8.0,63.555,64.017,2552.774,-177.553,132.723,336.991,-2.01,1.581,67.3,0.554,1,0,0,0,1,1,0,1,1,0
NGC5934,1.5,187.99,-17.107,13.144,8.0,64.392,64.111,5556.137,-13.795,10.65,189.052,-10.301,7.932,64.6,0.249,1,0,0,0,1,1,0,1,1,0
NGC5934,4.5,229.673,-8.57,16.448,8.0,64.392,64.111,5551.822,-15.74,11.755,188.867,-1.231,0.969,64.6,0.249,1,0,0,0,1,1,0,1,1,0
NGC5934,7.5,274.472,-12.382,14.947,8.0,64.392,64.111,5533.561,-28.525,20.377,180.0,-8.532,8.532,64.6,0.249,1,0,0,0,1,1,0,1,1,0
NGC5934,10.5,301.618,-8.448,8.954,8.0,64.392,64.111,5530.363,-2.816,2.985,180.0,-3.755,3.979,64.6,0.249,1,0,0,0,1,1,0,1,1,0
NGC5934,13.5,269.438,-10.404,10.854,8.0,64.392,64.111,5524.304,-4.406,4.556,181.079,-2.814,2.814,64.6,0.249,1,0,0,0,1,1,0,1,1,0
NGC5934,16.5,291.793,-12.391,8.506,8.0,64.392,64.111,5533.403,-6.297,5.003,180.119,-6.501,6.501,64.6,0.249,1,0,0,0,1,1,0,1,1,0
NGC5934,19.5,258.601,-28.188,38.979,8.0,64.392,64.111,5508.863,-56.089,62.458,183.638,-1.985,2.468,64.6,0.249,1,0,0,0,1,1,0,1,1,0
NGC5934,22.5,234.689,-15.172,16.326,8.0,64.392,64.111,5479.98,-19.68,16.353,190.0,-11.617,10.893,64.6,0.249,1,0,0,0,1,1,0,1,1,0
NGC5953,1.5,140.206,-5.564,5.189,8.0,64.058,63.596,1998.997,-5.532,5.407,239.378,-11.032,11.032,41.8,0.726,1,0,0,0,1,1,0,1,1,0
NGC5953,4.5,145.609,-2.212,3.047,8.0,64.058,63.596,1997.24,-1.448,1.708,226.892,-2.132,2.077,41.8,0.726,1,0,0,0,1,1,0,1,1,0
NGC5953,7.5,140.651,-2.208,1.444,8.0,64.058,63.596,1997.555,-1.287,1.046,227.334,-1.652,1.694,41.8,0.726,1,0,0,0,1,1,0,1,1,0
NGC5953,10.5,136.609,-4.061,4.118,8.0,64.058,63.596,1997.703,-1.931,2.077,229.089,-1.731,2.115,41.8,0.726,1,0,0,0,1,1,0,1,1,0
NGC5953,13.5,197.171,-11.051,13.53,8.0,64.058,63.596,2036.873,-5.339,6.287,233.647,-4.965,5.33,41.8,0.726,1,0,0,0,1,1,0,1,1,0
NGC5953,16.5,210.48,-9.98,9.054,8.0,64.058,63.596,2002.265,-5.398,4.314,227.259,-6.213,3.887,41.8,0.726,1,0,0,0,1,1,0,1,1,0
NGC5953,19.5,213.387,-7.024,8.631,8.0,64.058,63.596,2008.64,-31.672,29.743,229.246,-9.55,7.415,41.8,0.726,1,0,0,0,1,1,0,1,1,0
NGC5980,1.5,195.228,-14.142,14.628,8.0,63.755,63.935,4023.05,-11.992,14.281,197.915,-8.711,9.636,74.0,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,4.5,211.947,-5.751,5.785,8.0,63.755,63.935,4053.229,-1.917,1.928,199.013,-2.556,2.571,74.0,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,7.5,209.15,-5.057,4.192,8.0,63.755,63.935,4052.684,-2.77,2.482,199.807,-3.254,3.254,74.0,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,10.5,202.48,-5.56,5.508,8.0,63.755,63.935,4052.649,-3.308,3.29,199.496,-4.363,4.363,74.0,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,13.5,202.289,-2.968,2.892,8.0,63.755,63.935,4044.445,-1.249,1.292,194.638,-0.778,0.985,74.0,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,16.5,207.57,-2.666,2.372,8.0,63.755,63.935,4043.42,-1.962,1.864,190.209,-3.219,3.219,74.0,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,19.5,213.066,-4.319,4.113,8.0,63.755,63.935,4045.324,-1.874,1.805,191.869,-1.303,1.303,74.0,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,22.5,214.714,-4.9,4.042,8.0,63.755,63.935,4051.127,-2.06,1.681,193.339,-1.281,1.0,74.0,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,25.5,214.826,-2.786,2.0,8.0,63.755,63.935,4054.442,-1.184,0.879,193.341,-0.767,0.638,74.0,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,28.5,217.649,-3.903,5.248,8.0,63.755,63.935,4053.789,-1.516,2.041,193.482,-0.644,0.874,74.0,0.348,1,0,0,0,1,1,0,1,1,0
NGC6004,1.5,166.741,-9.553,7.138,8.0,63.744,63.888,3845.903,-3.184,2.379,97.3,-4.246,3.172,38.5,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,4.5,162.648,-9.362,7.418,8.0,63.744,63.888,3815.996,-4.374,3.726,96.958,-3.761,3.761,38.5,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,7.5,164.666,-5.772,8.321,8.0,63.744,63.888,3800.423,-2.921,3.77,97.3,-2.99,2.99,38.5,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,10.5,195.989,-9.651,9.231,8.0,63.744,63.888,3779.913,-5.128,4.989,97.3,-5.735,5.735,38.5,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,13.5,156.425,-4.53,5.472,8.0,63.744,63.888,3799.653,-3.749,4.062,87.465,-6.715,6.715,38.5,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,16.5,160.264,-3.861,4.306,8.0,63.744,63.888,3800.23,-2.1,2.464,91.121,-2.441,3.087,38.5,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,19.5,158.066,-6.169,7.423,8.0,63.744,63.888,3801.268,-4.344,4.762,87.3,-6.864,6.864,38.5,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,22.5,178.798,-8.724,9.2,8.0,63.744,63.888,3796.018,-4.049,4.24,93.538,-3.422,3.52,38.5,0.374,1,0,0,0,1,1,0,1,1,0
NGC6060,1.5,210.593,-8.824,10.683,8.0,64.21,64.059,4333.569,-6.599,7.67,293.674,-5.141,6.117,58.5,0.326,1,0,0,0,1,1,0,1,1,0
