# %ECSV 1.0
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbVdisp_e1, unit: km / s, datatype: float64}
# - {name: bbVdisp_e2, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbVmean_e1, unit: km / s, datatype: float64}
# - {name: bbVmean_e2, unit: km / s, datatype: float64}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbPA_e1, unit: deg, datatype: float64}
# - {name: bbPA_e2, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# delimiter: ','
# meta: !!omap
# - {comments: Bbarolo first round results for run smo7_fitvd_dilmsk}
# - {date: '2023-12-03'}
# schema: astropy-2.0
Name,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbVdisp_e1,bbVdisp_e2,bbXpos,bbYpos,bbVmean,bbVmean_e1,bbVmean_e2,bbPA,bbPA_e1,bbPA_e2,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag
NGC4210,4.5,96.907,-4.95,6.256,7.445,-2.69,2.791,63.917,64.078,2730.856,-285.34,251.169,98.733,-0.69,0.69,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4210,7.5,123.412,-11.079,8.505,1.372,-2.838,2.838,63.917,64.078,2714.288,-10.869,8.976,102.7,-6.197,5.08,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4210,10.5,139.756,-6.574,5.131,7.745,-2.718,2.153,63.917,64.078,2708.497,-3.078,2.823,96.418,-4.343,4.343,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4210,13.5,148.84,-4.065,3.909,1.404,-2.665,2.665,63.917,64.078,2712.449,-2.316,2.277,97.865,-2.535,2.535,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4210,16.5,160.632,-5.675,3.847,7.022,-2.544,2.456,63.917,64.078,2714.538,-3.713,3.316,100.978,-8.18,8.18,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4210,19.5,161.686,-2.499,3.637,0.464,-2.802,2.802,63.917,64.078,2712.849,-1.993,2.527,95.582,-2.671,3.67,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4210,22.5,168.288,-4.156,3.702,1.86,-2.927,2.401,63.917,64.078,2711.496,-1.569,1.456,100.129,-1.962,1.82,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,1.5,148.198,-6.339,4.796,27.855,-5.751,4.085,63.858,64.225,6551.608,-3.023,2.22,202.048,-3.778,2.776,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,4.5,151.911,-8.922,7.458,17.167,-5.534,3.888,63.858,64.225,6544.396,-3.614,2.837,204.932,-4.518,3.546,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,7.5,156.181,-19.805,14.667,3.221,-3.064,3.952,63.858,64.225,6539.907,-16.399,21.113,209.074,-7.589,7.589,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,10.5,1.775,-27.46,33.02,4.609,-3.15,3.091,63.858,64.225,6428.201,-102.503,124.799,203.965,-4.188,4.188,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,13.5,17.837,-3.093,3.639,1.668,-2.124,2.77,63.858,64.225,6634.131,-181.227,162.217,201.472,-4.068,4.068,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,16.5,150.127,-14.372,19.183,1.462,-6.093,6.093,63.858,64.225,6969.747,-5.333,6.617,206.923,-0.865,1.191,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,19.5,130.766,-14.887,19.201,6.941,-3.152,4.015,63.858,64.225,6959.127,-5.228,6.523,200.002,-2.875,2.875,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4644,1.5,157.187,-8.843,9.115,2.225,-6.72,6.72,64.337,63.909,4966.72,-34.772,28.32,238.601,-4.713,4.713,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,4.5,112.703,-9.732,7.328,13.417,-4.787,3.365,64.337,63.909,4867.821,-3.63,2.673,240.758,-4.537,3.341,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,7.5,153.628,-6.649,7.661,10.14,-4.112,4.112,64.337,63.909,4875.583,-3.504,3.757,237.172,-3.254,3.254,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,10.5,167.167,-5.487,4.789,7.143,-3.025,2.582,64.337,63.909,4875.058,-2.566,2.54,238.579,-2.791,2.791,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,13.5,172.229,-5.147,4.741,1.259,-3.461,3.461,64.337,63.909,4873.565,-2.152,2.051,242.0,-2.69,2.563,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,16.5,175.53,-5.883,4.996,0.549,-3.498,3.498,64.337,63.909,4872.214,-2.345,2.123,241.741,-2.932,2.654,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,19.5,184.783,-13.439,11.832,5.231,-2.512,3.22,64.337,63.909,4868.352,-5.216,4.991,241.982,-4.914,4.914,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,22.5,193.259,-14.64,12.339,3.762,-2.542,3.258,64.337,63.909,4862.735,-4.295,3.899,241.723,-5.369,4.874,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4676A,1.5,208.967,-5.464,5.44,48.865,-4.516,5.147,64.08,64.186,6481.084,-8.858,10.136,1.693,-4.71,5.181,57.964,0.215,1,1,0,0,1,1,0,1,1,0
NGC4676A,4.5,215.68,-7.588,9.641,61.083,-5.742,7.104,64.08,64.186,6483.531,-8.038,6.981,2.633,-3.718,3.718,57.964,0.215,1,1,0,0,1,1,0,1,1,0
NGC4676A,7.5,206.427,-18.66,19.439,69.865,-12.08,13.649,64.08,64.186,6487.947,-23.771,30.399,9.556,-5.173,5.173,57.964,0.215,1,1,0,0,1,1,0,1,1,0
NGC4676A,10.5,217.333,-14.512,18.598,9.679,-5.553,5.553,64.08,64.186,6451.683,-18.754,23.569,7.701,-4.909,2.551,57.964,0.215,1,1,0,0,1,1,0,1,1,0
NGC4711,1.5,209.96,-20.929,15.615,6.4,-5.093,6.663,64.471,64.075,4134.632,-100.607,75.691,42.688,-9.036,8.548,57.022,0.351,1,1,0,0,1,1,0,1,1,0
NGC4711,4.5,217.832,-16.728,12.633,10.257,-5.39,6.778,64.471,64.075,4112.72,-274.665,274.665,42.978,-8.321,8.321,57.022,0.351,1,1,0,0,1,1,0,1,1,0
NGC4711,7.5,189.735,-21.559,18.912,14.455,-11.303,11.303,64.471,64.075,3956.954,-39.627,54.559,34.822,-5.833,7.685,57.022,0.351,1,1,0,0,1,1,0,1,1,0
NGC4711,10.5,232.069,-11.005,11.588,10.59,-9.562,8.944,64.471,64.075,4102.0,-13.867,12.796,41.942,-6.767,7.213,57.022,0.351,1,1,0,0,1,1,0,1,1,0
NGC4711,13.5,143.564,-10.142,7.966,16.971,-2.733,3.113,64.471,64.075,4020.619,-4.265,3.389,40.014,-5.586,3.936,57.022,0.351,1,1,0,0,1,1,0,1,1,0
NGC4711,16.5,147.672,-4.28,3.209,1.743,-4.511,4.511,64.471,64.075,4019.252,-3.356,2.904,39.719,-4.634,3.896,57.022,0.351,1,1,0,0,1,1,0,1,1,0
NGC4711,19.5,160.002,-7.291,5.19,14.191,-2.636,2.74,64.471,64.075,4020.642,-5.738,5.279,47.861,-14.68,14.68,57.022,0.351,1,1,0,0,1,1,0,1,1,0
NGC4711,22.5,177.357,-8.513,6.921,9.792,-2.365,2.376,64.471,64.075,4018.74,-2.379,2.06,55.0,-2.974,2.575,57.022,0.351,1,1,0,0,1,1,0,1,1,0
NGC4961,1.5,62.45,-2.614,1.968,12.901,-3.6,2.795,64.079,63.733,2522.23,-2.539,2.176,280.914,-3.941,3.941,38.37,0.561,1,1,0,0,1,1,0,1,1,0
NGC4961,4.5,73.208,-5.82,5.228,11.195,-4.53,3.042,64.079,63.733,2522.724,-2.588,2.067,284.25,-3.234,2.584,38.37,0.561,1,1,0,0,1,1,0,1,1,0
NGC4961,7.5,114.841,-8.831,7.113,11.176,-2.356,2.895,64.079,63.733,2519.081,-2.797,2.502,277.408,-3.496,3.128,38.37,0.561,1,1,0,0,1,1,0,1,1,0
NGC4961,10.5,123.67,-3.408,4.264,0.508,-2.327,2.327,64.079,63.733,2517.647,-3.064,3.278,284.999,-6.521,6.521,38.37,0.561,1,1,0,0,1,1,0,1,1,0
NGC4961,13.5,130.597,-4.8,3.704,0.554,-2.819,2.819,64.079,63.733,2518.953,-2.975,2.701,284.669,-4.282,4.282,38.37,0.561,1,1,0,0,1,1,0,1,1,0
NGC4961,16.5,95.322,-8.969,6.819,0.471,-2.965,2.965,64.079,63.733,2542.207,-4.079,3.541,284.995,-4.382,4.382,38.37,0.561,1,1,0,0,1,1,0,1,1,0
NGC4961,19.5,109.159,-16.225,16.225,0.93,-2.435,2.295,64.079,63.733,2546.07,-49.194,56.74,275.0,-3.473,3.473,38.37,0.561,1,1,0,0,1,1,0,1,1,0
NGC5000,1.5,84.076,-3.507,2.603,35.497,-2.328,2.33,64.172,63.728,5508.148,-1.459,1.063,215.349,-1.824,1.328,37.877,0.256,1,1,0,0,1,1,0,1,1,0
NGC5000,4.5,233.573,-17.02,21.705,14.347,-7.185,4.886,64.172,63.728,5411.664,-46.386,58.14,215.149,-17.648,21.183,37.877,0.256,1,1,0,0,1,1,0,1,1,0
NGC5000,7.5,119.391,-16.475,12.765,14.648,-7.804,7.804,64.172,63.728,5514.233,-6.07,5.142,214.649,-7.587,6.428,37.877,0.256,1,1,0,0,1,1,0,1,1,0
NGC5000,10.5,69.541,-10.456,10.456,4.539,-2.8,2.378,64.172,63.728,5543.467,-10.612,10.623,211.746,-4.554,4.554,37.877,0.256,1,1,0,0,1,1,0,1,1,0
NGC5000,13.5,84.19,-10.895,8.631,1.635,-2.237,3.111,64.172,63.728,5528.856,-4.307,3.842,206.3,-4.935,4.935,37.877,0.256,1,1,0,0,1,1,0,1,1,0
NGC5000,16.5,102.729,-6.853,5.663,1.749,-2.213,2.991,64.172,63.728,5518.377,-3.9,3.713,206.3,-7.176,7.176,37.877,0.256,1,1,0,0,1,1,0,1,1,0
NGC5000,19.5,93.476,-3.714,3.877,1.483,-3.03,2.675,64.172,63.728,5518.309,-1.948,2.055,215.926,-3.153,3.153,37.877,0.256,1,1,0,0,1,1,0,1,1,0
NGC5000,22.5,106.393,-9.443,8.202,1.253,-2.302,2.302,64.172,63.728,5517.972,-2.936,2.626,209.004,-3.67,3.283,37.877,0.256,1,1,0,0,1,1,0,1,1,0
NGC5016,1.5,69.226,-4.158,3.453,15.404,-2.421,3.363,64.227,64.121,2599.099,-2.303,2.362,235.852,-2.634,2.634,44.001,0.558,1,1,0,0,1,1,0,1,1,0
NGC5016,4.5,105.978,-4.943,3.693,12.123,-5.364,4.121,64.227,64.121,2593.773,-2.577,1.954,234.023,-3.221,2.442,44.001,0.558,1,1,0,0,1,1,0,1,1,0
NGC5016,7.5,125.586,-4.67,5.36,10.708,-3.96,3.038,64.227,64.121,2592.762,-3.463,3.405,240.671,-5.223,5.223,44.001,0.558,1,1,0,0,1,1,0,1,1,0
NGC5016,10.5,144.113,-2.539,3.581,2.95,-2.792,3.277,64.227,64.121,2592.085,-2.217,2.598,240.967,-3.534,3.534,44.001,0.558,1,1,0,0,1,1,0,1,1,0
NGC5016,13.5,153.755,-3.733,3.696,0.136,-3.022,3.022,64.227,64.121,2593.365,-3.222,3.212,241.904,-6.131,6.131,44.001,0.558,1,1,0,0,1,1,0,1,1,0
NGC5016,16.5,162.993,-5.622,4.432,0.756,-3.536,3.536,64.227,64.121,2595.777,-2.958,2.661,239.049,-2.675,2.675,44.001,0.558,1,1,0,0,1,1,0,1,1,0
NGC5016,19.5,167.386,-6.639,5.354,6.25,-2.731,2.375,64.227,64.121,2595.933,-2.95,2.71,238.414,-3.964,3.964,44.001,0.558,1,1,0,0,1,1,0,1,1,0
NGC5016,22.5,130.732,-9.387,8.305,2.058,-4.545,4.545,64.227,64.121,2621.125,-5.728,5.457,242.302,-8.979,8.979,44.001,0.558,1,1,0,0,1,1,0,1,1,0
NGC5056,1.5,93.588,-17.063,9.75,40.613,-3.707,5.17,63.701,64.147,5526.893,-5.795,4.333,356.17,-2.412,2.412,60.648,0.254,1,1,0,0,1,1,0,1,1,0
NGC5056,4.5,141.203,-7.868,6.487,13.752,-7.798,5.828,63.701,64.147,5482.587,-4.469,3.631,355.898,-2.208,2.208,60.648,0.254,1,1,0,0,1,1,0,1,1,0
NGC5056,7.5,162.147,-6.213,5.039,7.239,-4.608,4.608,63.701,64.147,5493.865,-2.705,2.412,359.068,-3.382,3.015,60.648,0.254,1,1,0,0,1,1,0,1,1,0
NGC5056,10.5,166.835,-5.955,5.088,6.949,-2.462,3.286,63.701,64.147,5495.435,-2.104,2.093,359.409,-2.63,2.617,60.648,0.254,1,1,0,0,1,1,0,1,1,0
NGC5056,13.5,170.356,-5.685,4.354,6.658,-3.885,2.665,63.701,64.147,5497.208,-2.393,1.755,359.749,-2.991,2.193,60.648,0.254,1,1,0,0,1,1,0,1,1,0
NGC5056,16.5,174.56,-6.058,4.745,9.096,-2.234,2.169,63.701,64.147,5495.846,-2.921,2.665,358.224,-4.569,4.569,60.648,0.254,1,1,0,0,1,1,0,1,1,0
NGC5056,19.5,175.104,-9.011,7.337,12.257,-2.984,2.568,63.701,64.147,5491.608,-2.606,2.27,356.274,-3.257,2.837,60.648,0.254,1,1,0,0,1,1,0,1,1,0
NGC5056,22.5,174.587,-7.015,6.485,2.736,-2.392,2.699,63.701,64.147,5490.482,-3.382,3.336,359.871,-5.356,5.356,60.648,0.254,1,1,0,0,1,1,0,1,1,0
NGC5218,1.5,79.78,-4.581,4.127,65.617,-2.266,2.367,64.015,64.075,2889.699,-4.387,3.31,60.137,-10.962,7.561,50.008,0.503,1,1,0,0,1,1,0,1,1,0
NGC5218,4.5,60.912,-10.671,9.071,73.353,-3.084,4.36,64.015,64.075,2895.887,-3.439,3.358,41.4,-4.298,4.197,50.008,0.503,1,1,0,0,1,1,0,1,1,0
NGC5218,7.5,101.481,-11.802,11.0,64.005,-5.266,5.737,64.015,64.075,2901.94,-4.797,4.714,43.626,-2.12,2.12,50.008,0.503,1,1,0,0,1,1,0,1,1,0
NGC5218,10.5,148.951,-12.653,10.852,38.725,-7.713,7.291,64.015,64.075,2892.155,-8.141,7.585,45.215,-12.197,12.197,50.008,0.503,1,1,0,0,1,1,0,1,1,0
NGC5218,13.5,165.217,-12.921,11.633,21.635,-7.908,7.951,64.015,64.075,2887.511,-6.723,6.412,41.954,-6.064,6.064,50.008,0.503,1,1,0,0,1,1,0,1,1,0
NGC5218,16.5,169.948,-15.768,17.745,20.0,-6.408,6.408,64.015,64.075,2878.129,-6.185,6.679,43.198,-2.563,2.563,50.008,0.503,1,1,0,0,1,1,0,1,1,0
NGC5218,19.5,183.337,-9.624,9.513,12.346,-8.137,8.581,64.015,64.075,2900.314,-5.77,6.379,56.656,-5.317,7.423,50.008,0.503,1,1,0,0,1,1,0,1,1,0
NGC5218,22.5,184.322,-3.679,4.744,10.582,-3.269,3.269,64.015,64.075,2900.581,-2.15,2.534,62.143,-1.653,2.124,50.008,0.503,1,1,0,0,1,1,0,1,1,0
NGC5406,4.5,213.379,-11.418,14.396,4.21,-2.551,3.44,63.808,64.042,5300.387,-256.617,285.283,291.012,-3.792,3.747,44.808,0.265,1,1,0,0,1,1,0,1,1,0
NGC5406,7.5,9.21,-1.911,1.911,16.848,-2.277,3.077,63.808,64.042,5171.419,-283.343,369.416,286.406,-71.476,93.039,44.808,0.265,1,1,0,0,1,1,0,1,1,0
NGC5406,10.5,16.988,-4.25,4.25,7.247,-2.745,3.171,63.808,64.042,4954.429,-258.71,258.71,286.587,-66.426,66.533,44.808,0.265,1,1,0,0,1,1,0,1,1,0
NGC5406,13.5,177.094,-13.987,11.549,2.907,-2.495,2.437,63.808,64.042,5245.765,-12.302,15.078,289.609,-5.8,5.8,44.808,0.265,1,1,0,0,1,1,0,1,1,0
NGC5406,16.5,212.41,-13.445,10.694,1.33,-2.31,2.31,63.808,64.042,5276.713,-4.13,3.584,294.625,-0.766,1.332,44.808,0.265,1,1,0,0,1,1,0,1,1,0
NGC5406,19.5,233.101,-9.339,9.091,3.483,-3.24,3.24,63.808,64.042,5293.336,-3.723,3.827,288.875,-2.315,2.979,44.808,0.265,1,1,0,0,1,1,0,1,1,0
NGC5406,22.5,246.244,-12.263,12.395,0.88,-3.363,3.363,63.808,64.042,5300.145,-4.219,4.252,293.205,-1.252,1.252,44.808,0.265,1,1,0,0,1,1,0,1,1,0
NGC5480,1.5,83.219,-3.124,1.981,18.637,-2.618,2.459,64.174,64.174,1894.086,-4.029,3.654,1.007,-11.401,11.401,40.921,0.764,1,1,0,0,1,1,0,1,1,0
NGC5480,4.5,96.051,-3.59,3.393,2.244,-3.013,3.013,64.174,64.174,1889.547,-1.965,1.916,15.825,-1.257,1.257,40.921,0.764,1,1,0,0,1,1,0,1,1,0
NGC5480,7.5,98.689,-2.408,2.226,0.874,-2.918,2.658,64.174,64.174,1889.035,-2.162,1.754,-0.341,-5.022,3.571,40.921,0.764,1,1,0,0,1,1,0,1,1,0
NGC5480,10.5,102.118,-2.58,2.598,0.438,-2.941,2.941,64.174,64.174,1888.822,-2.155,2.174,0.039,-3.1,3.158,40.921,0.764,1,1,0,0,1,1,0,1,1,0
NGC5480,13.5,104.783,-2.673,2.811,2.738,-2.153,2.377,64.174,64.174,1887.865,-1.854,1.982,0.971,-2.59,2.741,40.921,0.764,1,1,0,0,1,1,0,1,1,0
NGC5480,16.5,111.535,-3.573,2.779,2.397,-3.148,3.148,64.174,64.174,1885.01,-2.34,2.153,3.982,-2.638,2.687,40.921,0.764,1,1,0,0,1,1,0,1,1,0
NGC5480,19.5,119.08,-3.266,2.924,2.675,-2.46,2.46,64.174,64.174,1882.416,-1.975,2.037,5.941,-2.176,2.766,40.921,0.764,1,1,0,0,1,1,0,1,1,0
NGC5480,22.5,125.79,-3.172,3.182,0.314,-2.163,2.163,64.174,64.174,1881.628,-2.318,2.034,10.768,-3.936,2.792,40.921,0.764,1,1,0,0,1,1,0,1,1,0
NGC5520,1.5,126.034,-3.69,2.593,14.262,-4.361,5.896,63.874,64.106,1877.77,-3.844,3.953,60.74,-7.324,7.324,61.977,0.771,1,1,0,0,1,1,0,1,1,0
NGC5520,4.5,141.196,-3.541,2.783,8.757,-4.192,4.178,63.874,64.106,1876.544,-4.161,3.177,69.713,-8.91,5.749,61.977,0.771,1,1,0,0,1,1,0,1,1,0
NGC5520,7.5,148.625,-3.098,2.989,8.176,-3.101,3.101,63.874,64.106,1879.819,-3.038,3.011,64.15,-5.953,5.953,61.977,0.771,1,1,0,0,1,1,0,1,1,0
NGC5520,10.5,155.623,-3.814,3.814,6.031,-2.627,2.144,63.874,64.106,1879.235,-2.455,2.241,68.412,-4.669,3.414,61.977,0.771,1,1,0,0,1,1,0,1,1,0
NGC5520,13.5,157.625,-4.214,3.578,0.468,-3.468,3.468,63.874,64.106,1877.588,-2.951,2.79,65.833,-4.121,4.113,61.977,0.771,1,1,0,0,1,1,0,1,1,0
NGC5520,16.5,156.865,-3.918,3.432,2.642,-2.485,2.356,63.874,64.106,1874.136,-2.092,2.29,62.89,-2.84,3.645,61.977,0.771,1,1,0,0,1,1,0,1,1,0
NGC5520,19.5,154.34,-6.873,7.191,6.384,-2.861,2.402,63.874,64.106,1872.603,-4.042,3.529,68.69,-7.651,4.823,61.977,0.771,1,1,0,0,1,1,0,1,1,0
NGC5520,22.5,144.914,-20.599,15.542,0.81,-2.558,2.558,63.874,64.106,1885.912,-14.885,12.488,63.619,-3.815,3.262,61.977,0.771,1,1,0,0,1,1,0,1,1,0
NGC5614,1.5,226.471,-3.366,2.717,26.296,-2.334,2.762,64.138,63.967,3844.016,-3.207,2.907,85.458,-7.128,7.128,35.208,0.372,1,1,0,0,1,1,0,1,1,0
NGC5614,4.5,213.519,-6.597,5.589,30.046,-4.545,3.386,64.138,63.967,3848.296,-3.675,3.133,85.338,-3.558,3.558,35.208,0.372,1,1,0,0,1,1,0,1,1,0
NGC5614,7.5,183.042,-9.646,8.12,34.656,-4.887,4.389,64.138,63.967,3846.644,-3.633,3.127,89.355,-4.542,3.909,35.208,0.372,1,1,0,0,1,1,0,1,1,0
NGC5614,10.5,149.485,-10.952,10.473,36.427,-3.652,4.686,64.138,63.967,3847.314,-4.039,4.035,86.614,-1.553,0.982,35.208,0.372,1,1,0,0,1,1,0,1,1,0
NGC5614,13.5,111.971,-13.313,12.54,28.949,-4.32,6.083,64.138,63.967,3850.602,-4.894,5.033,90.925,-1.943,1.507,35.208,0.372,1,1,0,0,1,1,0,1,1,0
NGC5614,16.5,87.99,-11.756,13.926,16.089,-4.487,5.908,64.138,63.967,3849.859,-5.572,6.47,93.68,-6.044,6.044,35.208,0.372,1,1,0,0,1,1,0,1,1,0
NGC5614,19.5,42.894,-10.106,10.393,7.819,-4.59,3.49,64.138,63.967,3861.778,-3.674,3.471,93.727,-4.592,4.338,35.208,0.372,1,1,0,0,1,1,0,1,1,0
NGC5614,22.5,8.945,-1.815,2.331,10.187,-2.162,2.802,64.138,63.967,3869.949,-1.24,1.326,86.857,-1.35,1.35,35.208,0.372,1,1,0,0,1,1,0,1,1,0
NGC5633,1.5,207.885,-12.691,12.073,11.207,-8.054,8.054,64.325,63.786,2417.082,-5.186,5.032,194.261,-6.483,6.29,49.623,0.616,1,1,0,0,1,1,0,1,1,0
NGC5633,4.5,107.855,-4.91,4.911,17.853,-7.422,4.714,64.325,63.786,2331.876,-3.083,2.406,201.9,-3.854,3.008,49.623,0.616,1,1,0,0,1,1,0,1,1,0
NGC5633,7.5,122.774,-3.146,3.029,13.465,-2.832,2.623,64.325,63.786,2330.307,-1.494,1.287,201.867,-1.868,1.608,49.623,0.616,1,1,0,0,1,1,0,1,1,0
NGC5633,10.5,146.047,-3.646,3.858,10.761,-3.07,3.281,64.325,63.786,2324.128,-2.328,2.562,195.038,-2.596,3.111,49.623,0.616,1,1,0,0,1,1,0,1,1,0
NGC5633,13.5,162.383,-3.365,3.011,6.997,-3.434,3.17,64.325,63.786,2321.942,-2.857,2.703,199.836,-4.63,4.63,49.623,0.616,1,1,0,0,1,1,0,1,1,0
NGC5633,16.5,170.258,-3.497,3.426,2.768,-3.777,3.777,64.325,63.786,2322.515,-4.185,4.167,201.9,-9.465,9.465,49.623,0.616,1,1,0,0,1,1,0,1,1,0
NGC5633,19.5,173.761,-2.919,2.927,1.274,-2.815,2.815,64.325,63.786,2321.287,-2.067,1.951,197.21,-2.533,2.064,49.623,0.616,1,1,0,0,1,1,0,1,1,0
NGC5633,22.5,174.806,-5.19,4.412,3.945,-2.835,2.801,64.325,63.786,2324.58,-3.482,3.409,200.545,-7.143,7.143,49.623,0.616,1,1,0,0,1,1,0,1,1,0
NGC5657,1.5,111.054,-4.014,4.958,29.905,-4.506,5.516,63.869,63.716,3839.013,-2.722,3.084,171.62,-2.369,1.86,68.511,0.368,1,1,0,0,1,1,0,1,1,0
NGC5657,4.5,180.702,-16.382,12.733,11.415,-10.814,10.814,63.869,63.716,3875.567,-14.22,13.053,174.0,-2.568,2.568,68.511,0.368,1,1,0,0,1,1,0,1,1,0
NGC5657,7.5,135.47,-7.975,6.53,6.842,-3.924,4.945,63.869,63.716,3835.27,-2.975,2.869,173.805,-3.719,3.586,68.511,0.368,1,1,0,0,1,1,0,1,1,0
NGC5657,10.5,138.038,-9.841,12.47,1.847,-3.527,3.527,63.869,63.716,3835.569,-18.152,16.583,169.12,-3.863,2.771,68.511,0.368,1,1,0,0,1,1,0,1,1,0
NGC5657,13.5,106.576,-20.923,20.923,13.0,-2.204,2.861,63.869,63.716,3871.434,-23.159,27.92,165.773,-1.471,1.92,68.511,0.368,1,1,0,0,1,1,0,1,1,0
NGC5657,16.5,177.316,-10.671,13.773,8.001,-2.224,2.9,63.869,63.716,3847.297,-39.302,31.147,171.298,-2.443,1.81,68.511,0.368,1,1,0,0,1,1,0,1,1,0
NGC5784,1.5,606.096,-61.003,45.068,12.241,-8.794,8.794,63.453,64.051,5379.821,-41.998,51.075,75.029,-27.949,26.234,25.205,0.261,1,1,0,0,1,1,0,1,1,0
NGC5784,4.5,599.606,-18.683,14.517,8.046,-3.035,3.893,63.453,64.051,5387.468,-5.43,4.602,75.36,-6.787,5.753,25.205,0.261,1,1,0,0,1,1,0,1,1,0
NGC5784,7.5,600.917,-19.067,15.725,6.338,-6.972,6.972,63.453,64.051,5391.092,-6.51,5.674,79.101,-8.137,7.093,25.205,0.261,1,1,0,0,1,1,0,1,1,0
NGC5784,10.5,603.172,-17.166,12.983,4.373,-6.169,6.169,63.453,64.051,5392.814,-7.362,6.316,70.67,-6.114,6.114,25.205,0.261,1,1,0,0,1,1,0,1,1,0
NGC5784,13.5,594.525,-14.991,15.402,1.554,-4.436,4.436,63.453,64.051,5391.889,-4.857,4.96,79.914,-6.071,6.2,25.205,0.261,1,1,0,0,1,1,0,1,1,0
NGC5784,16.5,621.836,-87.38,63.182,3.559,-2.417,3.104,63.453,64.051,5404.525,-294.05,354.703,79.181,-95.962,105.247,25.205,0.261,1,1,0,0,1,1,0,1,1,0
NGC5908,1.5,213.23,-30.555,20.936,10.365,-5.519,3.737,64.042,63.831,3400.817,-64.72,48.548,336.355,-1.249,1.249,63.289,0.438,1,1,0,0,1,1,0,1,1,0
NGC5908,4.5,108.364,-11.017,7.578,56.5,-2.944,2.221,64.042,63.831,3297.835,-3.147,2.4,337.762,-3.934,3.0,63.289,0.438,1,1,0,0,1,1,0,1,1,0
