# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: source, datatype: string, description: Origin of spectrum}
# - {name: vbary, unit: km / s, datatype: float64, description: Optical barycentric velocity}
# - {name: hiflux, unit: mJy, datatype: float64, description: HI flux}
# delimiter: ','
# schema: astropy-2.0
Name,source,vbary,hiflux
IC0480,edge2015,3765.74413157,0.0317058819316
IC0480,edge2015,3776.3101803,1.86828517844
IC0480,edge2015,3786.8769646,-1.27004891394
IC0480,edge2015,3797.44448455,0.300527290665
IC0480,edge2015,3808.01274023,-0.348587521866
IC0480,edge2015,3818.58173172,-0.54152591566
IC0480,edge2015,3829.1514591,0.935295170155
IC0480,edge2015,3839.72192244,0.243439343952
IC0480,edge2015,3850.29312182,0.220377664591
IC0480,edge2015,3860.86505731,-0.543775961005
IC0480,edge2015,3871.43772899,-0.204739473012
IC0480,edge2015,3882.01113695,-0.892081326035
IC0480,edge2015,3892.58528124,-0.179084084213
IC0480,edge2015,3903.16016197,-0.702364686665
IC0480,edge2015,3913.73577919,-0.56125882251
IC0480,edge2015,3924.31213299,-2.24113968088
IC0480,edge2015,3934.88922344,-0.756921075905
IC0480,edge2015,3945.46705062,-1.5971355717
IC0480,edge2015,3956.04561462,1.2271405176
IC0480,edge2015,3966.62491549,1.46034650286
IC0480,edge2015,3977.20495333,-0.959575180025
IC0480,edge2015,3987.7857282,0.098214779805
IC0480,edge2015,3998.3672402,-1.26296618177
IC0480,edge2015,4008.94948938,-0.559281878875
IC0480,edge2015,4019.53247584,0.288550749353
IC0480,edge2015,4030.11619964,-0.287978986205
IC0480,edge2015,4040.70066086,-1.39412864967
IC0480,edge2015,4051.28585959,0.68703794483
IC0480,edge2015,4061.8717959,1.59632260816
IC0480,edge2015,4072.45846985,1.0557146512
IC0480,edge2015,4083.04588155,0.0413408848387
IC0480,edge2015,4093.63403105,0.369512494925
IC0480,edge2015,4104.22291844,-2.04753745766
IC0480,edge2015,4114.81254379,-0.370066537029
IC0480,edge2015,4125.40290719,0.126623942679
IC0480,edge2015,4135.9940087,1.22248266733
IC0480,edge2015,4146.5858484,-0.364929177176
IC0480,edge2015,4157.17842638,1.04844022002
IC0480,edge2015,4167.7717427,0.51523954478
IC0480,edge2015,4178.36579746,0.707842483
IC0480,edge2015,4188.96059071,0.52989459554
IC0480,edge2015,4199.55612255,-0.377336681723
IC0480,edge2015,4210.15239305,-0.192777662912
IC0480,edge2015,4220.74940228,0.216742212844
IC0480,edge2015,4231.34715033,0.65726850642
IC0480,edge2015,4241.94563726,-0.52162509631
IC0480,edge2015,4252.54486317,0.69625696553
IC0480,edge2015,4263.14482811,1.1291508778
IC0480,edge2015,4273.74553218,0.221970951402
IC0480,edge2015,4284.34697545,1.40299087219
IC0480,edge2015,4294.949158,1.48544370103
IC0480,edge2015,4305.5520799,1.48457812382
IC0480,edge2015,4316.15574123,0.699783451415
IC0480,edge2015,4326.76014207,-0.0987072553005
IC0480,edge2015,4337.36528249,-1.38020781046
