# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_e20, unit: km / s, datatype: float64, format: .3f, description: 'Velocity, VRAD, LSRK'}
# - {name: coNomaskSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: coNomaskUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: coDilatedSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: coDilatedUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: coSmoothSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: coSmoothUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: coMask2dSpec_e20, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: coMask2dUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# - {name: cottNomaskSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: cottNomaskUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: cottDilatedSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: cottDilatedUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: cottSmoothSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: cottSmoothUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: cottMask2dSpec_e20, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: cottMask2dUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# delimiter: ','
# meta: !!omap
# - {date: '2020-06-09'}
# - {comments: Integrated CO spectra from e20 cubes}
# schema: astropy-2.0
Name,coVlsr_e20,coNomaskSpec_e20,coNomaskUnc_e20,coDilatedSpec_e20,coDilatedUnc_e20,coSmoothSpec_e20,coSmoothUnc_e20,coMask2dSpec_e20,coMask2dUnc_e20,cottNomaskSpec_e20,cottNomaskUnc_e20,cottDilatedSpec_e20,cottDilatedUnc_e20,cottSmoothSpec_e20,cottSmoothUnc_e20,cottMask2dSpec_e20,cottMask2dUnc_e20
UGC05990,1180.000,,,,,,,,,-0.11370,0.19160,nan,nan,nan,nan,nan,nan
UGC05990,1200.000,,,,,,,,,-0.00110,0.19160,nan,nan,nan,nan,nan,nan
UGC05990,1220.000,,,,,,,,,-0.16010,0.19160,nan,nan,nan,nan,nan,nan
UGC05990,1240.000,-0.03170,0.40380,nan,nan,nan,nan,nan,nan,-0.00610,0.19160,nan,nan,nan,nan,nan,nan
UGC05990,1260.000,-0.00320,0.40380,nan,nan,nan,nan,nan,nan,-0.08050,0.19160,nan,nan,nan,nan,nan,nan
UGC05990,1280.000,0.07260,0.40380,nan,nan,nan,nan,nan,nan,0.12600,0.19160,nan,nan,nan,nan,nan,nan
UGC05990,1300.000,-0.01340,0.40380,nan,nan,nan,nan,nan,nan,0.00570,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1320.000,0.16850,0.40380,nan,nan,nan,nan,nan,nan,0.08670,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1340.000,0.21160,0.40380,nan,nan,nan,nan,nan,nan,-0.20250,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1360.000,-0.14590,0.40380,nan,nan,nan,nan,nan,nan,-0.11110,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1380.000,0.31030,0.40380,nan,nan,nan,nan,nan,nan,-0.02960,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1400.000,-0.03840,0.40380,nan,nan,nan,nan,nan,nan,0.05880,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1420.000,-0.01660,0.40380,nan,nan,nan,nan,nan,nan,0.06540,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1440.000,-0.00700,0.40380,nan,nan,nan,nan,nan,nan,0.02190,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1460.000,-0.11520,0.40380,nan,nan,nan,nan,nan,nan,0.05600,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1480.000,0.41270,0.40380,nan,nan,nan,nan,nan,nan,-0.09340,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1500.000,0.36780,0.40380,nan,nan,nan,nan,nan,nan,-0.01360,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1520.000,-0.13900,0.40380,nan,nan,nan,nan,nan,nan,0.00420,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1540.000,-0.30310,0.40380,nan,nan,nan,nan,nan,nan,-0.17100,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1560.000,-0.35800,0.40380,nan,nan,nan,nan,nan,nan,-0.06280,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1580.000,-0.14750,0.40380,nan,nan,nan,nan,nan,nan,0.04820,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1600.000,0.19110,0.40380,nan,nan,nan,nan,nan,nan,-0.12160,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1620.000,0.48000,0.40380,nan,nan,nan,nan,nan,nan,0.15330,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1640.000,0.35500,0.40380,nan,nan,nan,nan,nan,nan,0.00130,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1660.000,0.40630,0.40380,nan,nan,nan,nan,nan,nan,0.00370,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1680.000,0.16270,0.40380,nan,nan,nan,nan,nan,nan,-0.14070,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1700.000,0.28060,0.40380,nan,nan,nan,nan,nan,nan,0.05880,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1720.000,-0.12270,0.40380,nan,nan,nan,nan,nan,nan,0.11780,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1740.000,0.05180,0.40380,nan,nan,nan,nan,nan,nan,0.14750,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1760.000,0.22060,0.40370,nan,nan,nan,nan,nan,nan,0.22310,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1780.000,-0.23760,0.40370,nan,nan,nan,nan,nan,nan,0.15410,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1800.000,-0.05930,0.40360,nan,nan,nan,nan,nan,nan,0.13180,0.19150,nan,nan,nan,nan,nan,nan
UGC05990,1820.000,0.06020,0.40360,nan,nan,nan,nan,nan,nan,0.20910,0.19140,nan,nan,nan,nan,nan,nan
UGC05990,1840.000,-0.06490,0.40360,nan,nan,nan,nan,nan,nan,0.07630,0.19140,nan,nan,nan,nan,nan,nan
UGC05990,1860.000,-0.22920,0.40360,nan,nan,nan,nan,nan,nan,-0.03650,0.19140,nan,nan,nan,nan,nan,nan
UGC05990,1880.000,-0.22410,0.40350,nan,nan,nan,nan,nan,nan,-0.11460,0.19140,nan,nan,nan,nan,nan,nan
UGC05990,1900.000,0.14590,0.40350,nan,nan,nan,nan,nan,nan,-0.02440,0.19140,nan,nan,nan,nan,nan,nan
UGC05990,1920.000,0.23230,0.40350,nan,nan,nan,nan,nan,nan,-0.04700,0.19140,nan,nan,nan,nan,nan,nan
UGC05990,1940.000,0.09390,0.40350,nan,nan,nan,nan,nan,nan,-0.16400,0.19140,nan,nan,nan,nan,nan,nan
UGC05990,1960.000,0.59220,0.40350,nan,nan,nan,nan,nan,nan,-0.17870,0.19140,nan,nan,nan,nan,nan,nan
UGC05990,1980.000,-0.00050,0.40350,nan,nan,nan,nan,nan,nan,-0.16560,0.19140,nan,nan,nan,nan,nan,nan
UGC05990,2000.000,0.42970,0.40350,nan,nan,nan,nan,nan,nan,-0.13100,0.19130,nan,nan,nan,nan,nan,nan
UGC05990,2020.000,0.24860,0.40350,nan,nan,nan,nan,nan,nan,-0.09440,0.19130,nan,nan,nan,nan,nan,nan
UGC05990,2040.000,-0.00180,0.40350,nan,nan,nan,nan,nan,nan,-0.01990,0.19130,nan,nan,nan,nan,nan,nan
UGC06312,5780.000,-0.14150,0.65050,nan,nan,nan,nan,nan,nan,-0.48210,0.43810,nan,nan,nan,nan,nan,nan
UGC06312,5800.000,-0.11030,0.65050,nan,nan,nan,nan,nan,nan,0.05260,0.43800,nan,nan,nan,nan,nan,nan
UGC06312,5820.000,0.23120,0.65050,nan,nan,nan,nan,nan,nan,0.28470,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,5840.000,-0.20730,0.65050,nan,nan,nan,nan,nan,nan,0.59900,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,5860.000,0.27580,0.65050,nan,nan,nan,nan,nan,nan,-0.16030,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,5880.000,0.25130,0.65050,nan,nan,nan,nan,nan,nan,0.24730,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,5900.000,0.28750,0.65050,nan,nan,nan,nan,nan,nan,0.47980,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,5920.000,-0.47240,0.65050,nan,nan,nan,nan,nan,nan,0.06480,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,5940.000,-0.74310,0.65050,nan,nan,nan,nan,nan,nan,0.53830,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,5960.000,-0.55200,0.65050,nan,nan,nan,nan,nan,nan,-0.03780,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,5980.000,0.00470,0.65050,nan,nan,nan,nan,nan,nan,-0.32380,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,6000.000,-0.52470,0.65050,nan,nan,nan,nan,nan,nan,-0.49390,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,6020.000,-0.49740,0.65050,nan,nan,nan,nan,nan,nan,0.10280,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,6040.000,-0.62350,0.65050,nan,nan,nan,nan,nan,nan,0.13080,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,6060.000,0.70200,0.65050,nan,nan,nan,nan,nan,nan,-0.26260,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,6080.000,-0.49440,0.65050,nan,nan,nan,nan,nan,nan,0.09990,0.43780,nan,nan,nan,nan,nan,nan
UGC06312,6100.000,-0.07900,0.65050,nan,nan,nan,nan,nan,nan,0.19800,0.43770,nan,nan,nan,nan,nan,nan
UGC06312,6120.000,-0.48490,0.65050,nan,nan,nan,nan,nan,nan,0.19420,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6140.000,-0.60610,0.65040,nan,nan,nan,nan,nan,nan,-0.23210,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6160.000,-0.55810,0.65030,nan,nan,nan,nan,nan,nan,-0.18560,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6180.000,-0.47040,0.65030,nan,nan,nan,nan,nan,nan,-0.32110,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6200.000,-0.49310,0.65030,nan,nan,nan,nan,nan,nan,-0.31850,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6220.000,-0.03090,0.65030,nan,nan,nan,nan,nan,nan,0.08650,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6240.000,0.13770,0.65030,nan,nan,nan,nan,nan,nan,0.38990,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6260.000,0.08670,0.65030,nan,nan,nan,nan,nan,nan,0.00890,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6280.000,0.49160,0.65030,nan,nan,nan,nan,nan,nan,-0.07610,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6300.000,0.41980,0.65030,nan,nan,nan,nan,nan,nan,-0.86230,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6320.000,-0.43660,0.65030,nan,nan,nan,nan,nan,nan,-0.47860,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6340.000,0.23100,0.65030,nan,nan,nan,nan,nan,nan,-0.15860,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6360.000,-0.07790,0.65030,nan,nan,nan,nan,nan,nan,-0.15660,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6380.000,-0.06020,0.65030,nan,nan,nan,nan,nan,nan,0.30110,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6400.000,0.13310,0.65030,nan,nan,nan,nan,nan,nan,-0.27650,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6420.000,-0.00050,0.65030,nan,nan,nan,nan,nan,nan,-0.14130,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6440.000,0.56530,0.65030,nan,nan,nan,nan,nan,nan,0.17090,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6460.000,0.00160,0.65030,nan,nan,nan,nan,nan,nan,-0.28480,0.43760,nan,nan,nan,nan,nan,nan
UGC06312,6480.000,0.69690,0.65020,nan,nan,nan,nan,nan,nan,-0.31270,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6500.000,0.32550,0.65020,nan,nan,nan,nan,nan,nan,-0.11610,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6520.000,0.11380,0.65020,nan,nan,nan,nan,nan,nan,-0.39510,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6540.000,0.20940,0.65020,nan,nan,nan,nan,nan,nan,-0.11970,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6560.000,0.28100,0.65020,nan,nan,nan,nan,nan,nan,0.02590,0.43750,nan,nan,nan,nan,nan,nan
UGC06312,6580.000,0.14600,0.65020,nan,nan,nan,nan,nan,nan,-0.28900,0.43740,nan,nan,nan,nan,nan,nan
UGC06312,6600.000,-0.04560,0.65020,nan,nan,nan,nan,nan,nan,-0.11140,0.43740,nan,nan,nan,nan,nan,nan
UGC06312,6620.000,0.07680,0.65010,nan,nan,nan,nan,nan,nan,0.40640,0.43740,nan,nan,nan,nan,nan,nan
UGC06312,6640.000,-0.43030,0.65010,nan,nan,nan,nan,nan,nan,0.28240,0.43740,nan,nan,nan,nan,nan,nan
UGC07012,2600.000,0.10120,0.34330,nan,nan,nan,nan,-0.03910,0.06030,-0.03640,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2620.000,0.00020,0.34330,nan,nan,nan,nan,0.04190,0.06030,-0.09380,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2640.000,-0.02060,0.34330,nan,nan,nan,nan,-0.05630,0.06030,0.08390,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2660.000,-0.00460,0.34330,nan,nan,nan,nan,-0.00940,0.06030,0.04600,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2680.000,0.31770,0.34330,nan,nan,nan,nan,0.08500,0.06030,-0.07500,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2700.000,0.03290,0.34330,nan,nan,nan,nan,0.00360,0.06030,-0.03980,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2720.000,0.15000,0.34330,nan,nan,nan,nan,-0.05980,0.06030,0.03580,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2740.000,0.25180,0.34330,nan,nan,nan,nan,0.06200,0.06030,-0.02680,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2760.000,0.19000,0.34330,nan,nan,nan,nan,-0.04630,0.06030,0.11670,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2780.000,0.22670,0.34330,nan,nan,nan,nan,-0.01300,0.06030,0.14330,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2800.000,0.02890,0.34330,nan,nan,nan,nan,-0.02270,0.06030,-0.04210,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2820.000,-0.19390,0.34330,nan,nan,nan,nan,-0.03970,0.06030,0.06370,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2840.000,0.04370,0.34320,nan,nan,nan,nan,0.01290,0.06030,-0.03960,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2860.000,-0.00480,0.34320,nan,nan,nan,nan,0.02040,0.06030,0.04610,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2880.000,0.25110,0.34320,nan,nan,nan,nan,-0.01130,0.06030,0.02660,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2900.000,0.07640,0.34320,nan,nan,nan,nan,-0.07770,0.06030,-0.08400,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2920.000,-0.16620,0.34320,nan,nan,nan,nan,0.02360,0.06030,-0.04150,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2940.000,-0.01910,0.34320,nan,nan,nan,nan,0.01820,0.06030,-0.05320,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2960.000,-0.09190,0.34320,nan,nan,nan,nan,-0.05490,0.06030,-0.17910,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,2980.000,-0.28940,0.34320,nan,nan,nan,nan,-0.03140,0.06030,-0.04630,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,3000.000,-0.21070,0.34320,nan,nan,nan,nan,-0.02370,0.06030,0.04630,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,3020.000,0.00860,0.34320,nan,nan,nan,nan,-0.03260,0.06030,-0.18760,0.17620,nan,nan,nan,nan,nan,nan
UGC07012,3040.000,-0.12880,0.34320,nan,nan,nan,nan,0.04800,0.06030,-0.10050,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3060.000,0.06630,0.34320,-0.00120,0.00540,0.00100,0.04120,0.06280,0.06030,-0.01510,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3080.000,0.26970,0.34320,0.02410,0.02850,0.02480,0.05270,0.00970,0.06030,0.07950,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3100.000,0.00360,0.34320,0.13530,0.03550,0.12760,0.05750,0.12170,0.06030,-0.02190,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3120.000,-0.36590,0.34320,0.15670,0.03630,0.19910,0.05890,0.19410,0.06030,-0.02520,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3140.000,-0.15290,0.34320,-0.00600,0.02990,0.00700,0.05420,0.02020,0.06030,-0.06800,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3160.000,-0.40490,0.34310,nan,nan,0.03700,0.04590,0.01730,0.06030,-0.05650,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3180.000,0.09020,0.34310,nan,nan,nan,nan,-0.07370,0.06030,0.06950,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3200.000,0.11860,0.34310,nan,nan,nan,nan,-0.06060,0.06030,-0.02110,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3220.000,0.22200,0.34310,nan,nan,nan,nan,0.05080,0.06030,-0.06340,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3240.000,0.20200,0.34310,nan,nan,nan,nan,0.01950,0.06030,0.03330,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3260.000,0.07990,0.34310,nan,nan,nan,nan,0.06530,0.06030,-0.00680,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3280.000,0.19450,0.34310,nan,nan,nan,nan,0.01930,0.06030,0.14770,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3300.000,-0.01710,0.34310,nan,nan,nan,nan,-0.03350,0.06030,-0.02310,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3320.000,-0.36450,0.34300,nan,nan,nan,nan,0.02250,0.06030,0.13380,0.17610,nan,nan,nan,nan,nan,nan
UGC07012,3340.000,0.44920,0.34300,nan,nan,nan,nan,-0.07960,0.06030,-0.15290,0.17600,nan,nan,nan,nan,nan,nan
UGC07012,3360.000,-0.01220,0.34300,nan,nan,nan,nan,-0.00900,0.06030,-0.10060,0.17600,nan,nan,nan,nan,nan,nan
UGC07012,3380.000,0.28870,0.34300,nan,nan,nan,nan,-0.02610,0.06030,0.02790,0.17600,nan,nan,nan,nan,nan,nan
UGC07012,3400.000,0.12800,0.34300,nan,nan,nan,nan,-0.03590,0.06030,0.11280,0.17600,nan,nan,nan,nan,nan,nan
UGC07012,3420.000,-0.05490,0.34300,nan,nan,nan,nan,0.00690,0.06030,0.02510,0.17600,nan,nan,nan,nan,nan,nan
UGC07012,3440.000,0.36690,0.34300,nan,nan,nan,nan,-0.00150,0.06030,0.02900,0.17600,nan,nan,nan,nan,nan,nan
UGC07012,3460.000,0.38920,0.34300,nan,nan,nan,nan,-0.03560,0.06030,-0.01400,0.17600,nan,nan,nan,nan,nan,nan
UGC07145,6060.000,0.28130,0.33010,nan,nan,nan,nan,nan,nan,0.00590,0.21390,nan,nan,-0.03840,0.04450,-0.01900,0.05320
UGC07145,6080.000,-0.30350,0.33010,nan,nan,nan,nan,nan,nan,-0.10320,0.21390,nan,nan,0.11040,0.04910,0.11720,0.05320
UGC07145,6100.000,0.06740,0.33010,nan,nan,nan,nan,nan,nan,-0.00920,0.21390,nan,nan,0.14440,0.05210,0.14740,0.05320
UGC07145,6120.000,0.10360,0.33010,nan,nan,nan,nan,nan,nan,-0.03800,0.21390,nan,nan,0.10730,0.04930,0.10410,0.05320
UGC07145,6140.000,-0.01310,0.33010,nan,nan,nan,nan,nan,nan,0.14680,0.21390,nan,nan,0.00250,0.04440,0.00780,0.05320
UGC07145,6160.000,-0.32920,0.33010,nan,nan,nan,nan,nan,nan,-0.03730,0.21380,nan,nan,0.00820,0.03360,0.01480,0.05320
UGC07145,6180.000,-0.13480,0.33010,nan,nan,nan,nan,nan,nan,-0.00330,0.21380,nan,nan,nan,nan,0.08310,0.05320
UGC07145,6200.000,0.21210,0.33010,nan,nan,nan,nan,nan,nan,-0.35780,0.21380,nan,nan,nan,nan,-0.02050,0.05320
UGC07145,6220.000,0.36040,0.33010,nan,nan,nan,nan,nan,nan,0.20930,0.21380,nan,nan,nan,nan,0.07610,0.05320
UGC07145,6240.000,-0.05790,0.33010,nan,nan,nan,nan,nan,nan,-0.14180,0.21380,nan,nan,nan,nan,0.01840,0.05320
UGC07145,6260.000,0.14870,0.33000,nan,nan,nan,nan,nan,nan,0.18790,0.21380,nan,nan,nan,nan,0.00860,0.05320
UGC07145,6280.000,0.15560,0.33000,nan,nan,nan,nan,nan,nan,0.14880,0.21380,nan,nan,nan,nan,0.03930,0.05320
UGC07145,6300.000,-0.05980,0.33000,nan,nan,nan,nan,nan,nan,0.06260,0.21380,nan,nan,nan,nan,-0.00630,0.05320
UGC07145,6320.000,-0.08300,0.33000,nan,nan,nan,nan,nan,nan,-0.06900,0.21380,nan,nan,nan,nan,-0.03320,0.05320
UGC07145,6340.000,-0.22160,0.33000,nan,nan,nan,nan,nan,nan,0.25040,0.21380,nan,nan,nan,nan,-0.02240,0.05320
UGC07145,6360.000,-0.20150,0.33000,nan,nan,nan,nan,nan,nan,0.30710,0.21380,nan,nan,nan,nan,0.01010,0.05320
UGC07145,6380.000,0.24010,0.32990,nan,nan,nan,nan,nan,nan,0.11530,0.21380,nan,nan,nan,nan,0.02600,0.05320
UGC07145,6400.000,0.09860,0.32990,nan,nan,nan,nan,nan,nan,-0.12800,0.21380,nan,nan,nan,nan,0.04710,0.05320
UGC07145,6420.000,-0.30240,0.32990,nan,nan,nan,nan,nan,nan,0.00620,0.21380,nan,nan,nan,nan,-0.02180,0.05320
UGC07145,6440.000,-0.07340,0.32980,nan,nan,nan,nan,nan,nan,-0.19830,0.21380,nan,nan,nan,nan,-0.00010,0.05320
UGC07145,6460.000,-0.10560,0.32980,nan,nan,nan,nan,nan,nan,-0.02300,0.21380,nan,nan,nan,nan,0.00310,0.05320
UGC07145,6480.000,-0.01440,0.32980,nan,nan,nan,nan,nan,nan,-0.08460,0.21380,nan,nan,nan,nan,-0.03470,0.05320
UGC07145,6500.000,-0.21090,0.32980,nan,nan,nan,nan,nan,nan,-0.06590,0.21380,nan,nan,nan,nan,-0.00890,0.05320
UGC07145,6520.000,-0.02760,0.32980,nan,nan,nan,nan,nan,nan,-0.04410,0.21380,nan,nan,nan,nan,0.04330,0.05320
UGC07145,6540.000,-0.16690,0.32980,nan,nan,nan,nan,nan,nan,-0.02030,0.21370,nan,nan,nan,nan,-0.04290,0.05320
UGC07145,6560.000,-0.05510,0.32980,nan,nan,nan,nan,nan,nan,0.16770,0.21370,nan,nan,nan,nan,-0.06580,0.05320
UGC07145,6580.000,-0.04910,0.32980,nan,nan,nan,nan,nan,nan,0.05700,0.21370,nan,nan,nan,nan,0.01390,0.05320
UGC07145,6600.000,-0.23590,0.32980,nan,nan,nan,nan,nan,nan,0.11030,0.21370,nan,nan,nan,nan,-0.08310,0.05320
UGC07145,6620.000,0.15280,0.32980,nan,nan,nan,nan,nan,nan,0.01010,0.21370,nan,nan,nan,nan,-0.04420,0.05320
UGC07145,6640.000,0.18920,0.32980,nan,nan,nan,nan,nan,nan,-0.19080,0.21370,nan,nan,nan,nan,0.06960,0.05320
UGC07145,6660.000,-0.00530,0.32970,nan,nan,nan,nan,nan,nan,-0.05520,0.21370,nan,nan,nan,nan,0.07370,0.05320
UGC07145,6680.000,-0.10150,0.32970,nan,nan,nan,nan,nan,nan,0.04370,0.21370,nan,nan,nan,nan,0.00420,0.05320
UGC07145,6700.000,-0.05720,0.32970,nan,nan,nan,nan,nan,nan,0.04050,0.21370,nan,nan,nan,nan,-0.03120,0.05320
UGC07145,6720.000,0.09040,0.32970,nan,nan,nan,nan,nan,nan,0.07760,0.21370,nan,nan,nan,nan,0.05210,0.05320
UGC07145,6740.000,0.26260,0.32970,nan,nan,nan,nan,nan,nan,-0.01930,0.21370,nan,nan,nan,nan,0.07080,0.05320
UGC07145,6760.000,0.08710,0.32970,nan,nan,nan,nan,nan,nan,-0.30090,0.21370,nan,nan,nan,nan,-0.05120,0.05320
UGC07145,6780.000,-0.26330,0.32970,nan,nan,nan,nan,nan,nan,0.02610,0.21370,nan,nan,nan,nan,-0.05930,0.05320
UGC07145,6800.000,,,,,,,,,-0.02140,0.21370,nan,nan,nan,nan,-0.01180,0.05320
UGC07145,6820.000,,,,,,,,,0.12700,0.21370,nan,nan,nan,nan,0.01520,0.05320
UGC07145,6840.000,,,,,,,,,-0.02850,0.21370,nan,nan,nan,nan,0.05230,0.05320
UGC07145,6860.000,,,,,,,,,-0.06590,0.21370,nan,nan,nan,nan,-0.05010,0.05320
UGC07145,6880.000,,,,,,,,,-0.14830,0.21370,nan,nan,nan,nan,0.05720,0.05320
UGC07145,6900.000,,,,,,,,,0.03560,0.21370,nan,nan,nan,nan,-0.01810,0.05320
UGC07145,6920.000,,,,,,,,,0.16210,0.21370,nan,nan,nan,nan,0.09400,0.05320
UGC08004,5640.000,0.03750,0.40480,nan,nan,nan,nan,nan,nan,-0.01120,0.27410,nan,nan,nan,nan,nan,nan
UGC08004,5660.000,-0.17320,0.40480,nan,nan,nan,nan,nan,nan,0.12160,0.27410,nan,nan,nan,nan,nan,nan
UGC08004,5680.000,0.08160,0.40480,nan,nan,nan,nan,nan,nan,0.20070,0.27410,nan,nan,nan,nan,nan,nan
UGC08004,5700.000,0.31740,0.40480,nan,nan,nan,nan,nan,nan,-0.17010,0.27410,nan,nan,nan,nan,nan,nan
UGC08004,5720.000,0.35070,0.40470,nan,nan,nan,nan,nan,nan,-0.03470,0.27410,nan,nan,nan,nan,nan,nan
UGC08004,5740.000,0.16980,0.40470,nan,nan,nan,nan,nan,nan,0.04280,0.27410,nan,nan,nan,nan,nan,nan
UGC08004,5760.000,0.15070,0.40470,nan,nan,nan,nan,nan,nan,0.14850,0.27400,nan,nan,nan,nan,nan,nan
