# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_natv, unit: km / s, datatype: float64, format: .3f, description: 'Velocity, VRAD, LSRK'}
# - {name: coNomaskSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: coNomaskUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: coDilatedSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: coDilatedUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: coSmoothSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: coSmoothUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: coMask2dSpec_natv, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: coMask2dUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# - {name: cottNomaskSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: cottNomaskUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: cottDilatedSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: cottDilatedUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: cottSmoothSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: cottSmoothUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: cottMask2dSpec_natv, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: cottMask2dUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# delimiter: ','
# meta: !!omap
# - {date: '2020-06-28'}
# - {comments: Integrated CO spectra from de20 cubes}
# schema: astropy-2.0
Name,coVlsr_natv,coNomaskSpec_natv,coNomaskUnc_natv,coDilatedSpec_natv,coDilatedUnc_natv,coSmoothSpec_natv,coSmoothUnc_natv,coMask2dSpec_natv,coMask2dUnc_natv,cottNomaskSpec_natv,cottNomaskUnc_natv,cottDilatedSpec_natv,cottDilatedUnc_natv,cottSmoothSpec_natv,cottSmoothUnc_natv,cottMask2dSpec_natv,cottMask2dUnc_natv
UGC09759,3520.000,-0.05760,0.24000,0.14420,0.02260,0.14500,0.03990,0.11680,0.05630,0.11980,0.13070,nan,nan,nan,nan,nan,nan
UGC09759,3540.000,0.05570,0.24000,0.11910,0.02090,0.19570,0.04040,0.15340,0.05620,-0.04690,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3560.000,0.01080,0.24000,0.05980,0.01820,0.06720,0.03670,-0.02530,0.05620,0.00800,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3580.000,-0.09930,0.24000,0.03400,0.01340,0.05610,0.03310,0.03930,0.05620,-0.01410,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3600.000,0.03210,0.24000,0.00120,0.00810,-0.00250,0.02100,0.01110,0.05620,0.05650,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3620.000,0.04220,0.24000,nan,nan,0.01270,0.01400,-0.00330,0.05620,0.11440,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3640.000,-0.00210,0.24000,nan,nan,nan,nan,-0.03300,0.05620,0.07020,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3660.000,-0.11010,0.24000,nan,nan,nan,nan,0.05810,0.05620,-0.11630,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3680.000,-0.01240,0.24000,nan,nan,nan,nan,0.02570,0.05620,0.01870,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3700.000,-0.11400,0.24000,nan,nan,nan,nan,0.07180,0.05620,-0.07730,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3720.000,-0.13220,0.24000,nan,nan,nan,nan,0.03230,0.05620,0.02260,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3740.000,-0.18760,0.24000,nan,nan,nan,nan,-0.03810,0.05620,0.04690,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3760.000,0.00900,0.24000,nan,nan,nan,nan,-0.00460,0.05620,-0.09090,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3780.000,-0.06200,0.24000,nan,nan,nan,nan,0.00030,0.05620,-0.02220,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3800.000,-0.05110,0.23990,nan,nan,nan,nan,-0.01810,0.05620,-0.08460,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3820.000,-0.03030,0.23990,nan,nan,nan,nan,-0.01830,0.05620,-0.01460,0.13060,nan,nan,nan,nan,nan,nan
UGC09759,3840.000,0.08660,0.23990,nan,nan,nan,nan,-0.02890,0.05620,0.13060,0.13060,nan,nan,nan,nan,nan,nan
UGC09873,5100.000,0.01400,0.22270,nan,nan,nan,nan,0.03340,0.03830,0.03160,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5120.000,-0.00230,0.22270,nan,nan,nan,nan,-0.01120,0.03830,-0.05810,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5140.000,0.20090,0.22270,nan,nan,nan,nan,-0.03440,0.03830,0.01310,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5160.000,0.16160,0.22270,nan,nan,nan,nan,0.01690,0.03830,0.15940,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5180.000,-0.00330,0.22270,nan,nan,nan,nan,0.03780,0.03830,-0.04880,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5200.000,0.09230,0.22270,nan,nan,nan,nan,0.01500,0.03830,0.04350,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5220.000,0.14230,0.22270,nan,nan,nan,nan,-0.01390,0.03830,0.08030,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5240.000,0.22020,0.22270,nan,nan,nan,nan,-0.05830,0.03830,-0.00960,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5260.000,-0.03120,0.22270,nan,nan,nan,nan,-0.01820,0.03830,-0.16800,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5280.000,-0.08420,0.22270,nan,nan,nan,nan,0.00510,0.03830,0.09230,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5300.000,-0.16360,0.22270,nan,nan,nan,nan,0.01590,0.03830,0.00960,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5320.000,0.08540,0.22270,nan,nan,nan,nan,-0.06960,0.03830,-0.04610,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5340.000,0.03400,0.22270,nan,nan,nan,nan,-0.01040,0.03820,-0.10690,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5360.000,-0.04640,0.22270,nan,nan,nan,nan,0.02160,0.03820,-0.09010,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5380.000,-0.08250,0.22270,nan,nan,nan,nan,0.02930,0.03820,-0.09390,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5400.000,-0.34310,0.22270,nan,nan,nan,nan,0.02480,0.03820,-0.07970,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5420.000,0.03580,0.22270,0.00290,0.00420,nan,nan,-0.00880,0.03820,-0.00190,0.13680,nan,nan,nan,nan,nan,nan
UGC09873,5440.000,-0.01630,0.22270,0.01120,0.00790,nan,nan,0.01200,0.03820,0.06610,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5460.000,0.17090,0.22270,0.02110,0.00910,0.02780,0.01990,0.04170,0.03820,0.09080,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5480.000,0.27840,0.22270,0.01750,0.01130,0.02390,0.02560,0.04700,0.03820,0.03540,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5500.000,0.07890,0.22270,0.06410,0.01430,0.10120,0.03180,0.09770,0.03820,-0.02350,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5520.000,0.05840,0.22270,0.06640,0.01610,0.10270,0.03230,0.07480,0.03820,0.07580,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5540.000,0.00740,0.22260,0.10580,0.01770,0.13330,0.03140,0.14510,0.03820,0.05430,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5560.000,-0.03810,0.22260,0.08360,0.01670,0.11230,0.02940,0.13880,0.03820,0.07050,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5580.000,0.09820,0.22260,0.04020,0.01330,0.06710,0.02850,0.06920,0.03820,-0.06610,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5600.000,0.16900,0.22260,0.06300,0.01430,0.12860,0.02940,0.08520,0.03820,-0.00130,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5620.000,0.22890,0.22260,0.03210,0.01300,0.02710,0.02550,-0.04470,0.03820,-0.03190,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5640.000,-0.10100,0.22260,0.00780,0.00790,-0.00920,0.02170,-0.00740,0.03820,-0.01870,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5660.000,-0.06610,0.22260,nan,nan,-0.00010,0.00170,-0.00310,0.03820,0.06530,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5680.000,0.08640,0.22260,nan,nan,nan,nan,0.00100,0.03820,0.06710,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5700.000,0.07610,0.22260,nan,nan,nan,nan,-0.00480,0.03820,0.11680,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5720.000,-0.01370,0.22260,nan,nan,nan,nan,0.01940,0.03820,-0.02370,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5740.000,-0.11020,0.22260,nan,nan,nan,nan,0.02640,0.03820,0.10520,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5760.000,-0.06480,0.22260,nan,nan,nan,nan,0.00530,0.03820,-0.06270,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5780.000,0.05710,0.22260,nan,nan,nan,nan,-0.02080,0.03820,0.01630,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5800.000,0.02500,0.22260,nan,nan,nan,nan,0.02070,0.03820,0.06390,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5820.000,0.10610,0.22260,nan,nan,nan,nan,0.00060,0.03820,0.11620,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5840.000,-0.04660,0.22260,nan,nan,nan,nan,0.03940,0.03820,0.04450,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5860.000,0.16100,0.22260,nan,nan,nan,nan,0.01930,0.03820,-0.09260,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5880.000,0.01450,0.22260,nan,nan,nan,nan,-0.01210,0.03820,0.00170,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5900.000,-0.03030,0.22260,nan,nan,nan,nan,0.02240,0.03820,0.07650,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5920.000,-0.14200,0.22250,nan,nan,nan,nan,-0.05320,0.03820,0.05830,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5940.000,-0.10470,0.22250,nan,nan,nan,nan,-0.02800,0.03820,-0.00760,0.13670,nan,nan,nan,nan,nan,nan
UGC09873,5960.000,0.16460,0.22250,nan,nan,nan,nan,0.00930,0.03820,-0.06320,0.13670,nan,nan,nan,nan,nan,nan
UGC09892,5140.000,-0.23020,0.20490,nan,nan,nan,nan,-0.03820,0.04620,0.00360,0.12450,nan,nan,nan,nan,nan,nan
UGC09892,5160.000,-0.14400,0.20490,nan,nan,nan,nan,0.02640,0.04620,0.04580,0.12450,nan,nan,nan,nan,nan,nan
UGC09892,5180.000,-0.11740,0.20490,nan,nan,nan,nan,0.04980,0.04620,0.08630,0.12450,nan,nan,nan,nan,nan,nan
UGC09892,5200.000,-0.08650,0.20490,nan,nan,nan,nan,0.00730,0.04620,0.04290,0.12450,nan,nan,nan,nan,nan,nan
UGC09892,5220.000,-0.10330,0.20490,nan,nan,nan,nan,0.03440,0.04620,0.11340,0.12450,nan,nan,nan,nan,nan,nan
UGC09892,5240.000,-0.13590,0.20490,nan,nan,nan,nan,0.01560,0.04620,-0.01590,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5260.000,0.06840,0.20490,nan,nan,nan,nan,0.08160,0.04620,0.01140,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5280.000,-0.07390,0.20490,nan,nan,nan,nan,0.03030,0.04620,-0.10980,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5300.000,0.15080,0.20490,nan,nan,nan,nan,0.04410,0.04620,-0.12380,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5320.000,0.14990,0.20490,nan,nan,nan,nan,0.00700,0.04620,0.08320,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5340.000,-0.01380,0.20490,nan,nan,nan,nan,0.00360,0.04620,0.04540,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5360.000,-0.20370,0.20490,nan,nan,nan,nan,0.02230,0.04620,-0.09640,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5380.000,-0.06780,0.20490,nan,nan,nan,nan,0.04300,0.04620,-0.04180,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5400.000,0.12300,0.20490,nan,nan,nan,nan,-0.04860,0.04620,0.00600,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5420.000,-0.03160,0.20490,0.00180,0.00470,0.00210,0.01690,0.02030,0.04620,0.04950,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5440.000,-0.01430,0.20490,0.01650,0.01140,0.01740,0.02460,0.03980,0.04620,0.00770,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5460.000,0.09860,0.20490,0.04630,0.01640,0.08590,0.02810,0.10650,0.04620,0.01520,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5480.000,0.00970,0.20480,0.06940,0.01770,0.07200,0.02850,0.08570,0.04620,-0.05990,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5500.000,0.03200,0.20480,0.03440,0.01490,0.05890,0.02890,0.11940,0.04620,-0.02240,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5520.000,-0.09380,0.20480,0.03740,0.01420,0.08680,0.02750,0.12880,0.04620,-0.00710,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5540.000,0.10970,0.20480,0.07270,0.01600,0.09630,0.02800,0.06280,0.04620,-0.05040,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5560.000,-0.01030,0.20480,0.08150,0.01640,0.09970,0.02860,0.10740,0.04620,0.13190,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5580.000,-0.03190,0.20480,0.03620,0.01480,0.03430,0.02540,0.01820,0.04620,0.05880,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5600.000,0.14240,0.20480,0.03360,0.01320,0.06840,0.02390,0.01730,0.04620,-0.03270,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5620.000,-0.08640,0.20480,0.05170,0.01440,0.03710,0.02550,0.05660,0.04620,0.05960,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5640.000,0.06420,0.20480,0.05800,0.01680,0.06500,0.02630,0.07120,0.04620,0.00960,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5660.000,0.26240,0.20480,0.10110,0.01950,0.13430,0.02940,0.10950,0.04620,0.08040,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5680.000,-0.12700,0.20480,0.07080,0.02100,0.07960,0.02930,0.06530,0.04620,0.12040,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5700.000,0.21130,0.20480,0.11890,0.02120,0.13900,0.03040,0.17090,0.04620,-0.01700,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5720.000,0.10040,0.20480,0.02420,0.01780,0.01240,0.02610,0.03710,0.04620,-0.11160,0.12440,nan,nan,nan,nan,nan,nan
UGC09892,5740.000,-0.07860,0.20480,-0.00740,0.00620,-0.02310,0.02260,-0.00800,0.04620,-0.09230,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5760.000,-0.04480,0.20480,nan,nan,0.00060,0.00420,-0.02750,0.04620,-0.07350,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5780.000,-0.02150,0.20480,nan,nan,nan,nan,-0.01180,0.04620,0.01960,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5800.000,-0.05750,0.20470,nan,nan,nan,nan,-0.02100,0.04620,-0.01150,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5820.000,-0.23460,0.20470,nan,nan,nan,nan,0.03600,0.04620,0.01920,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5840.000,-0.02610,0.20470,nan,nan,nan,nan,-0.00450,0.04620,-0.05710,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5860.000,-0.03700,0.20470,nan,nan,nan,nan,0.03840,0.04620,0.00770,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5880.000,-0.05640,0.20470,nan,nan,nan,nan,0.05900,0.04620,0.02430,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5900.000,-0.01150,0.20470,nan,nan,nan,nan,-0.03440,0.04620,-0.02990,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5920.000,0.04160,0.20470,nan,nan,nan,nan,0.05000,0.04620,0.00880,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5940.000,-0.18700,0.20470,nan,nan,nan,nan,-0.01430,0.04620,0.07090,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5960.000,-0.18780,0.20470,nan,nan,nan,nan,-0.03200,0.04610,0.05230,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,5980.000,-0.10260,0.20470,nan,nan,nan,nan,-0.04880,0.04610,-0.03240,0.12430,nan,nan,nan,nan,nan,nan
UGC09892,6000.000,-0.06900,0.20470,nan,nan,nan,nan,0.00560,0.04610,-0.04320,0.12430,nan,nan,nan,nan,nan,nan
UGC09919,2720.000,0.02660,0.25690,nan,nan,nan,nan,-0.00360,0.04880,-0.07080,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2740.000,0.00170,0.25690,nan,nan,nan,nan,0.02940,0.04880,0.02750,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2760.000,0.11470,0.25690,nan,nan,nan,nan,-0.04260,0.04880,0.07420,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2780.000,0.03770,0.25690,nan,nan,nan,nan,0.02060,0.04880,0.00550,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2800.000,-0.04300,0.25690,nan,nan,nan,nan,0.06160,0.04880,0.00540,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2820.000,0.17040,0.25690,nan,nan,nan,nan,-0.03440,0.04880,-0.06150,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2840.000,-0.21190,0.25690,nan,nan,nan,nan,-0.05070,0.04880,-0.07290,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2860.000,-0.08750,0.25690,nan,nan,nan,nan,-0.02120,0.04880,0.05940,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2880.000,-0.03240,0.25690,nan,nan,nan,nan,-0.01330,0.04880,0.07370,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2900.000,0.00440,0.25690,nan,nan,nan,nan,0.02920,0.04880,0.11310,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2920.000,0.11760,0.25690,nan,nan,nan,nan,-0.00010,0.04880,-0.03470,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2940.000,0.06130,0.25690,nan,nan,nan,nan,0.04780,0.04880,-0.08030,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2960.000,0.12300,0.25690,nan,nan,nan,nan,-0.02310,0.04880,0.01240,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,2980.000,0.06110,0.25690,nan,nan,nan,nan,0.00920,0.04880,0.04550,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3000.000,0.27970,0.25690,nan,nan,nan,nan,0.00010,0.04880,0.11890,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3020.000,-0.11640,0.25690,nan,nan,-0.00810,0.01950,-0.04650,0.04880,-0.02040,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3040.000,0.04310,0.25690,nan,nan,-0.04450,0.02610,-0.03870,0.04880,0.07190,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3060.000,-0.07510,0.25680,0.00610,0.01180,0.05800,0.03260,0.03280,0.04880,0.10320,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3080.000,-0.07270,0.25680,0.05040,0.01630,0.08830,0.03440,0.07630,0.04880,-0.03120,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3100.000,-0.19910,0.25680,0.05550,0.01680,0.11900,0.03520,0.11730,0.04880,0.09670,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3120.000,-0.34140,0.25680,0.05280,0.01810,0.06060,0.03330,0.06760,0.04880,0.04090,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3140.000,-0.03620,0.25680,0.04270,0.01610,0.03170,0.03390,0.05950,0.04880,-0.05700,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3160.000,0.17030,0.25680,0.01500,0.01470,0.04010,0.03060,0.02460,0.04880,-0.05260,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3180.000,-0.06860,0.25680,0.05690,0.01740,0.06530,0.02920,0.03650,0.04880,0.00530,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3200.000,-0.01360,0.25670,0.06180,0.01780,0.05720,0.02890,0.03490,0.04880,-0.10780,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3220.000,-0.01200,0.25670,0.02880,0.01720,0.04620,0.02870,0.03600,0.04880,-0.00890,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3240.000,-0.23730,0.25670,0.07810,0.01930,0.08210,0.02750,0.04590,0.04880,0.04590,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3260.000,-0.09940,0.25670,0.06550,0.01890,0.07530,0.02640,0.00820,0.04880,-0.02440,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3280.000,0.10940,0.25670,0.01000,0.01510,0.00440,0.02310,-0.02010,0.04880,-0.04610,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3300.000,-0.02500,0.25670,-0.00110,0.00630,-0.03410,0.01840,-0.09270,0.04880,0.08230,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3320.000,-0.21470,0.25670,nan,nan,nan,nan,-0.00350,0.04880,-0.00890,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3340.000,0.06320,0.25670,nan,nan,nan,nan,-0.03300,0.04880,-0.12340,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3360.000,-0.09630,0.25670,nan,nan,nan,nan,-0.00360,0.04880,-0.03360,0.12980,nan,nan,nan,nan,nan,nan
UGC09919,3380.000,-0.17610,0.25670,nan,nan,nan,nan,-0.02230,0.04880,0.08860,0.12970,nan,nan,nan,nan,nan,nan
UGC09919,3400.000,0.14110,0.25670,nan,nan,nan,nan,-0.07070,0.04880,0.10940,0.12970,nan,nan,nan,nan,nan,nan
UGC09919,3420.000,0.12780,0.25670,nan,nan,nan,nan,-0.04830,0.04880,0.02340,0.12970,nan,nan,nan,nan,nan,nan
UGC09919,3440.000,-0.23620,0.25670,nan,nan,nan,nan,-0.03280,0.04880,-0.12010,0.12970,nan,nan,nan,nan,nan,nan
UGC09919,3460.000,0.03790,0.25670,nan,nan,nan,nan,0.03040,0.04880,0.01070,0.12970,nan,nan,nan,nan,nan,nan
UGC09919,3480.000,-0.34350,0.25670,nan,nan,nan,nan,0.01980,0.04880,0.09690,0.12970,nan,nan,nan,nan,nan,nan
UGC09919,3500.000,-0.17040,0.25670,nan,nan,nan,nan,0.00560,0.04880,-0.02170,0.12970,nan,nan,nan,nan,nan,nan
UGC09919,3520.000,-0.08450,0.25670,nan,nan,nan,nan,0.05660,0.04880,-0.07630,0.12970,nan,nan,nan,nan,nan,nan
UGC09919,3540.000,0.12130,0.25670,nan,nan,nan,nan,-0.01230,0.04880,-0.01430,0.12970,nan,nan,nan,nan,nan,nan
UGC09919,3560.000,-0.10410,0.25670,nan,nan,nan,nan,0.02180,0.04880,0.00810,0.12970,nan,nan,nan,nan,nan,nan
UGC09919,3580.000,-0.03270,0.25670,nan,nan,nan,nan,0.02220,0.04880,-0.20240,0.12970,nan,nan,nan,nan,nan,nan
UGC10043,1720.000,-0.31090,0.30240,nan,nan,nan,nan,0.09940,0.08730,-0.05060,0.13500,nan,nan,nan,nan,nan,nan
UGC10043,1740.000,-0.01130,0.30240,nan,nan,nan,nan,0.04190,0.08730,0.01460,0.13500,nan,nan,nan,nan,nan,nan
UGC10043,1760.000,-0.08390,0.30240,nan,nan,nan,nan,0.09390,0.08730,0.17940,0.13500,nan,nan,nan,nan,nan,nan
UGC10043,1780.000,-0.13140,0.30240,nan,nan,nan,nan,0.04880,0.08730,0.05540,0.13500,nan,nan,nan,nan,nan,nan
UGC10043,1800.000,0.02260,0.30240,nan,nan,nan,nan,0.03610,0.08730,0.08990,0.13500,nan,nan,nan,nan,nan,nan
UGC10043,1820.000,0.01710,0.30240,nan,nan,nan,nan,-0.02330,0.08720,0.09790,0.13500,nan,nan,nan,nan,nan,nan
UGC10043,1840.000,-0.00500,0.30240,nan,nan,nan,nan,0.03320,0.08720,0.03150,0.13500,nan,nan,nan,nan,nan,nan
UGC10043,1860.000,0.01830,0.30240,nan,nan,nan,nan,-0.07470,0.08720,0.06240,0.13500,nan,nan,nan,nan,nan,nan
UGC10043,1880.000,-0.18740,0.30240,nan,nan,nan,nan,0.03280,0.08720,-0.02100,0.13490,nan,nan,nan,nan,nan,nan
UGC10043,1900.000,-0.08110,0.30240,nan,nan,nan,nan,-0.00760,0.08720,0.02370,0.13490,nan,nan,nan,nan,nan,nan
UGC10043,1920.000,-0.15460,0.30230,nan,nan,nan,nan,0.01530,0.08720,0.04050,0.13490,nan,nan,nan,nan,nan,nan
UGC10043,1940.000,-0.08430,0.30230,nan,nan,0.00020,0.00240,-0.01760,0.08720,0.03110,0.13490,nan,nan,nan,nan,nan,nan
UGC10043,1960.000,-0.50250,0.30230,0.00080,0.00790,-0.01720,0.04390,-0.02150,0.08720,0.02100,0.13490,nan,nan,nan,nan,nan,nan
UGC10043,1980.000,-0.12420,0.30230,0.02620,0.02510,-0.02130,0.05080,-0.05090,0.08720,0.07240,0.13490,nan,nan,nan,nan,nan,nan
UGC10043,2000.000,0.17890,0.30230,0.23070,0.03430,0.31530,0.05760,0.19900,0.08720,-0.02430,0.13490,nan,nan,nan,nan,nan,nan
UGC10043,2020.000,0.04470,0.30220,0.33010,0.03790,0.34000,0.05840,0.22980,0.08720,0.03430,0.13490,nan,nan,nan,nan,nan,nan
UGC10043,2040.000,0.09770,0.30220,0.27000,0.03520,0.30650,0.06000,0.25840,0.08720,-0.00780,0.13490,nan,nan,nan,nan,nan,nan
UGC10043,2060.000,0.12750,0.30220,0.21820,0.03310,0.23000,0.05820,0.22170,0.08720,0.00220,0.13490,0.00050,0.00250,nan,nan,nan,nan
UGC10043,2080.000,0.01890,0.30220,0.21170,0.03120,0.23740,0.05690,0.23210,0.08720,0.01600,0.13490,0.00750,0.00470,nan,nan,nan,nan
UGC10043,2100.000,-0.10280,0.30220,0.17230,0.02780,0.20500,0.05360,0.23920,0.08720,0.10700,0.13490,0.01850,0.00610,nan,nan,nan,nan
