# AUTHOR: S. Zibetti
# SOURCE: QC
# DATE: 2016-02-23
# VERSION: 1.0
# COLAPRV: S. Zibetti
# PUBAPRV: None
# COLUMN1 : CALIFAID  ,  int ,  ,  CALIFA ID
# COLUMN2 : NAME  ,  string ,  ,  The name of the galaxy
# COLUMN3 : FLAG_OBS_SKYMAG, short, , Flag for critical sky surface brightness
# COLUMN4 : FLAG_OBS_EXT, short, , Flag for critical atmospheric extinction
# COLUMN5 : FLAG_OBS_AM, short, , Flag for critical airmass
# COLUMN6 : FLAG_RED_STRAYLIGHT, short, , Flag for critical straylight
# COLUMN7 : FLAG_RED_DISP, short, , Flag for critical spectral resolution
# COLUMN8 : FLAG_RED_CDISP, short, , Flag for critical cross-dispersion
# COLUMN9 : FLAG_RED_SKYLINES, short, , Flag for critical sky subtraction of 4358
# COLUMN10: FLAG_RED_LIMSB, short, , Flag for critical limiting surface brightness sensitivity
# COLUMN11: FLAG_RED_ERRSPEC, short, , Flag for abnormal error datacube
# COLUMN12: FLAG_CAL_SPECPHOTO, short, , Flag for critical spectrophotometric quality from integrated spectrum
# COLUMN13: FLAG_CAL_WL, short, , Flag for critical wavelength calibration stability
# COLUMN14: FLAG_CAL_IMGQUAL, short, , Flag for critical reconstructed image quality
# COLUMN15: FLAG_CAL_SPECQUAL, short, , Flag for critical integrated spectrum quality
# COLUMN16: FLAG_CAL_FLATSDSS, short, , Flag for flat-fielding relative to SDSS; -1 if not applied
# COLUMN17: FLAG_CAL_REGISTRATION, short, , Flag for 2D registration relative to SDSS; -1 if not applied
# COLUMN18: FLAG_RELEASE, short, , 1: include in DR3; 0: do not include in DR3
# COLUMN19: NOTES, string, , notes
608,"NGC5000",0,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,""
609,"UGC08250",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,""
610,"UGC08267",0,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,""
611,"NGC5016",0,-1,0,0,1,0,0,2,0,2,0,0,0,1,1,1,""
612,"NGC5029",0,0,0,-1,1,1,-1,0,0,0,0,0,0,1,0,1,""
613,"UGC08322",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,""
614,"NGC5056",1,0,0,0,0,0,1,0,0,2,2,2,2,2,-1,0,""
615,"IC4215",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
624,"NGC5157",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
630,"NGC5205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
631,"NGC5198",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
633,"NGC5216",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
634,"NGC5218",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
651,"NGC5267",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
652,"UGC08662",0,0,0,-1,0,0,-1,0,0,1,1,1,0,0,-1,1,""
653,"NGC5289",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
657,"UGC08733",0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
659,"NGC5320",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
663,"IC0944",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,""
664,"UGC08778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
665,"UGC08781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
672,"NGC5376",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
673,"NGC5379",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
676,"NGC5378",0,0,0,-1,1,0,-1,0,0,1,0,0,0,0,0,1,""
679,"NGC5402",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
680,"NGC5394",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
684,"NGC5406",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
685,"NGC5425",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
686,"NGC5421NED02",0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,1,""
688,"NGC5439",0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,""
690,"NGC5443",0,0,0,0,0,0,1,0,0,2,0,1,0,0,-1,1,""
695,"NGC5423",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
697,"UGC08988",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,""
699,"NGC5434B",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,""
702,"UGC08984",0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,""
703,"NGC5473",0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1,1,""
705,"NGC5475",0,0,1,-1,0,0,-1,0,0,0,0,0,0,1,1,1,""
707,"NGC5480",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
708,"NGC5485",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,""
711,"UGC09071",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
713,"UGC09080",0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,""
714,"UGC09067",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,""
715,"NGC5520",0,0,0,-1,0,0,-1,0,0,1,0,1,0,0,0,1,""
716,"NGC5513",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
717,"UGC09110",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
718,"UGC09113",0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,""
719,"NGC5519",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,""
720,"NGC5522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
723,"NGC5525",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
724,"NGC5533",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
725,"IC0995",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
726,"NGC5532",0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,1,""
727,"NGC5546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
728,"IC0994",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,""
729,"NGC5557",0,0,0,0,0,0,0,0,0,2,0,0,0,1,-1,1,""
730,"NGC5549",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
731,"UGC09165",0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,1,1,""
732,"NGC5559",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
733,"UGC09182",0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,""
734,"NGC5580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
735,"UGC09199",0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,""
736,"NGC5587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,""
737,"NGC5602",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,""
738,"NGC5598",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
739,"NGC5611",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,""
740,"NGC5614",0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,""
741,"NGC5616",0,0,0,-1,0,0,-1,0,0,2,0,0,0,0,0,1,""
742,"NGC5610",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
743,"NGC5622",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,""
744,"NGC5631",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
745,"UGC09253",0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,1,""
746,"NGC5623",0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,""
747,"UGC09262",1,0,0,-1,0,0,-1,0,0,1,0,1,0,-1,-1,1,""
748,"NGC5633",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
749,"NGC5630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
750,"NGC5635",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
751,"UGC09291",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
752,"NGC5642",0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,""
753,"NGC5656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
754,"NGC5657",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
755,"NGC5659",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
756,"NGC5665",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
757,"NGC5675",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
758,"NGC5682",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
759,"NGC5687",0,0,0,-1,0,0,-1,0,0,0,0,1,0,-1,-1,1,""
760,"NGC5689",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
761,"NGC5684",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
762,"UGC09401",0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,1,""
763,"NGC5714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
764,"NGC5720",0,-1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,""
765,"UGC09448",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
766,"NGC5730",0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,""
767,"NGC5731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
768,"NGC5732",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
769,"UGC09476",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,""
770,"NGC5739",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
771,"NGC5735",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
772,"UGC09492",0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,""
773,"UGC09518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
774,"UGC09537",0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,""
775,"UGC09542",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,""
776,"UGC09539",0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1,1,""
777,"NGC5772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
778,"NGC5784",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
779,"UGC09598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
780,"NGC5797",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
781,"IC1079",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,""
782,"UGC09629",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
783,"UGC09665",0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,""
784,"NGC5829",0,-1,0,0,1,0,0,2,0,2,0,1,1,-1,-1,1,""
785,"UGC09711",0,1,0,0,0,0,0,2,0,2,1,1,0,-1,0,1,""
786,"IC4534",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,""
787,"NGC5876",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
788,"UGC09759",1,0,0,2,0,1,0,0,0,0,0,1,1,-1,-1,1,""
789,"NGC5888",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
790,"UGC09777",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,""
791,"NGC5908",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,""
792,"UGC09842",0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,""
793,"UGC09849",0,0,0,2,0,0,0,0,0,0,2,2,1,-1,-1,0,""
794,"NGC5928",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,""
795,"NGC5930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
796,"NGC5934",1,0,0,2,0,0,1,0,0,0,0,1,1,1,1,1,""
797,"UGC09873",0,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,""
798,"UGC09892",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,""
799,"NGC5951",0,0,0,2,0,0,0,1,0,0,1,1,1,-1,-1,1,""
800,"UGC09901",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,""
801,"NGC5953",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
802,"ARP220",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,""
803,"NGC5957",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
804,"NGC5971",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,""
805,"UGC09919",0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,1,""
806,"NGC5966",0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,""
807,"IC4566",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,""
808,"UGC09937",0,0,0,2,0,0,0,0,0,0,0,0,1,0,-1,1,""
809,"NGC5987",0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,""
810,"NGC5980",0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,""
811,"UGC10043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
812,"UGC10042",0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,-1,1,""
813,"NGC6004",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
814,"UGC10097",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
815,"NGC6020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
816,"NGC6021",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
817,"IC1151",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,""
818,"UGC10123",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
819,"NGC6027",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,""
820,"NGC6032",0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,1,""
821,"NGC6060",0,-1,0,0,1,0,0,2,0,2,0,0,0,1,1,1,""
822,"UGC10205",0,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,""
823,"NGC6063",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
824,"IC1199",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,""
825,"UGC10257",0,0,0,-1,0,0,-1,0,0,1,1,1,0,-1,-1,1,""
826,"NGC6081",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,""
827,"UGC10297",0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,""
828,"UGC10331",0,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,1,""
829,"NGC6125",0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,""
830,"UGC10337",0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,""
831,"NGC6132",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
832,"NGC6146",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,""
833,"NGC6154",0,-1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,""
834,"UGC10380",0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,""
835,"NGC6150",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,""
836,"NGC6155",0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,""
837,"UGC10384",0,-1,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,""
838,"UGC10388",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
839,"NGC6166NED01",0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,""
840,"NGC6173",0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
841,"NGC6168",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
842,"NGC6186",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
843,"UGC10650",0,-1,0,-1,-1,-1,-1,0,0,0,1,1,0,1,-1,1,""
844,"NGC6278",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
845,"UGC10693",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
846,"UGC10695",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
847,"UGC10710",1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,1,""
848,"NGC6310",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
849,"NGC6301",0,1,0,0,0,0,0,1,0,2,0,1,0,-1,-1,1,""
850,"NGC6314",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
851,"NGC6338",0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
852,"UGC10796",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
853,"NGC6361",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
854,"UGC10811",0,-1,0,0,0,0,1,0,0,2,0,1,0,0,-1,1,""
855,"UGC10799",0,1,0,0,0,0,0,0,0,0,1,1,1,-1,-1,1,""
856,"IC1256",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
857,"NGC6394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
858,"UGC10905",0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
859,"NGC6411",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,""
860,"NGC6427",0,-1,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,""
861,"UGC10972",0,1,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,""
862,"NGC6478",0,-1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,""
863,"NGC6497",0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,""
864,"NGC6515",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,""
865,"UGC11228",0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,""
866,"UGC11262",0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,1,""
867,"NGC6762",0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,""
868,"MCG-02-51-004",0,0,0,-1,0,0,-1,0,0,1,0,0,0,1,0,1,""
869,"NGC6941",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
870,"NGC6945",0,0,0,-1,0,0,-1,0,0,1,0,1,1,1,-1,1,""
871,"NGC6978",0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,""
872,"UGC11649",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
873,"UGC11680NED01",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,""
874,"NGC7025",0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,""
875,"UGC11694",0,0,0,0,0,0,1,0,0,2,0,1,0,-1,-1,1,""
876,"NGC7047",0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,""
877,"UGC11717",0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,1,""
878,"MCG-01-54-016",0,-1,0,-1,-1,-1,-1,0,0,0,1,1,0,0,-1,1,""
879,"UGC11740",0,-1,0,0,0,0,1,0,0,2,0,1,0,1,-1,1,""
880,"UGC11792",0,-1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,""
881,"NGC7194",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
882,"NGC7236",0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,""
883,"UGC11958",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
884,"UGC11982",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,""
885,"UGC12054",0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,""
886,"NGC7311",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
887,"NGC7321",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
888,"UGC12127",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
889,"NGC7364",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,""
890,"UGC12185",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,""
891,"UGC12224",0,-1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,""
892,"VV488NED02",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,""
893,"NGC7436B",0,-1,0,2,0,1,1,0,0,1,0,0,0,-1,-1,1,""
894,"UGC12274",0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1,1,""
895,"UGC12308",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,""
896,"NGC7466",0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,""
897,"UGC12348",0,0,0,-1,0,0,-1,0,0,0,0,1,0,-1,-1,1,""
898,"NGC7489",0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,1,""
899,"NGC7536",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
900,"NGC7550",0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,""
901,"NGC7549",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,""
902,"NGC7563",0,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,""
903,"NGC7562",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,""
904,"NGC7591",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
905,"UGC12494",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,""
906,"IC5309",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,""
907,"NGC7608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,""
908,"NGC7611",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
909,"UGC12519",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
910,"UGC12518",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,""
911,"NGC7619",0,0,0,2,0,0,0,2,0,1,0,0,0,1,-1,1,""
912,"NGC7623",0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,1,""
913,"NGC7625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
914,"NGC7631",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,""
915,"NGC7653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
916,"NGC7671",0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,""
917,"NGC7683",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
918,"UGC12633",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
919,"NGC7684",0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,""
920,"NGC7691",0,0,0,2,0,1,0,1,0,0,1,1,1,1,1,1,""
921,"UGC12653",0,0,0,0,0,0,1,0,0,2,1,1,0,-1,-1,1,""
922,"UGC12688",0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,""
923,"NGC7711",0,0,0,0,0,0,1,2,0,2,0,0,0,1,1,1,""
924,"NGC7716",0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,1,1,""
925,"NGC7722",0,-1,0,0,0,1,0,2,0,2,0,0,0,0,1,1,""
926,"UGC12723",0,1,0,0,0,0,0,1,0,2,1,0,0,1,1,1,""
927,"NGC7738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
928,"UGC12767",0,0,0,0,0,0,1,0,0,1,0,1,2,-1,-1,0,""
929,"UGC12810",0,1,0,-1,0,0,-1,0,0,1,0,0,0,0,0,1,""
930,"UGC12816",0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,""
931,"NGC7782",0,1,0,-1,0,0,-1,1,0,2,0,0,0,0,0,1,""
932,"NGC7783NED01",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,""
933,"NGC7787",0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,""
934,"UGC12857",0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,""
935,"UGC12864",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,""
936,"MCG-01-01-012",0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,""
937,"NGC7800",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,""
1000,"NGC0014",0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
1001,"UGC01014",1,0,0,0,0,0,0,0,0,2,2,2,0,2,-1,0,""
1002,"MCG-02-06-016",1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,""
1003,"BKD2008WR346",0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,"WL check fails - strong EMlines"
1005,"UGC04455",0,-1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,""
1007,"Mrk1418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
1009,"UGC05187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
1010,"UGC05326",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,""
1011,"UGC05377",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
1013,"NGC3353",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
1015,"IC2604",1,0,1,0,0,0,0,0,0,0,0,1,0,1,-1,1,""
1016,"UGC05976",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,""
1017,"UGC06035",0,0,0,0,0,0,0,0,0,2,2,0,0,-1,-1,1,"WL check fails - strong EMlines"
1018,"UGC06181",0,0,0,0,0,0,0,1,0,2,1,2,0,2,-1,0,""
1020,"UGC06249",0,-1,0,0,0,0,0,0,0,2,0,2,0,2,1,0,""
1022,"NGC3600",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
1024,"UGC06320",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,""
1025,"SN2002ji",0,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,""
1027,"MCG+10-17-007",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,""
1028,"NGC3773",1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,""
1030,"UGC06616",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,""
1032,"NGC3913",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
1034,"UGC6930",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,""
1035,"NGC3990",0,0,0,0,0,0,0,0,2,0,0,0,0,1,-1,1,""
1039,"UGC07129",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
1041,"IC3065",0,-1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,""
1065,"IC3586",1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,""
1066,"IC3652",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,""
1067,"NGC4630",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,""
1069,"MCG-01-33-007",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,""
1075,"UGC8688",0,-1,0,0,0,0,0,0,0,1,0,-1,0,-1,-1,1,""
1076,"UGC8909",0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,""
1079,"UGC9562",0,-1,0,0,0,0,1,0,0,2,0,0,0,1,1,1,""
1080,"UGC9663",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,""
2014,"UGC00312NED01",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
