# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_smo7, unit: km / s, datatype: float64}
# - {name: coNomaskSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coNomaskUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coDilatedSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coDilatedUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coSmoothSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coSmoothUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coMask2dSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coMask2dUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# delimiter: ','
# schema: astropy-2.0
Name,coVlsr_smo7,coNomaskSpec_smo7,coNomaskUnc_smo7,coDilatedSpec_smo7,coDilatedUnc_smo7,coSmoothSpec_smo7,coSmoothUnc_smo7,coMask2dSpec_smo7,coMask2dUnc_smo7
UGC07012,2700.0,-0.00126,0.25124,nan,nan,nan,nan,,
UGC07012,2720.0,0.02839,0.25125,nan,nan,nan,nan,,
UGC07012,2740.0,0.17666,0.25125,nan,nan,nan,nan,,
UGC07012,2760.0,-0.21138,0.25125,nan,nan,nan,nan,,
UGC07012,2780.0,-0.06254,0.25125,nan,nan,nan,nan,,
UGC07012,2800.0,0.07355,0.25126,nan,nan,nan,nan,,
UGC07012,2820.0,-0.02152,0.25126,nan,nan,nan,nan,,
UGC07012,2840.0,0.12301,0.25126,nan,nan,nan,nan,,
UGC07012,2860.0,-0.14922,0.25127,nan,nan,nan,nan,,
UGC07012,2880.0,-0.03632,0.25127,nan,nan,nan,nan,,
UGC07012,2900.0,0.33240,0.25124,nan,nan,nan,nan,,
UGC07012,2920.0,-0.12378,0.25125,nan,nan,nan,nan,,
UGC07012,2940.0,-0.16702,0.25122,nan,nan,nan,nan,,
UGC07012,2960.0,0.05796,0.25120,0.00549,0.01068,nan,nan,,
UGC07012,2980.0,-0.23950,0.25120,0.01085,0.01725,nan,nan,,
UGC07012,3000.0,-0.13240,0.25120,0.05125,0.01813,nan,nan,,
UGC07012,3020.0,0.11391,0.25120,0.03226,0.01650,nan,nan,,
UGC07012,3040.0,-0.04231,0.25121,0.02203,0.02189,nan,nan,,
UGC07012,3060.0,0.18261,0.25121,0.10174,0.02564,nan,nan,,
UGC07012,3080.0,0.11748,0.25121,0.07784,0.02626,nan,nan,,
UGC07012,3100.0,0.01184,0.25121,0.05561,0.02386,nan,nan,,
UGC07012,3120.0,-0.03190,0.25122,0.10816,0.02195,nan,nan,,
UGC07012,3140.0,-0.19468,0.25122,-0.01193,0.01919,nan,nan,,
UGC07012,3160.0,0.05335,0.25122,nan,nan,nan,nan,,
UGC07012,3180.0,-0.16008,0.25120,nan,nan,nan,nan,,
UGC07012,3200.0,-0.12104,0.25120,nan,nan,nan,nan,,
UGC07012,3220.0,-0.11290,0.25120,nan,nan,nan,nan,,
UGC07012,3240.0,0.10213,0.25121,nan,nan,nan,nan,,
UGC07012,3260.0,-0.12195,0.25121,nan,nan,nan,nan,,
UGC07012,3280.0,-0.12738,0.25121,nan,nan,nan,nan,,
UGC07012,3300.0,-0.15846,0.25121,nan,nan,nan,nan,,
UGC07012,3320.0,-0.38993,0.25122,nan,nan,nan,nan,,
UGC07012,3340.0,0.20729,0.25119,nan,nan,nan,nan,,
UGC07012,3360.0,0.15669,0.25119,nan,nan,nan,nan,,
UGC07012,3380.0,0.13953,0.25117,nan,nan,nan,nan,,
UGC07012,3400.0,0.04388,0.25117,nan,nan,nan,nan,,
UGC07012,3420.0,0.24593,0.25117,nan,nan,nan,nan,,
UGC07012,3440.0,0.05892,0.25118,nan,nan,nan,nan,,
UGC07012,3460.0,0.14102,0.25118,nan,nan,nan,nan,,
UGC08107,7640.0,-0.13283,0.19002,nan,nan,nan,nan,-0.02153,0.04763
UGC08107,7660.0,0.00679,0.19002,nan,nan,nan,nan,-0.04486,0.04762
UGC08107,7680.0,-0.07078,0.19002,nan,nan,nan,nan,-0.00451,0.04762
UGC08107,7700.0,0.05838,0.19000,nan,nan,nan,nan,0.00976,0.04762
UGC08107,7720.0,-0.08147,0.19000,nan,nan,-0.01415,0.01716,0.00099,0.04762
UGC08107,7740.0,-0.16879,0.19001,-0.00252,0.00895,0.00091,0.02103,0.01476,0.04762
UGC08107,7760.0,-0.13248,0.19001,0.02800,0.01386,0.04792,0.02465,0.06640,0.04762
UGC08107,7780.0,-0.04808,0.19001,0.06044,0.01509,0.04748,0.02896,0.00231,0.04762
UGC08107,7800.0,-0.17932,0.19001,0.06661,0.01740,0.08948,0.03177,0.05193,0.04762
UGC08107,7820.0,0.16229,0.19003,0.12104,0.02173,0.12140,0.03138,0.11775,0.04762
UGC08107,7840.0,-0.08000,0.19004,0.16179,0.02161,0.16262,0.03163,0.13168,0.04761
UGC08107,7860.0,-0.04142,0.19004,0.08919,0.02181,0.09087,0.03186,0.06422,0.04761
UGC08107,7880.0,0.02719,0.19004,0.08983,0.01712,0.09551,0.03128,0.02992,0.04761
UGC08107,7900.0,-0.18352,0.19004,0.09561,0.01713,0.09495,0.02687,0.05837,0.04761
UGC08107,7920.0,-0.07951,0.19004,0.09900,0.01833,0.11621,0.02898,0.03455,0.04761
UGC08107,7940.0,-0.10865,0.19005,0.10639,0.01996,0.09377,0.02921,0.05110,0.04761
UGC08107,7960.0,-0.10381,0.19005,0.13854,0.01905,0.12413,0.03227,0.11109,0.04761
UGC08107,7980.0,0.08819,0.19005,0.10304,0.02111,0.08537,0.03240,0.05150,0.04761
UGC08107,8000.0,-0.04009,0.19005,0.14548,0.02030,0.16955,0.03240,0.12219,0.04760
UGC08107,8020.0,0.21074,0.19005,0.09994,0.02024,0.08713,0.03219,0.09925,0.04760
UGC08107,8040.0,-0.06416,0.19002,0.08929,0.01748,0.05315,0.03334,0.04773,0.04760
UGC08107,8060.0,0.20318,0.19002,0.12605,0.01968,0.11422,0.03050,0.07944,0.04760
UGC08107,8080.0,0.05160,0.19000,0.14394,0.02160,0.15496,0.03118,0.12162,0.04760
UGC08107,8100.0,0.15408,0.18996,0.12771,0.02263,0.11012,0.03118,0.06391,0.04760
UGC08107,8120.0,0.11028,0.18994,0.15036,0.02212,0.15626,0.03062,0.11525,0.04760
UGC08107,8140.0,-0.00346,0.18995,0.12872,0.02238,0.12096,0.03095,0.11974,0.04760
UGC08107,8160.0,0.17320,0.18995,0.11551,0.02079,0.07901,0.03185,0.05116,0.04759
UGC08107,8180.0,-0.15422,0.18995,0.09082,0.02050,0.07748,0.03582,0.05054,0.04759
UGC08107,8200.0,0.18040,0.18995,0.11801,0.01814,0.12623,0.03483,0.11169,0.04759
UGC08107,8220.0,-0.14047,0.18991,0.12135,0.01850,0.15873,0.03414,0.14264,0.04759
UGC08107,8240.0,-0.07480,0.18992,0.11009,0.01832,0.12857,0.03421,0.07353,0.04759
UGC08107,8260.0,-0.02854,0.18992,0.11870,0.01849,0.11079,0.03196,0.03995,0.04759
UGC08107,8280.0,0.06211,0.18992,0.10718,0.01882,0.08127,0.02988,0.00426,0.04759
UGC08107,8300.0,0.12824,0.18990,0.11787,0.01983,0.08079,0.03142,0.03447,0.04759
UGC08107,8320.0,0.04073,0.18990,0.16438,0.02038,0.15993,0.03331,0.10226,0.04758
UGC08107,8340.0,0.04421,0.18991,0.17353,0.02145,0.15758,0.03325,0.13660,0.04758
UGC08107,8360.0,-0.03828,0.18991,0.20620,0.02324,0.20094,0.03526,0.17899,0.04758
UGC08107,8380.0,-0.00801,0.18989,0.15309,0.02286,0.13248,0.03518,0.06575,0.04758
UGC08107,8400.0,0.02982,0.18989,0.12253,0.02254,0.14280,0.03514,0.08739,0.04758
UGC08107,8420.0,-0.13326,0.18987,0.10988,0.02056,0.10645,0.03368,0.05191,0.04758
UGC08107,8440.0,0.05470,0.18988,0.01965,0.01800,0.01237,0.03257,-0.03084,0.04758
UGC08107,8460.0,-0.19853,0.18988,0.00795,0.00694,0.06815,0.02676,0.00448,0.04758
UGC08107,8480.0,-0.12244,0.18986,nan,nan,nan,nan,0.00320,0.04757
UGC08107,8500.0,0.33035,0.18986,nan,nan,nan,nan,-0.01736,0.04757
UGC08250,4760.0,-0.13426,0.22172,nan,nan,nan,nan,,
UGC08250,4780.0,-0.02505,0.22172,nan,nan,nan,nan,,
UGC08250,4800.0,0.22705,0.22170,nan,nan,nan,nan,,
UGC08250,4820.0,-0.19798,0.22168,nan,nan,nan,nan,,
UGC08250,4840.0,0.04341,0.22168,nan,nan,nan,nan,,
UGC08250,4860.0,0.02734,0.22166,nan,nan,nan,nan,,
UGC08250,4880.0,-0.06883,0.22166,nan,nan,nan,nan,,
UGC08250,4900.0,-0.35490,0.22166,nan,nan,nan,nan,,
UGC08250,4920.0,0.00034,0.22166,nan,nan,nan,nan,,
UGC08250,4940.0,0.01939,0.22167,nan,nan,nan,nan,,
UGC08250,4960.0,0.14395,0.22167,nan,nan,nan,nan,,
UGC08250,4980.0,0.17927,0.22167,nan,nan,nan,nan,,
UGC08250,5000.0,-0.37821,0.22167,nan,nan,nan,nan,,
UGC08250,5020.0,-0.09434,0.22168,nan,nan,nan,nan,,
UGC08250,5040.0,0.02838,0.22168,nan,nan,nan,nan,,
UGC08250,5060.0,0.20467,0.22168,nan,nan,nan,nan,,
UGC08250,5080.0,0.08205,0.22168,nan,nan,nan,nan,,
UGC08250,5100.0,-0.12625,0.22164,nan,nan,nan,nan,,
UGC08250,5120.0,0.20586,0.22164,nan,nan,nan,nan,,
UGC08250,5140.0,-0.10636,0.22164,nan,nan,nan,nan,,
UGC08250,5160.0,0.26177,0.22162,nan,nan,nan,nan,,
UGC08250,5180.0,-0.11803,0.22162,nan,nan,nan,nan,,
UGC08250,5200.0,-0.18102,0.22163,nan,nan,nan,nan,,
UGC08250,5220.0,-0.34230,0.22163,nan,nan,nan,nan,,
UGC08250,5240.0,0.03007,0.22158,nan,nan,nan,nan,,
UGC08250,5260.0,-0.07964,0.22159,nan,nan,nan,nan,,
UGC08250,5280.0,-0.24128,0.22159,nan,nan,nan,nan,,
UGC08250,5300.0,-0.15964,0.22159,nan,nan,nan,nan,,
UGC08250,5320.0,-0.11199,0.22157,nan,nan,nan,nan,,
UGC08250,5340.0,-0.14392,0.22157,nan,nan,nan,nan,,
UGC08250,5360.0,0.01233,0.22157,nan,nan,nan,nan,,
UGC08250,5380.0,-0.03698,0.22158,nan,nan,nan,nan,,
UGC08250,5400.0,0.12086,0.22158,nan,nan,nan,nan,,
UGC08250,5420.0,0.21201,0.22158,nan,nan,nan,nan,,
UGC08250,5440.0,-0.12943,0.22153,nan,nan,nan,nan,,
UGC08250,5460.0,-0.18386,0.22154,nan,nan,nan,nan,,
UGC08250,5480.0,-0.30470,0.22154,nan,nan,nan,nan,,
UGC08250,5500.0,-0.17518,0.22154,nan,nan,nan,nan,,
UGC08250,5520.0,-0.28431,0.22154,nan,nan,nan,nan,,
UGC08250,5540.0,-0.41895,0.22155,nan,nan,nan,nan,,
UGC08250,5560.0,-0.03636,0.22155,nan,nan,nan,nan,,
UGC08250,5580.0,0.00013,0.22155,nan,nan,nan,nan,,
UGC08250,5600.0,0.03651,0.22155,nan,nan,nan,nan,,
UGC08250,5620.0,-0.30191,0.22156,nan,nan,nan,nan,,
UGC08267,6640.0,0.04302,0.23105,nan,nan,nan,nan,-0.01934,0.05469
UGC08267,6660.0,0.02276,0.23105,nan,nan,nan,nan,-0.00511,0.05469
UGC08267,6680.0,0.19085,0.23106,nan,nan,nan,nan,-0.02036,0.05469
UGC08267,6700.0,-0.03792,0.23106,nan,nan,nan,nan,-0.03439,0.05469
UGC08267,6720.0,-0.06698,0.23106,nan,nan,nan,nan,-0.03751,0.05469
UGC08267,6740.0,-0.00809,0.23106,nan,nan,nan,nan,-0.07560,0.05469
UGC08267,6760.0,0.20219,0.23107,nan,nan,nan,nan,-0.01446,0.05469
UGC08267,6780.0,-0.20721,0.23107,nan,nan,nan,nan,0.02752,0.05468
UGC08267,6800.0,-0.06219,0.23107,nan,nan,nan,nan,0.01005,0.05468
UGC08267,6820.0,0.00717,0.23107,nan,nan,-0.01502,0.01546,0.01254,0.05468
UGC08267,6840.0,-0.10944,0.23108,nan,nan,0.03233,0.02790,-0.05056,0.05468
UGC08267,6860.0,-0.15503,0.23108,0.01292,0.01572,0.06079,0.03354,-0.02634,0.05468
UGC08267,6880.0,-0.17023,0.23106,0.06168,0.02044,0.07871,0.03443,0.06735,0.05468
UGC08267,6900.0,0.24234,0.23106,0.15618,0.02104,0.14382,0.03541,0.11198,0.05468
UGC08267,6920.0,0.14500,0.23106,0.11411,0.02177,0.11117,0.03630,0.09609,0.05467
UGC08267,6940.0,0.15359,0.23106,0.13766,0.02147,0.13157,0.04007,0.09408,0.05467
UGC08267,6960.0,0.06169,0.23107,0.13173,0.02264,0.13237,0.03933,0.14199,0.05467
UGC08267,6980.0,0.19641,0.23107,0.17025,0.02188,0.14369,0.04083,0.14577,0.05467
UGC08267,7000.0,0.16739,0.23107,0.12491,0.02213,0.12386,0.04033,0.09169,0.05467
UGC08267,7020.0,0.40885,0.23105,0.14722,0.02008,0.12800,0.03787,0.03759,0.05467
UGC08267,7040.0,0.21691,0.23105,0.08703,0.02017,0.08732,0.03360,0.05825,0.05467
UGC08267,7060.0,0.19185,0.23105,0.07636,0.01828,0.09077,0.03380,0.03998,0.05466
UGC08267,7080.0,0.15833,0.23106,0.07128,0.01923,0.08056,0.03187,0.07304,0.05466
UGC08267,7100.0,-0.02785,0.23106,0.08069,0.01790,0.09234,0.03350,0.06368,0.05466
UGC08267,7120.0,-0.07620,0.23104,0.08838,0.02132,0.12109,0.03277,0.07868,0.05466
UGC08267,7140.0,0.10125,0.23104,0.14094,0.02267,0.14272,0.03790,0.14666,0.05466
UGC08267,7160.0,0.18745,0.23104,0.12643,0.02206,0.06029,0.04142,0.05957,0.05466
UGC08267,7180.0,0.03328,0.23105,0.11651,0.02148,0.14800,0.04233,0.16377,0.05466
UGC08267,7200.0,0.38559,0.23105,0.12469,0.02208,0.18751,0.04325,0.16291,0.05465
UGC08267,7220.0,0.19812,0.23103,0.16975,0.02406,0.15995,0.04461,0.15306,0.05465
UGC08267,7240.0,0.24217,0.23100,0.17081,0.02667,0.16174,0.04278,0.17756,0.05465
UGC08267,7260.0,0.17490,0.23101,0.11001,0.02624,0.05423,0.03704,0.05451,0.05465
UGC08267,7280.0,0.30634,0.23101,0.06630,0.02285,0.04138,0.03499,0.08809,0.05465
UGC08267,7300.0,0.11079,0.23101,0.01932,0.02014,0.00899,0.02647,0.03859,0.05465
UGC08267,7320.0,-0.02057,0.23096,0.03887,0.01472,0.03395,0.01745,0.08161,0.05465
UGC08267,7340.0,0.06501,0.23094,0.00135,0.01377,nan,nan,0.00886,0.05464
UGC08267,7360.0,-0.04022,0.23092,nan,nan,nan,nan,-0.02635,0.05464
UGC08267,7380.0,-0.15536,0.23092,nan,nan,nan,nan,0.03598,0.05464
UGC08267,7400.0,0.22123,0.23093,nan,nan,nan,nan,0.01298,0.05464
UGC08267,7420.0,0.12442,0.23093,nan,nan,nan,nan,-0.05611,0.05464
UGC08267,7440.0,0.13466,0.23093,nan,nan,nan,nan,0.01947,0.05464
UGC08267,7460.0,-0.05860,0.23093,nan,nan,nan,nan,0.00573,0.05464
UGC08267,7480.0,-0.11503,0.23094,nan,nan,nan,nan,-0.03050,0.05463
UGC08267,7500.0,-0.18881,0.23094,nan,nan,nan,nan,0.04978,0.05463
UGC09067,7220.0,-0.32427,0.25659,nan,nan,nan,nan,-0.01236,0.05622
UGC09067,7240.0,-0.24470,0.25659,nan,nan,nan,nan,0.06811,0.05622
UGC09067,7260.0,-0.05032,0.25657,nan,nan,nan,nan,-0.04073,0.05621
UGC09067,7280.0,-0.11149,0.25654,nan,nan,nan,nan,0.03965,0.05621
UGC09067,7300.0,0.21327,0.25655,nan,nan,nan,nan,-0.00640,0.05621
UGC09067,7320.0,0.10367,0.25655,nan,nan,nan,nan,-0.02406,0.05621
UGC09067,7340.0,-0.03731,0.25655,nan,nan,nan,nan,0.00759,0.05621
UGC09067,7360.0,-0.03384,0.25653,nan,nan,nan,nan,-0.05079,0.05621
UGC09067,7380.0,-0.07325,0.25653,nan,nan,nan,nan,-0.02078,0.05620
UGC09067,7400.0,0.24745,0.25653,nan,nan,nan,nan,-0.04240,0.05620
UGC09067,7420.0,0.23910,0.25653,nan,nan,0.00942,0.03656,-0.01498,0.05620
UGC09067,7440.0,0.14488,0.25651,0.00413,0.02271,-0.00032,0.03743,-0.05180,0.05620
UGC09067,7460.0,-0.14842,0.25651,0.13568,0.02416,0.16785,0.03883,0.14679,0.05620
UGC09067,7480.0,0.05405,0.25652,0.17749,0.02590,0.13370,0.03886,0.11999,0.05620
UGC09067,7500.0,0.14570,0.25652,0.13073,0.02567,0.11731,0.03886,0.09426,0.05619
UGC09067,7520.0,-0.00156,0.25652,0.10096,0.02610,0.05709,0.04256,0.02128,0.05619
UGC09067,7540.0,0.09668,0.25652,0.10722,0.02843,0.12033,0.04497,0.07835,0.05619
UGC09067,7560.0,-0.09921,0.25653,0.07743,0.02964,0.14165,0.04506,0.11771,0.05619
UGC09067,7580.0,0.33039,0.25650,0.09319,0.02407,0.14756,0.04453,0.10855,0.05619
UGC09067,7600.0,-0.03273,0.25651,0.11962,0.02273,0.13265,0.04153,0.08290,0.05619
UGC09067,7620.0,-0.02203,0.25651,0.11554,0.02229,0.08528,0.04073,0.09171,0.05619
UGC09067,7640.0,0.14235,0.25651,0.09710,0.02459,0.10526,0.03834,0.11022,0.05618
UGC09067,7660.0,0.12054,0.25651,0.10315,0.02275,0.11686,0.03786,0.11203,0.05618
UGC09067,7680.0,-0.05433,0.25652,0.08065,0.02473,0.09036,0.03716,0.05770,0.05618
UGC09067,7700.0,0.16616,0.25647,0.10360,0.02382,0.11085,0.03908,0.08797,0.05618
UGC09067,7720.0,-0.11737,0.25644,0.08437,0.02344,0.07893,0.04011,0.03025,0.05618
UGC09067,7740.0,0.00360,0.25642,0.09115,0.02340,0.10129,0.03986,0.07287,0.05618
UGC09067,7760.0,-0.25312,0.25642,0.12811,0.02545,0.12160,0.04127,0.14125,0.05617
UGC09067,7780.0,-0.16060,0.25642,0.11920,0.02786,0.12967,0.03969,0.12207,0.05617
UGC09067,7800.0,0.06305,0.25643,0.18405,0.02523,0.17954,0.03969,0.14023,0.05617
UGC09067,7820.0,0.15791,0.25643,0.16562,0.02513,0.16791,0.03807,0.15795,0.05617
UGC09067,7840.0,0.00333,0.25640,0.07157,0.02364,0.03948,0.03652,0.00385,0.05617
UGC09067,7860.0,-0.17343,0.25641,-0.01016,0.01824,-0.02169,0.03532,-0.03836,0.05617
UGC09067,7880.0,0.07716,0.25641,nan,nan,-0.00622,0.02380,-0.01889,0.05616
UGC09067,7900.0,-0.02433,0.25641,nan,nan,nan,nan,0.00036,0.05616
UGC09067,7920.0,-0.08743,0.25642,nan,nan,nan,nan,0.05168,0.05616
UGC09067,7940.0,-0.13693,0.25642,nan,nan,nan,nan,0.02371,0.05616
UGC09067,7960.0,-0.28407,0.25642,nan,nan,nan,nan,0.05172,0.05616
UGC09067,7980.0,-0.43443,0.25642,nan,nan,nan,nan,-0.03578,0.05616
UGC09067,8000.0,-0.19878,0.25640,nan,nan,nan,nan,0.02455,0.05616
UGC09067,8020.0,-0.10089,0.25640,nan,nan,nan,nan,-0.01512,0.05615
UGC09067,8040.0,0.13290,0.25641,nan,nan,nan,nan,0.01411,0.05615
UGC09067,8060.0,0.11815,0.25638,nan,nan,nan,nan,-0.03689,0.05615
UGC09067,8080.0,-0.01132,0.25633,nan,nan,nan,nan,0.02042,0.05615
UGC09476,2800.0,0.17781,0.29076,nan,nan,0.00335,0.04809,-0.17274,0.11881
UGC09476,2820.0,0.20267,0.29074,nan,nan,0.05444,0.06642,-0.01382,0.11873
UGC09476,2840.0,-0.00764,0.29074,nan,nan,0.10407,0.07282,0.04773,0.11873
UGC09476,2860.0,0.40366,0.29074,nan,nan,0.22209,0.07282,0.14721,0.11873
UGC09476,2880.0,-0.21484,0.29075,nan,nan,0.24483,0.07282,0.18989,0.11873
UGC09476,2900.0,0.45103,0.29072,nan,nan,0.04869,0.06386,-0.00184,0.11872
UGC09476,2920.0,-0.22759,0.29069,nan,nan,-0.04849,0.05951,0.13714,0.11872
UGC09476,2940.0,-0.12404,0.29069,nan,nan,nan,nan,-0.00290,0.11872
UGC09476,2960.0,0.09212,0.29069,nan,nan,nan,nan,-0.02077,0.11872
UGC09476,2980.0,-0.15313,0.29067,nan,nan,nan,nan,0.22207,0.11872
UGC09476,3000.0,0.01120,0.29067,nan,nan,nan,nan,-0.10816,0.11872
UGC09476,3020.0,0.23331,0.29067,nan,nan,nan,nan,-0.00508,0.11872
UGC09476,3040.0,0.02828,0.29068,nan,nan,nan,nan,0.09788,0.11872
UGC09476,3060.0,0.01917,0.29062,nan,nan,nan,nan,-0.07512,0.11871
UGC09476,3080.0,-0.20158,0.29062,nan,nan,nan,nan,-0.09922,0.11871
UGC09476,3100.0,-0.48912,0.29059,0.00590,0.01431,nan,nan,0.14947,0.11871
UGC09476,3120.0,-0.23764,0.29056,0.03078,0.01578,0.05587,0.05417,-0.13902,0.11871
UGC09476,3140.0,0.06513,0.29050,0.06399,0.04124,0.09891,0.06621,0.15553,0.11871
UGC09476,3160.0,-0.11759,0.29050,0.31873,0.04430,0.30518,0.06685,0.15592,0.11871
UGC09476,3180.0,-0.30430,0.29051,0.25184,0.04647,0.37261,0.07173,0.33066,0.11871
UGC09476,3200.0,0.15810,0.29051,0.23733,0.04596,0.20793,0.07282,0.09096,0.11871
UGC09476,3220.0,0.19930,0.29048,0.20811,0.04402,0.16506,0.07887,-0.00296,0.11870
UGC09476,3240.0,-0.05435,0.29048,0.18961,0.04714,0.10471,0.06939,-0.06168,0.11870
UGC09476,3260.0,-0.39650,0.29049,0.22473,0.04831,0.12598,0.07094,0.35653,0.11870
UGC09476,3280.0,0.14664,0.29049,0.25199,0.04859,0.10306,0.07489,0.00949,0.11870
UGC09476,3300.0,0.02694,0.29049,0.25415,0.05197,0.27597,0.07268,0.15125,0.11870
UGC09476,3320.0,0.01894,0.29046,0.20522,0.04745,0.18492,0.07130,0.15884,0.11870
UGC09476,3340.0,0.04945,0.29047,0.14445,0.03843,0.10304,0.06243,0.05650,0.11870
UGC09476,3360.0,-0.25189,0.29041,0.07725,0.03119,0.08691,0.05091,-0.10648,0.11870
UGC09476,3380.0,-0.19949,0.29041,0.00082,0.01844,-0.03988,0.04019,-0.04964,0.11869
UGC09476,3400.0,-0.36559,0.29041,nan,nan,0.00055,0.01780,0.14896,0.11869
UGC09476,3420.0,0.16614,0.29039,nan,nan,nan,nan,0.01313,0.11869
UGC09476,3440.0,-0.16768,0.29033,nan,nan,nan,nan,0.15632,0.11869
UGC09476,3460.0,-0.05112,0.29033,nan,nan,nan,nan,-0.02834,0.11869
UGC09476,3480.0,0.11692,0.29030,nan,nan,nan,nan,0.12515,0.11869
UGC09476,3500.0,-0.07448,0.29030,nan,nan,nan,nan,0.00886,0.11869
UGC09476,3520.0,0.22841,0.29031,nan,nan,nan,nan,-0.03026,0.11868
UGC09476,3540.0,-0.01889,0.29028,nan,nan,nan,nan,-0.06258,0.11868
UGC09476,3560.0,0.02433,0.29025,nan,nan,nan,nan,-0.05863,0.11868
UGC09476,3580.0,0.11010,0.29022,nan,nan,nan,nan,-0.05880,0.11868
UGC09476,3600.0,0.13557,0.29019,nan,nan,nan,nan,-0.05263,0.11868
UGC09476,3620.0,-0.10387,0.29019,nan,nan,nan,nan,0.02664,0.11868
UGC09476,3640.0,-0.00700,0.29017,nan,nan,nan,nan,0.10073,0.11868
UGC09476,3660.0,-0.23674,0.29017,nan,nan,nan,nan,-0.01274,0.11868
UGC09537,8140.0,0.21788,0.20165,nan,nan,nan,nan,0.01071,0.06033
UGC09537,8160.0,-0.03588,0.20163,nan,nan,nan,nan,0.01519,0.06033
UGC09537,8180.0,0.08352,0.20159,nan,nan,nan,nan,0.07553,0.06033
UGC09537,8200.0,0.05588,0.20159,nan,nan,nan,nan,0.06236,0.06033
UGC09537,8220.0,-0.04480,0.20159,nan,nan,nan,nan,0.06557,0.06033
UGC09537,8240.0,-0.25058,0.20157,0.00487,0.00988,nan,nan,-0.01887,0.06033
UGC09537,8260.0,0.02140,0.20158,0.02114,0.01447,nan,nan,0.07377,0.06033
UGC09537,8280.0,0.02656,0.20156,0.06522,0.01500,nan,nan,0.07311,0.06033
UGC09537,8300.0,0.05535,0.20156,0.04810,0.01514,nan,nan,0.00333,0.06033
UGC09537,8320.0,0.00409,0.20154,0.02913,0.01421,nan,nan,0.01239,0.06033
UGC09537,8340.0,0.17677,0.20154,0.03900,0.01517,nan,nan,0.04811,0.06032
UGC09537,8360.0,0.00335,0.20154,0.06787,0.01588,nan,nan,0.07796,0.06032
UGC09537,8380.0,-0.15094,0.20155,0.03832,0.01588,nan,nan,0.06639,0.06032
UGC09537,8400.0,-0.01865,0.20153,-0.00291,0.01147,nan,nan,-0.02046,0.06032
UGC09537,8420.0,0.10995,0.20153,nan,nan,nan,nan,0.00450,0.06032
UGC09537,8440.0,-0.06317,0.20149,nan,nan,nan,nan,-0.07509,0.06032
UGC09537,8460.0,0.21948,0.20149,nan,nan,0.03618,0.02529,0.04181,0.06032
UGC09537,8480.0,0.04573,0.20149,0.01557,0.01301,0.00161,0.03459,0.05176,0.06032
UGC09537,8500.0,0.13633,0.20149,0.05764,0.01728,0.07419,0.03484,0.07235,0.06032
UGC09537,8520.0,0.07379,0.20150,0.07964,0.01796,0.15375,0.03521,0.08170,0.06032
UGC09537,8540.0,0.14102,0.20146,0.04272,0.01646,0.01256,0.03824,0.00027,0.06032
UGC09537,8560.0,0.20721,0.20146,0.04287,0.01816,-0.02388,0.03654,0.04902,0.06032
UGC09537,8580.0,0.16575,0.20146,0.07693,0.01781,0.09003,0.02697,0.05651,0.06031
UGC09537,8600.0,-0.02189,0.20146,0.06300,0.01968,0.06829,0.02660,0.06238,0.06031
UGC09537,8620.0,0.01082,0.20146,0.08493,0.01870,0.09767,0.02660,-0.01551,0.06031
UGC09537,8640.0,0.23588,0.20147,0.06907,0.01757,0.06020,0.02831,0.06359,0.06031
UGC09537,8660.0,0.03374,0.20140,0.02527,0.01852,0.01847,0.02915,0.01158,0.06031
UGC09537,8680.0,-0.14457,0.20138,0.09620,0.01904,0.11303,0.02768,0.08153,0.06031
UGC09537,8700.0,0.02281,0.20139,0.08089,0.01972,0.05804,0.02932,0.10838,0.06031
UGC09537,8720.0,-0.03666,0.20139,0.04955,0.01724,0.03980,0.02969,0.00097,0.06031
UGC09537,8740.0,-0.18205,0.20137,0.01698,0.01518,-0.01549,0.03959,-0.00976,0.06031
UGC09537,8760.0,0.06986,0.20137,0.05616,0.02734,0.07578,0.04659,0.04506,0.06031
UGC09537,8780.0,0.05698,0.20135,0.16020,0.03129,0.17514,0.04913,0.20098,0.06031
UGC09537,8800.0,0.17094,0.20135,0.20986,0.03598,0.23151,0.04923,0.16686,0.06031
UGC09537,8820.0,0.16311,0.20131,0.26325,0.03497,0.26021,0.04999,0.19945,0.06031
UGC09537,8840.0,-0.03547,0.20132,0.14145,0.03725,0.12115,0.04961,0.10919,0.06030
UGC09537,8860.0,-0.01723,0.20132,0.10273,0.02969,0.14562,0.04804,0.13516,0.06030
